"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
5.910001750E0;-9.050082564E-1;4.963180065E0;-2.456450939E0
5.929981750E0;-2.825158119E0;3.714603901E0;6.284779310E-1
5.940252750E0;-3.627215624E0;3.153163671E0;2.327163935E0
5.959915750E0;-4.158728123E0;2.876633406E0;4.478354454E0
5.970183750E0;-3.585317135E0;3.426102638E0;4.957194805E0
5.990017750E0;-1.503558636E0;5.012261391E0;5.705382824E0
6.000220750E0;1.640028208E-1;6.835445881E0;6.007051945E0
6.019994750E0;-1.197100878E-1;6.757634163E0;5.088875771E0
6.030163750E0;-7.038952708E-1;6.228515625E0;4.738125324E0
6.041787750E0;-1.685518026E0;5.248090267E0;4.335899353E0
6.060441750E0;-2.873042107E0;3.144783974E0;4.353855610E0
6.080126750E0;-4.728548229E-1;2.975992680E0;4.323928356E0
6.100036750E0;5.693411827E0;5.340266705E0;5.051765442E0
6.119878750E0;1.149575901E1;1.095466995E1;5.564124584E0
6.129981750E0;1.174954510E1;1.154244614E1;5.724536419E0
6.141222750E0;1.312860489E1;1.152449036E1;6.691793919E0
6.160001750E0;2.756085205E1;1.418684196E1;1.077151299E1
6.170064750E0;3.592978668E1;1.516247940E1;1.309269238E1
6.190189750E0;3.922181320E1;1.178665543E1;6.940790653E0
6.200191750E0;3.536355591E1;6.192602634E0;1.909375906E0
6.219949750E0;2.367386627E1;2.003946781E0;-1.964442492E0
6.239999750E0;1.474828243E1;-1.873462796E0;-2.123656988E0
6.250092750E0;1.146343803E1;-3.381809950E0;-2.334346771E0
6.260404750E0;8.382100105E0;-4.791994572E0;-2.673126221E0
6.279974750E0;4.361038208E0;-6.423643112E0;-4.635174274E0
6.290464750E0;3.840299606E0;-6.349422932E0;-4.947618008E0
6.310154750E0;2.770091295E0;-5.819107056E0;-5.158307552E0
6.330089750E0;-2.561795712E-1;-6.587646008E0;-5.082890034E0
6.350595750E0;-2.814383984E0;-7.597999096E0;-4.429273129E0
6.370104750E0;-4.660313606E0;-8.346187592E0;-3.234566450E0
6.389962750E0;-5.768828869E0;-9.077615738E0;-4.265270233E0
6.404439750E0;-5.378573895E0;-9.493009567E0;-4.849455357E0
6.420711750E0;-7.374141216E-1;-8.033743858E0;-4.224568844E0
6.439933750E0;6.150704384E0;-5.524620533E0;-3.963600874E0
6.450066750E0;8.925583839E0;-4.019864559E0;-3.846285105E0
6.469938750E0;1.005804157E1;-4.010287762E0;-2.647987127E0
6.480792750E0;1.153047562E1;-3.690661907E0;-2.251746655E0
6.499861750E0;2.063203239E1;2.158372879E0;-6.955155730E-1
6.509949750E0;2.645952034E1;5.600037575E0;-7.206547260E-1
