"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2.287025000E0;2.331770420E0;-9.246186256E0;2.178627729E0
2.298942187E0;2.228800774E0;-9.184933662E0;2.274079800E0
2.310848437E0;2.122325659E0;-9.156366348E0;2.095615864E0
2.322757812E0;2.069730043E0;-9.170903206E0;1.670271754E0
2.334670312E0;1.903055191E0;-9.286610603E0;1.323907375E0
2.346581250E0;1.764402151E0;-9.392606735E0;1.086967587E0
2.358493750E0;1.594308496E0;-9.446178436E0;1.148057938E0
2.370406250E0;1.424827814E0;-9.426997185E0;1.275937080E0
2.382317187E0;1.348931551E0;-9.306597710E0;1.393348813E0
2.394229687E0;1.445283771E0;-9.229034424E0;1.489375353E0
2.406139062E0;1.665770650E0;-9.182855606E0;1.541693449E0
2.418051562E0;1.959989309E0;-9.149250031E0;1.558778524E0
2.429964062E0;2.198509216E0;-9.264784813E0;1.529942751E0
2.441875000E0;2.369915009E0;-9.342328072E0;1.425842881E0
2.453785937E0;2.464964867E0;-9.331343651E0;1.288808346E0
2.465698437E0;2.390332699E0;-9.376842499E0;1.038317442E0
2.477612500E0;2.254016399E0;-9.470647812E0;8.260857463E-1
2.489532812E0;2.097502708E0;-9.446284294E0;5.573605895E-1
2.501432812E0;2.002797604E0;-9.440796852E0;4.446511567E-1
2.513343750E0;1.898640275E0;-9.330251694E0;3.772974610E-1
2.525256250E0;1.872639298E0;-9.216000557E0;4.999284744E-1
2.537167187E0;1.891677856E0;-9.301636696E0;6.781911850E-1
2.549078125E0;1.917899132E0;-9.425588608E0;9.542138577E-1
2.560990625E0;1.969365001E0;-9.400362968E0;1.121530294E0
2.572901562E0;1.967736959E0;-9.303264618E0;1.212356687E0
2.584814062E0;1.944187522E0;-9.219850540E0;1.091918826E0
2.596726562E0;1.861070395E0;-9.173144341E0;9.219687581E-1
2.608637500E0;1.698159456E0;-9.205006599E0;8.085027337E-1
2.620557812E0;1.743505597E0;-9.157850266E0;8.133103251E-1
2.632459375E0;1.846532822E0;-9.180269241E0;7.098712325E-1
2.644371875E0;2.040731430E0;-9.150658607E0;6.927191615E-1
2.656284375E0;2.224385738E0;-9.008950233E0;8.114141226E-1
2.668196875E0;2.474033833E0;-8.802866936E0;1.053736091E0
2.680106250E0;2.621717930E0;-8.655068398E0;1.352293015E0
2.692018750E0;2.816031218E0;-8.607480049E0;1.581063747E0
2.703929687E0;3.081404448E0;-8.886874199E0;1.581772447E0
2.715842187E0;3.306593657E0;-9.166125298E0;1.413105726E0
2.727751562E0;3.591532469E0;-9.134559631E0;1.028261662E0
2.739664062E0;3.817075729E0;-9.070404053E0;5.722237825E-1
2.751576562E0;4.023407936E0;-9.117742538E0;1.675941199E-1
2.763487500E0;4.251968384E0;-9.179484367E0;8.011956513E-2
2.775417187E0;4.718770504E0;-9.405899048E0;2.210135460E-1
2.787310937E0;5.349010944E0;-9.938896179E0;4.745595157E-1
2.799223437E0;6.052264214E0;-1.058250618E1;8.352507949E-1
