"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1.089640462E2;1.587899566E0;2.536035299E0;3.794719279E-1
1.089740373E2;1.754799604E0;2.810467958E0;3.328692913E-1
1.089840473E2;1.973129869E0;3.369842291E0;1.042228285E-2
1.089940573E2;2.211997986E0;3.825109005E0;-4.859235585E-1
1.090040663E2;2.461466074E0;3.854607344E0;-9.375091195E-1
1.090140463E2;2.624479532E0;3.322331429E0;-1.119755983E0
1.090240553E2;2.696712971E0;2.357252121E0;-1.140390396E0
1.090340653E2;2.617034912E0;1.562445521E0;-1.091812491E0
1.090440443E2;2.448061228E0;1.241668344E0;-8.804091215E-1
1.090540543E2;2.271205902E0;1.248446941E0;-5.174388885E-1
1.090640643E2;2.089467049E0;1.299994469E0;-8.402911574E-2
1.090740743E2;1.908936501E0;1.314515591E0;1.486757696E-1
1.090840533E2;1.797585607E0;1.071027756E0;1.536705494E-1
1.090940633E2;1.811374068E0;7.237494588E-1;1.096634120E-1
1.091040733E2;1.875458837E0;5.250200629E-1;-3.418382257E-3
1.091140523E2;2.004100561E0;4.900019467E-1;2.816351317E-2
1.091240623E2;2.080345392E0;7.119528651E-1;1.592768282E-1
1.091340713E2;2.011371851E0;1.116429567E0;2.995647192E-1
1.091440813E2;1.847267747E0;1.480058551E0;3.809657991E-1
1.091540603E2;1.655111074E0;1.664226770E0;4.002396166E-1
1.091640703E2;1.436343312E0;1.737994194E0;4.419567287E-1
1.091740803E2;1.275022388E0;1.841300607E0;5.115317702E-1
1.091840593E2;1.227152586E0;1.965230584E0;4.659534097E-1
1.091940693E2;1.264495373E0;2.164187908E0;3.257715106E-1
1.092040793E2;1.353622079E0;2.503189325E0;1.614331752E-1
1.092140883E2;1.412126184E0;2.942910910E0;1.561019011E-2
1.092240683E2;1.448823452E0;3.266805887E0;-7.552106678E-2
1.092340773E2;1.548702836E0;3.203647614E0;-1.192150265E-1
1.092440873E2;1.760855436E0;2.598483562E0;-1.090603769E-1
1.092540663E2;1.986415029E0;1.598005176E0;-4.633787274E-2
1.092640763E2;2.149817228E0;5.360195041E-1;8.648350090E-2
1.092740863E2;2.190219641E0;-2.156837881E-1;2.463639826E-1
1.092840963E2;2.163908005E0;-4.041237533E-1;3.751899004E-1
1.092940753E2;2.207253695E0;-1.303111315E-1;4.502500296E-1
1.093040853E2;2.311245203E0;3.850919902E-1;4.473037124E-1
1.093140953E2;2.331017256E0;9.707868695E-1;3.659065962E-1
1.093240743E2;2.178265333E0;1.409832120E0;2.983345091E-1
1.093340843E2;1.832047939E0;1.642221212E0;2.761565149E-1
1.093440933E2;1.317040920E0;1.650430560E0;2.602960765E-1
1.093541033E2;8.380814791E-1;1.434361458E0;1.961676925E-1
1.093640823E2;5.694046021E-1;1.220165133E0;1.110906377E-1
1.093740923E2;5.368120074E-1;1.085803866E0;1.737400144E-2
1.093841023E2;5.011062622E-1;9.726302028E-1;-2.571937628E-2
1.093940813E2;3.375026882E-1;7.927017212E-1;-9.482083842E-3
1.094040913E2;1.660385430E-1;5.955529809E-1;1.207851805E-2
1.094141013E2;1.301753521E-1;4.659262896E-1;3.567705303E-2
1.094241103E2;1.351044178E-1;3.096390367E-1;5.636743456E-2
1.094340903E2;1.755676866E-1;2.859568894E-1;7.437360287E-2
1.094440993E2;1.291011125E-1;3.491196036E-1;1.521259099E-1
1.094541093E2;-1.064552218E-1;3.444177806E-1;2.615251243E-1
1.094640883E2;-4.592570066E-1;2.150280327E-1;3.343963623E-1
1.094740983E2;-8.437032104E-1;-8.515869081E-2;3.265562952E-1
1.094841083E2;-1.278949261E0;-3.677098155E-1;2.616904974E-1
1.094941183E2;-1.784858465E0;-5.184341073E-1;1.762072891E-1
1.095040973E2;-2.373921633E0;-7.153071761E-1;9.092190862E-2
1.095141073E2;-2.881946564E0;-9.298629165E-1;-5.812776461E-2
1.095241173E2;-3.169235468E0;-1.217329621E0;-2.062983066E-1
1.095341263E2;-3.243547440E0;-1.709556937E0;-2.494670898E-1
1.095441063E2;-3.445701122E0;-2.479053974E0;-2.129455507E-1
1.095541153E2;-3.703676701E0;-3.200795412E0;-1.637644172E-1
1.095641253E2;-3.882367373E0;-3.478283882E0;-1.470596492E-1
1.095741043E2;-4.099559307E0;-2.927286386E0;-1.043689176E-1
1.095841143E2;-4.245467186E0;-1.998581409E0;6.046498660E-3
1.095941243E2;-4.260083675E0;-1.141789913E0;9.359791875E-2
1.096041343E2;-4.017636299E0;-3.773153722E-1;1.291399151E-1
1.096141133E2;-3.579525948E0;1.603632569E-1;1.486448944E-1
1.096241233E2;-3.122969866E0;2.580319047E-1;1.617050916E-1
1.096341323E2;-2.867427349E0;8.536397666E-2;1.587268710E-1
1.096441123E2;-2.884066105E0;-1.871523559E-1;1.181700602E-1
1.096541213E2;-2.977525473E0;-6.328712106E-1;9.124177694E-2
1.096641313E2;-2.794526100E0;-1.565165520E0;-8.414185606E-3
1.096741413E2;-2.547517300E0;-2.766959906E0;-2.436256409E-1
1.096841203E2;-2.651322365E0;-3.389106512E0;-5.316718221E-1
1.096941303E2;-2.937694311E0;-3.622936964E0;-7.250292897E-1
1.097041403E2;-3.150253773E0;-3.093485832E0;-6.788765192E-1
1.097141193E2;-3.169928074E0;-2.109038353E0;-6.052137613E-1
1.097241293E2;-2.978135586E0;-1.674577951E0;-5.286555290E-1
1.097341383E2;-2.806657553E0;-1.730190873E0;-4.541985989E-1
1.097441483E2;-2.670760870E0;-2.029010057E0;-4.004389644E-1
1.097541273E2;-2.459597826E0;-2.531867743E0;-4.924117923E-1
1.097641373E2;-2.220837355E0;-2.977018356E0;-5.949075222E-1
1.097741473E2;-1.985910177E0;-3.099268675E0;-6.584273577E-1
1.097841263E2;-1.737748265E0;-2.979871035E0;-7.219791412E-1
1.097941363E2;-1.434604049E0;-2.742616177E0;-7.756442428E-1
1.098041463E2;-1.118065596E0;-2.434180498E0;-7.793835998E-1
1.098141563E2;-7.956808805E-1;-2.004308462E0;-7.757190466E-1
1.098241353E2;-4.780146778E-1;-1.622958064E0;-8.027486801E-1
1.098341453E2;-1.353140473E-1;-1.401110888E0;-8.516994119E-1
1.098441543E2;2.538445890E-1;-1.240702033E0;-8.947991729E-1
1.098541343E2;6.828987598E-1;-1.064159751E0;-9.696278572E-1
1.098641433E2;1.125130415E0;-8.922713399E-1;-1.092751741E0
1.098741533E2;1.545692325E0;-6.919433475E-1;-1.211719155E0
1.098841633E2;1.897252202E0;-4.341075122E-1;-1.299130082E0
1.098941423E2;2.150630474E0;-1.036891490E-1;-1.332299471E0
1.099041523E2;2.275897980E0;4.149540365E-1;-1.353482008E0
1.099141623E2;2.189752579E0;1.128543735E0;-1.360759974E0
1.099241413E2;1.779385686E0;1.784376979E0;-1.286008477E0
1.099341513E2;9.569128752E-1;1.987046480E0;-1.081826568E0
1.099441603E2;6.863017380E-2;1.753187180E0;-8.019440174E-1
1.099541703E2;-4.171258807E-1;1.439087510E0;-4.157270789E-1
1.099641493E2;-5.569392443E-1;5.078614950E-1;1.033373699E-1
1.099741702E2;-6.441465616E-1;-1.074800253E0;3.992095292E-1
1.099841803E2;-8.824627995E-1;-2.102860689E0;4.388892651E-1
1.099941592E2;-1.232000470E0;-1.913434863E0;3.422937393E-1
1.100041692E2;-1.317327023E0;-1.166301966E0;1.886000931E-1
1.100141792E2;-9.923694730E-1;-6.746365428E-1;-1.548646297E-2
1.100241892E2;-4.652367830E-1;-9.021522999E-1;-1.998376995E-1
1.100341683E2;5.818302184E-2;-1.591251373E0;-3.249096274E-1
1.100441782E2;2.092993259E-1;-1.733119607E0;-3.500458300E-1
1.100541872E2;-9.329942614E-2;-7.464371324E-1;-2.796294689E-1
1.100641672E2;-1.794023514E-1;1.015858054E0;-2.093915343E-1
1.100741762E2;2.732073143E-2;2.247669220E0;-6.329956651E-2
1.100841862E2;1.462490708E-1;2.246763468E0;2.652205527E-1
1.100941962E2;3.344301581E-1;2.208610296E0;6.417700052E-1
1.101041752E2;7.288333774E-1;2.381271124E0;8.204867244E-1
1.101141853E2;1.174641728E0;1.507977486E0;8.227152228E-1
1.101241952E2;1.409475803E0;-1.307083368E-1;9.696546197E-1
1.101341742E2;1.614066482E0;-9.597319961E-1;1.137496352E0
1.101441842E2;1.639744997E0;-2.197209001E-1;1.189254165E0
1.101541932E2;1.472435355E0;1.612603664E0;9.931644797E-1
1.101642032E2;1.575622201E0;3.870361328E0;4.784524143E-1
1.101741822E2;1.868719101E0;5.374556541E0;-2.526867688E-1
1.101841922E2;2.130102158E0;5.511203289E0;-7.904583812E-1
1.101942023E2;2.340824127E0;4.610346317E0;-9.375296235E-1
1.102041812E2;2.540667772E0;3.480528355E0;-9.420242310E-1
1.102141912E2;2.613916159E0;2.721910000E0;-8.996877074E-1
1.102242012E2;2.501553535E0;2.426204920E0;-6.684526205E-1
1.102342112E2;2.292220592E0;2.353978872E0;-2.975858450E-1
1.102441902E2;2.115840673E0;2.135428190E0;2.532463148E-2
1.102542002E2;1.897796273E0;1.798754811E0;1.985829622E-1
1.102642092E2;1.677504420E0;1.553770542E0;1.835876852E-1
1.102741892E2;1.643333197E0;1.414981842E0;1.672244370E-1
1.102841982E2;1.870996594E0;7.889017463E-1;2.012503445E-1
1.102942082E2;2.151637316E0;1.171505302E-1;2.333917618E-1
1.103042182E2;2.235700846E0;-1.374282986E-1;2.885115147E-1
1.103141972E2;2.071607113E0;1.545391083E-1;4.373840690E-1
1.103242072E2;1.790911794E0;6.293573380E-1;5.842595100E-1
1.103342172E2;1.511751533E0;1.080370545E0;5.899954438E-1
1.103441962E2;1.423307657E0;1.414417744E0;5.543016791E-1
1.103542062E2;1.454235435E0;1.694517612E0;4.987441301E-1
1.103642152E2;1.519907355E0;2.079300404E0;3.836203814E-1
1.103742252E2;1.580576897E0;2.576005936E0;2.280512899E-1
1.103842042E2;1.564622760E0;3.137171268E0;5.259162560E-2
1.103942142E2;1.524293184E0;3.629609346E0;-1.009678394E-1
1.104042242E2;1.615506768E0;3.733215094E0;-1.348491013E-1
1.104142032E2;1.768563151E0;3.168346405E0;-1.251972839E-2
1.104242132E2;1.926502943E0;1.921550274E0;2.074051648E-1
1.104342232E2;2.024829149E0;5.939686894E-1;3.844251931E-1
1.104442322E2;2.009877920E0;-3.804797232E-1;5.082664490E-1
1.104542122E2;1.955828428E0;-8.295454383E-1;6.260823011E-1
1.104642222E2;1.932824016E0;-7.205104232E-1;7.004892826E-1
1.104742312E2;1.943531871E0;-1.469347775E-1;6.792278886E-1
1.104842112E2;1.920695066E0;6.522881389E-1;5.696920156E-1
1.104942202E2;1.770972967E0;1.346825361E0;4.435974956E-1
1.105042302E2;1.480776668E0;1.642982841E0;3.354216218E-1
1.105142402E2;1.131040812E0;1.550915003E0;2.280887961E-1
1.105242193E2;8.790471554E-1;1.244067311E0;9.181068093E-2
1.105342292E2;7.812550664E-1;9.685382247E-1;-9.706617333E-3
1.105442392E2;7.662067413E-1;8.479075432E-1;-4.841650277E-2
1.105542182E2;7.178689837E-1;7.928045988E-1;-1.827351190E-2
1.105642282E2;6.168043613E-1;6.728744507E-1;2.775158547E-2
1.105742372E2;5.162228942E-1;4.622123241E-1;6.664409302E-3
1.105842472E2;4.854401648E-1;3.476331532E-1;-5.528349429E-2
1.105942262E2;4.699730575E-1;2.995258272E-1;4.653343465E-3
1.106042363E2;4.094198942E-1;2.446612865E-1;6.284078956E-2
1.106142462E2;1.240927950E-1;1.193917766E-1;2.219114006E-1
1.106242252E2;-3.767214119E-1;1.303106546E-2;3.616719246E-1
1.106342352E2;-8.184866309E-1;3.366337344E-2;3.278196752E-1
1.106442452E2;-1.189041138E0;3.737221705E-3;1.795152128E-1
1.106542542E2;-1.580851197E0;-2.161575854E-1;3.580145910E-2
1.106642342E2;-2.043630838E0;-5.733936429E-1;-9.462124854E-2
1.106742432E2;-2.551744223E0;-9.411492944E-1;-2.082221210E-1
1.106842533E2;-2.957971334E0;-1.240300179E0;-3.017123640E-1
1.106942322E2;-3.229176044E0;-1.513660312E0;-2.611659765E-1
1.107042422E2;-3.483837843E0;-1.999276400E0;-1.405901015E-1
1.107142522E2;-3.782043219E0;-2.705172062E0;-3.150596842E-2
1.107242622E2;-3.977572680E0;-3.176677942E0;-9.795821272E-3
1.107342413E2;-4.116816998E0;-3.057981253E0;1.443495043E-2
1.107442512E2;-4.255605221E0;-2.453134298E0;1.148219779E-1
1.107542612E2;-4.348757267E0;-1.754846573E0;2.360482663E-1
1.107642402E2;-4.204620838E0;-1.022190571E0;2.782439590E-1
1.107742502E2;-3.826123953E0;-3.855198324E-1;3.335527480E-1
1.107842592E2;-3.315911293E0;-5.404604971E-2;3.055083156E-1
1.107942692E2;-2.995322466E0;-9.279450774E-2;2.227156907E-1
1.108042482E2;-2.955335855E0;-4.467759430E-1;1.223864257E-1
1.108142583E2;-3.041106462E0;-8.852851391E-1;5.796775222E-2
1.108242682E2;-3.070185423E0;-1.402364850E0;1.938764751E-2
1.108342472E2;-2.843765020E0;-2.498285770E0;-1.452553570E-1
1.108442572E2;-2.756167889E0;-3.294989824E0;-3.441510201E-1
1.108542672E2;-2.847830534E0;-3.586108446E0;-4.872567654E-1
1.108642762E2;-2.910080910E0;-3.052023411E0;-4.452239871E-1
1.108742562E2;-2.980801105E0;-1.823583722E0;-2.947479188E-1
1.108842652E2;-2.882341385E0;-1.063090205E0;-2.041016817E-1
1.108942753E2;-2.721524954E0;-1.129634857E0;-1.634229571E-1
1.109042542E2;-2.647290945E0;-1.558582067E0;-1.696579456E-1
1.109142642E2;-2.494347572E0;-2.172450304E0;-2.748333514E-1
1.109242742E2;-2.241639376E0;-2.718504667E0;-4.270322323E-1
1.109342842E2;-1.966029525E0;-2.882122278E0;-5.459684730E-1
1.109442632E2;-1.697166443E0;-2.824652195E0;-6.242437363E-1
1.109542732E2;-1.381512642E0;-2.642147303E0;-6.886046529E-1
1.109642832E2;-1.067207456E0;-2.380729437E0;-7.728087306E-1
1.109743061E2;-7.624579072E-1;-2.008931875E0;-8.621633649E-1
1.109843161E2;-4.615302980E-1;-1.665620685E0;-9.273669124E-1
1.109943251E2;-1.177404374E-1;-1.412148237E0;-9.597642422E-1
1.110043351E2;2.892963588E-1;-1.183051586E0;-9.967132807E-1
1.110143141E2;7.463871837E-1;-9.897086620E-1;-1.032517672E0
1.110243241E2;1.214644551E0;-8.402634859E-1;-1.108891964E0
1.110343341E2;1.649858594E0;-6.615917087E-1;-1.228097439E0
1.110443131E2;1.998992085E0;-4.159667790E-1;-1.305549741E0
1.110543231E2;2.254542589E0;-8.876813948E-2;-1.363706231E0
1.110643331E2;2.388763905E0;3.600313365E-1;-1.416373014E0
1.110743421E2;2.267581224E0;9.129997492E-1;-1.446765542E0
1.110843221E2;1.701977611E0;1.303562284E0;-1.376234412E0
1.110943311E2;7.163565755E-1;1.389471173E0;-1.134126186E0
1.111043411E2;-6.989488751E-2;1.455257058E0;-7.940613031E-1
1.111143201E2;-4.432253242E-1;1.173864245E0;-2.914892435E-1
1.111243301E2;-6.107371449E-1;-1.253036410E-2;1.608893573E-1
1.111343401E2;-8.061479330E-1;-1.161397219E0;3.475441933E-1
1.111443501E2;-1.115384936E0;-1.397302628E0;3.441550732E-1
1.111543291E2;-1.325437188E0;-1.069720507E0;2.056861371E-1
1.111643391E2;-1.213451862E0;-7.769976854E-1;1.408286765E-2
1.111743491E2;-8.791965842E-1;-8.788201809E-1;-1.352616102E-1
1.111843281E2;-5.145936012E-1;-1.440950513E0;-1.722886860E-1
1.111943381E2;-2.426510304E-1;-1.992600083E0;-8.681585640E-2
1.112043471E2;-3.076568544E-1;-1.421082854E0;7.776069641E-2
1.112143571E2;-5.018295050E-1;2.875342071E-1;2.334317863E-1
1.112243361E2;-3.184264004E-1;1.739910364E0;3.856660724E-1
1.112343461E2;-1.685253382E-1;1.527872682E0;6.826029420E-1
1.112443561E2;-8.530879766E-2;1.003074646E0;1.010329843E0
1.112543351E2;2.035376579E-1;1.185370564E0;1.065620780E0
1.112643451E2;7.499775290E-1;1.093977690E0;9.119703174E-1
1.112743551E2;1.196527600E0;5.099566579E-1;8.530616760E-1
1.112843641E2;1.545528769E0;3.287272751E-1;9.298862219E-1
1.112943441E2;1.698063493E0;6.799606681E-1;1.032025576E0
1.113043531E2;1.605938792E0;1.336007118E0;1.074537396E0
1.113143631E2;1.651325703E0;2.606660843E0;7.891084552E-1
1.113243421E2;1.830348730E0;3.827336788E0;2.063726187E-1
1.113343521E2;2.064577579E0;4.418005943E0;-3.742670715E-1
1.113443621E2;2.257395506E0;4.227326393E0;-7.066425681E-1
1.113543721E2;2.342872620E0;3.462182760E0;-7.806132436E-1
1.113643511E2;2.347464085E0;2.622472286E0;-8.168523908E-1
1.113743611E2;2.298556089E0;2.044508696E0;-8.507856131E-1
1.113843701E2;2.230228662E0;1.566964984E0;-7.509399056E-1
1.113943501E2;2.140304327E0;1.343301058E0;-4.560022950E-1
1.114043591E2;1.997431755E0;1.423485518E0;-1.391809881E-1
1.114143691E2;1.837882042E0;1.489119172E0;1.262665074E-2
1.114243791E2;1.737031698E0;1.469975948E0;8.611813933E-2
1.114343581E2;1.840271235E0;1.382991791E0;1.122821048E-1
1.114443681E2;2.064924479E0;9.946579337E-1;1.366341263E-1
1.114543781E2;2.206833363E0;5.353997946E-1;1.614039242E-1
1.114643571E2;2.225517988E0;3.664662242E-1;1.992703080E-1
1.114743671E2;2.152229071E0;5.915067792E-1;2.990187407E-1
1.114843771E2;1.995375752E0;1.131194234E0;3.441249728E-1
1.114943861E2;1.841441154E0;1.563703895E0;3.188973963E-1
1.115043661E2;1.721832991E0;1.640819788E0;2.619699836E-1
1.115143751E2;1.663404822E0;1.611315131E0;2.368760854E-1
1.115243851E2;1.700071216E0;1.582744122E0;1.916832626E-1
1.115343641E2;1.793459177E0;1.642319560E0;9.558442235E-2
1.115443741E2;1.815743804E0;1.806952715E0;-1.217960007E-2
1.115543841E2;1.715417385E0;2.090398550E0;-5.078718066E-2
1.115643941E2;1.549133658E0;2.401415348E0;-4.485420510E-2
1.115743731E2;1.412260532E0;2.554121256E0;-7.253567688E-3
1.115843831E2;1.355349302E0;2.359211445E0;3.085552529E-2
1.115943921E2;1.405885696E0;1.633510351E0;1.174095944E-1
1.116043721E2;1.452403784E0;6.853974462E-1;2.619349957E-1
1.116143811E2;1.545850158E0;-1.148683205E-1;4.114736021E-1
1.116243911E2;1.702506900E0;-4.490941763E-1;5.031633377E-1
1.116344011E2;1.887683749E0;-3.624535501E-1;5.389272571E-1
1.116443801E2;2.006905317E0;-5.020982120E-3;5.116716027E-1
1.116543901E2;2.024097919E0;4.486394525E-1;4.848988056E-1
1.116644001E2;1.927519321E0;9.416220784E-1;4.758020341E-1
1.116743791E2;1.699688554E0;1.392016053E0;4.655941427E-1
1.116843891E2;1.372582555E0;1.652302742E0;4.105801880E-1
1.116943991E2;1.072226524E0;1.584163666E0;2.919613719E-1
1.117044081E2;9.481524825E-1;1.256850958E0;1.337248832E-1
1.117143881E2;1.012612104E0;8.942936063E-1;8.217816241E-3
1.117243971E2;1.013532043E0;7.454806566E-1;-4.664855078E-4
1.117344071E2;8.531178236E-1;6.862440109E-1;4.702539742E-2
1.117444171E2;5.863229036E-1;5.643013120E-1;1.064056307E-1
1.117543961E2;3.506914675E-1;4.650247693E-1;9.174466878E-2
1.117644061E2;2.761471868E-1;5.195564628E-1;-1.741697267E-2
1.117744161E2;1.624437869E-1;5.648451447E-1;1.563685015E-2
1.117843951E2;-1.645740271E-1;4.081887007E-1;1.503613591E-1
1.117944051E2;-4.813213646E-1;1.658381075E-1;2.197678685E-1
1.118044141E2;-7.490283847E-1;-1.605561078E-1;2.558483779E-1
1.118144241E2;-1.047682285E0;-4.657202661E-1;2.721442580E-1
1.118244031E2;-1.371331215E0;-6.915677786E-1;2.272382826E-1
1.118344131E2;-1.752501369E0;-8.958900571E-1;1.640108526E-1
1.118444231E2;-2.233656406E0;-1.107227802E0;9.295104444E-2
1.118544021E2;-2.705277681E0;-1.261785388E0;-2.284399047E-2
1.118644121E2;-2.983150482E0;-1.409379363E0;-7.490607351E-2
1.118744221E2;-3.091502190E0;-1.768408656E0;-1.018293053E-1
1.118844321E2;-3.342337132E0;-2.366865635E0;-1.063015833E-1
1.118944111E2;-3.706038237E0;-2.904635668E0;-4.678579792E-2
1.119044211E2;-4.020536900E0;-3.000369549E0;1.414790843E-2
1.119144301E2;-4.123745441E0;-2.639377356E0;3.687345982E-2
1.119244101E2;-4.140817642E0;-2.077219248E0;7.332271338E-2
1.119344191E2;-4.051451206E0;-1.610547781E0;1.658691615E-1
1.119444291E2;-3.758245468E0;-1.162996173E0;2.311936319E-1
1.119544391E2;-3.295139313E0;-8.424288630E-1;2.480663657E-1
1.119644181E2;-2.869506836E0;-7.978075743E-1;2.319201529E-1
1.119744281E2;-2.686457396E0;-9.497092366E-1;2.229620665E-1
1.119844489E2;-2.728059053E0;-1.182165027E0;3.019305766E-1
1.119944279E2;-2.912853956E0;-1.499159575E0;4.033224583E-1
1.120044379E2;-2.889781237E0;-2.039845467E0;2.356048822E-1
1.120144469E2;-2.858997583E0;-2.461984158E0;-1.020479873E-1
1.120244569E2;-2.932897568E0;-2.693834782E0;-3.697641194E-1
1.120344359E2;-2.981078386E0;-2.761940479E0;-4.229152203E-1
1.120444459E2;-2.988019943E0;-2.087406635E0;-3.229662180E-1
1.120544559E2;-2.977531433E0;-1.108278632E0;-2.358603328E-1
1.120644349E2;-2.857346058E0;-8.776037097E-1;-1.859876364E-1
1.120744449E2;-2.688528061E0;-1.384799004E0;-2.348081768E-1
1.120844549E2;-2.546756029E0;-2.033258438E0;-3.487459421E-1
1.120944639E2;-2.400770426E0;-2.607872486E0;-4.927614331E-1
1.121044439E2;-2.200075865E0;-2.845615625E0;-6.208629012E-1
1.121144539E2;-1.956679106E0;-2.795489311E0;-7.332853675E-1
1.121244629E2;-1.706840992E0;-2.612125635E0;-8.109534979E-1
1.121344429E2;-1.422573328E0;-2.332864285E0;-8.715920448E-1
1.121444519E2;-1.112063289E0;-2.052877188E0;-9.128938913E-1
1.121544619E2;-7.881046534E-1;-1.799055219E0;-9.867561460E-1
1.121644719E2;-4.715701342E-1;-1.615985990E0;-1.045275927E0
1.121744509E2;-1.531687379E-1;-1.466729760E0;-1.096903682E0
1.121844609E2;1.986829191E-1;-1.328358173E0;-1.130228043E0
1.121944709E2;5.870661139E-1;-1.136113644E0;-1.177219152E0
1.122044499E2;9.781523347E-1;-8.846899867E-1;-1.261264205E0
1.122144599E2;1.337772012E0;-6.080133319E-1;-1.359686136E0
1.122244689E2;1.621244431E0;-3.230707049E-1;-1.444223404E0
1.122344789E2;1.795165062E0;-2.023892850E-2;-1.487066150E0
1.122444579E2;1.797244072E0;3.579003811E-1;-1.467386961E0
1.122544679E2;1.530164957E0;8.386459351E-1;-1.404422641E0
1.122644779E2;9.077004194E-1;1.212991476E0;-1.208966017E0
1.122744569E2;1.582975388E-1;1.203272223E0;-8.892613053E-1
1.122844669E2;-3.188677132E-1;8.895851970E-1;-5.285454392E-1
1.122944769E2;-4.817911088E-1;3.105903268E-1;-1.983768940E-1
1.123044859E2;-4.853706360E-1;-4.978347123E-1;1.163711585E-2
1.123144659E2;-5.679419637E-1;-1.286893606E0;1.095511615E-1
1.123244749E2;-7.796821594E-1;-1.558855891E0;1.905792058E-1
1.123344849E2;-9.615195990E-1;-1.250119090E0;2.549629807E-1
1.123444639E2;-9.410178065E-1;-8.668130040E-1;2.460465431E-1
1.123544739E2;-7.325423360E-1;-8.975216150E-1;1.466818750E-1
1.123644839E2;-4.953100979E-1;-1.450506926E0;-1.127088349E-2
1.123744939E2;-2.137191594E-1;-2.070990562E0;-8.841094375E-2
1.123844729E2;-4.410349950E-2;-1.855643749E0;-2.261861786E-2
1.123944829E2;-1.322866231E-1;-3.107293248E-1;7.236701250E-2
1.124044929E2;1.833508536E-2;1.466100812E0;6.552265584E-2
1.124144719E2;3.772053719E-1;2.218043804E0;1.376677006E-1
1.124244819E2;5.850377679E-1;1.934108019E0;4.905628562E-1
1.124344909E2;6.604089737E-1;1.982327223E0;8.025451899E-1
1.124445009E2;8.383583426E-1;1.961894035E0;9.043808579E-1
1.124544799E2;1.127282262E0;1.278913856E0;9.166215062E-1
1.124644899E2;1.332872987E0;3.249036968E-1;9.992083311E-1
1.124744999E2;1.582639217E0;1.362384260E-1;1.096414208E0
1.124844789E2;1.614434838E0;5.730092525E-1;1.122021914E0
1.124944889E2;1.585500121E0;1.789614797E0;9.190223813E-1
1.125044989E2;1.702870965E0;3.447443247E0;4.061624706E-1
1.125145079E2;1.926034808E0;4.444901466E0;-2.483642101E-1
1.125244879E2;2.203299284E0;4.469162464E0;-7.762271762E-1
1.125344969E2;2.434552193E0;3.739346981E0;-1.004921556E0
1.125445069E2;2.535113335E0;2.741276741E0;-1.054386735E0
1.125544859E2;2.508141756E0;2.022058249E0;-1.105075955E0
1.125644959E2;2.423551321E0;1.642195821E0;-1.022794962E0
1.125745059E2;2.274848700E0;1.534853697E0;-7.522116303E-1
1.125845159E2;2.105993509E0;1.643377185E0;-3.962364793E-1
1.125944949E2;1.919934869E0;1.923040032E0;-1.519095451E-1
1.126045049E2;1.778735399E0;2.115455866E0;-8.404022455E-2
1.126145149E2;1.800939798E0;2.089227676E0;-1.056179553E-1
1.126244939E2;1.994874835E0;1.672492385E0;-8.275736868E-2
1.126345039E2;2.269306660E0;9.319336414E-1;1.020666491E-2
1.126445129E2;2.397988081E0;3.757904768E-1;9.971710294E-2
1.126545229E2;2.299032211E0;2.703692615E-1;2.249123007E-1
1.126645019E2;2.101484537E0;4.728665948E-1;3.513326049E-1
1.126745119E2;1.878946185E0;7.416878939E-1;4.223647118E-1
1.126845219E2;1.664705157E0;8.877509832E-1;4.045977592E-1
1.126945009E2;1.600384235E0;1.081686497E0;3.982429206E-1
1.127045109E2;1.692019105E0;1.361703515E0;3.867413998E-1
1.127145209E2;1.830220938E0;1.714076281E0;2.801939249E-1
1.127245299E2;1.900909424E0;2.081245422E0;1.308989674E-1
1.127345099E2;1.841709018E0;2.548530102E0;3.058754280E-2
1.127445189E2;1.679118514E0;3.047779322E0;9.418416768E-3
1.127545289E2;1.564221740E0;3.311582565E0;2.072886191E-2
1.127645079E2;1.583907843E0;2.993157387E0;1.203038916E-1
1.127745179E2;1.706513405E0;2.010897398E0;2.474652976E-1
1.127845279E2;1.814447045E0;9.051859379E-1;3.560695350E-1
1.127945379E2;1.928591728E0;1.738694012E-1;4.690964818E-1
1.128045169E2;2.073476553E0;-8.957046270E-2;5.368934274E-1
1.128145269E2;2.202692270E0;-4.159015045E-2;5.423427820E-1
1.128245369E2;2.192401171E0;1.836116463E-1;5.311670303E-1
1.128345159E2;1.998545170E0;5.645893216E-1;5.338475108E-1
1.128445259E2;1.600692749E0;1.176432729E0;5.448933840E-1
1.128545349E2;1.078445196E0;1.839788079E0;5.024045706E-1
1.128645449E2;7.013239264E-1;2.098824739E0;3.116378486E-1
1.128745239E2;6.444050074E-1;1.889932632E0;7.100926340E-2
1.128845339E2;7.307677269E-1;1.456577778E0;-3.855631500E-2
1.128945439E2;7.153397799E-1;9.814721346E-1;7.647132501E-3
1.129045229E2;5.708166957E-1;5.125713944E-1;1.039859354E-1
1.129145329E2;4.304938912E-1;1.821135730E-1;1.174466163E-1
1.129245429E2;3.997357190E-1;1.169461310E-1;1.180546805E-1
1.129345519E2;3.621942103E-1;2.107647657E-1;1.388230771E-1
1.129445319E2;2.810279727E-1;4.362122118E-1;8.027070761E-2
1.129545409E2;1.132498831E-1;6.193945408E-1;1.611796767E-1
1.129645509E2;-3.059545755E-1;4.016283751E-1;3.283188939E-1
