"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.686675778E0;-1.814269871E-1;2.447126061E-1;-1.903456077E-2
3.704722778E0;-7.696902007E-2;-6.927211583E-2;-1.048244815E-2
3.714769778E0;-9.162979200E-3;-1.609019041E-1;-1.781282946E-2
3.734751778E0;9.346237779E-2;-1.914451569E-1;-2.758667618E-2
3.744776778E0;1.117883325E-1;-1.755626649E-1;-2.147802338E-2
3.755038778E0;1.325577497E-1;-3.252246678E-1;2.128254622E-2
3.775173778E0;1.441641897E-1;-3.429397643E-1;-7.086033002E-4
3.794712778E0;1.099557430E-1;-1.266934574E-1;1.578475721E-2
3.804733778E0;1.026253551E-1;-7.660250366E-2;4.449542239E-2
3.824831778E0;1.075122803E-1;-1.541823894E-1;3.838677332E-2
3.844914778E0;2.382374182E-2;-1.175304800E-1;-4.652349651E-2
3.864741778E0;-1.246165037E-1;-2.443464473E-4;-4.346917197E-2
3.884806778E0;-1.869247705E-1;1.915673465E-1;-6.607118249E-2
3.904928778E0;-1.514945775E-1;2.471560687E-1;-6.301685423E-2
3.924694778E0;-1.649336219E-1;2.764776051E-1;-4.957782477E-2
3.936645778E0;-1.875356287E-1;2.764776051E-1;-3.003013507E-2
3.954722778E0;-2.761110961E-1;5.043303370E-1;-4.469090328E-2
3.964832778E0;-3.011565506E-1;5.855754018E-1;-6.423858553E-2
3.985090778E0;-3.426953852E-1;6.698747873E-1;-7.462329417E-2
4.004693778E0;-3.628539443E-1;6.283359528E-1;-4.285830632E-2
4.014742778E0;-3.268128932E-1;5.648059845E-1;-2.208888903E-2
4.024901778E0;-2.871066630E-1;5.990144610E-1;-2.208888903E-2
4.045295778E0;-2.626720667E-1;7.865501046E-1;-4.408003762E-2
4.064735778E0;-1.912008226E-1;5.122715831E-1;-3.308446333E-2
4.075173778E0;-1.075122803E-1;3.381749988E-1;-8.038987406E-3
4.094719778E0;1.185078472E-1;3.247359395E-1;5.793445930E-2
4.104814778E0;1.954768747E-1;3.674965203E-1;4.754975066E-2
4.114950778E0;2.101376355E-1;3.729943037E-1;2.006081492E-2
4.134993778E0;6.719517708E-2;4.151439965E-1;-1.536936965E-2
4.154792778E0;-1.820378453E-1;8.506909013E-1;9.825156629E-2
4.174833778E0;-2.663372457E-1;1.394361019E0;1.312382817E-1
4.184893778E0;-2.938261628E-1;1.536692619E0;1.550620347E-1
4.204920778E0;-2.950479090E-1;1.715065241E0;2.210354805E-1
4.225206778E0;-2.089159191E-1;1.387641430E0;8.847772330E-2
4.244837778E0;-1.252273768E-1;7.999891043E-1;2.250427566E-2
4.264820778E0;-9.957103431E-2;3.607769907E-1;-9.260716848E-3
4.284793778E0;-1.288925707E-1;1.365894675E-1;-1.045556962E-1
4.304838778E0;-5.925393105E-2;5.473352596E-2;3.960850090E-2
4.315152778E0;1.099557430E-2;-1.865582466E-1;1.495642513E-1
4.334659778E0;2.565633878E-2;-2.824640870E-1;9.092118591E-2
4.344685778E0;-6.108652800E-3;-1.981646866E-1;1.019167602E-1
4.354770778E0;-3.420845419E-2;-1.466076821E-3;1.281839609E-1
4.364937778E0;-7.269296050E-2;1.341460049E-1;2.433687076E-2
4.384785778E0;-1.075122803E-1;2.587625086E-1;-1.198273301E-1
4.404721778E0;-6.902777404E-2;3.057991266E-1;-3.797138482E-2
4.424660778E0;-7.024950534E-2;2.630385756E-1;-5.446474627E-2
4.434702778E0;-5.192354694E-2;2.471560687E-1;5.121494085E-2
4.445231778E0;-1.160643995E-2;1.885130256E-1;4.693888500E-2
4.464679778E0;1.649336144E-2;1.317025572E-1;1.944994926E-2
4.474789778E0;-9.773844853E-3;1.653001457E-1;5.304753780E-2
4.484799778E0;-5.436700583E-2;1.237612963E-1;1.883908361E-2
4.504990778E0;-1.368338168E-1;2.984687388E-1;-5.079955235E-2
4.525125778E0;-1.478293836E-1;4.017049670E-1;1.055819541E-1
4.545142778E0;-2.889392674E-1;4.322482347E-1;-3.125186637E-2
4.564849778E0;-2.357939929E-1;2.734232843E-1;1.428447366E-1
4.584943778E0;-1.551597714E-1;3.907094002E-1;2.644068897E-1
4.604722778E0;-4.129448831E-1;6.478836536E-1;1.139776826E0
4.614726778E0;-5.442809463E-1;3.827681541E-1;7.909727693E-1
4.625262778E0;-5.949827433E-1;7.794640958E-2;2.143159658E-1
4.645487778E0;-4.074470997E-1;6.100100279E-1;3.572584093E-1
4.655850778E0;-2.290744781E-1;5.605299473E-1;4.201775491E-1
4.674717778E0;1.130100638E-1;-1.199739277E-1;2.754024863E-1
4.685193778E0;2.498438805E-1;-3.643200397E-1;2.381397039E-1
4.704664778E0;4.911356568E-1;-6.104987264E-1;1.929356754E-1
4.714690778E0;5.516113043E-1;-6.893003583E-1;1.202427149E-1
4.734778778E0;5.760459304E-1;-1.227472663E0;1.642250121E-1
4.754778778E0;8.161159754E-1;-2.589091301E0;2.173702866E-1
4.764794778E0;9.608910084E-1;-3.196902275E0;1.923248172E-1
4.774819778E0;1.113607407E0;-3.966592312E0;1.239079088E-1
4.794718778E0;1.500895977E0;-5.373414993E0;-2.639915347E-1
4.804720778E0;1.712255239E0;-5.914641857E0;-5.669807196E-1
4.814747778E0;1.901623487E0;-6.199915886E0;-8.131594062E-1
4.834786778E0;1.450194120E0;-4.026457310E0;-2.841500938E-1
4.844795778E0;7.037167549E-1;-1.499918580E0;1.275731027E-1
4.854809778E0;-5.742133409E-2;9.301034212E-1;1.837726980E-1
4.864819778E0;-4.746422768E-1;2.194594383E0;7.809301466E-2
4.885007778E0;-5.626068711E-1;2.024163008E0;5.426926911E-2
4.898869778E0;-4.233295918E-1;1.323500633E0;-1.720196381E-2
4.914785778E0;1.209513098E-1;-1.407433450E-1;4.178318195E-3
4.924846778E0;4.276056886E-1;-6.654766202E-1;9.397551417E-2
4.935809778E0;8.032878041E-1;-1.202427149E0;1.623924226E-1
4.954944778E0;6.902777553E-1;-1.336817503E0;1.385686696E-1
4.968908778E0;5.070181489E-1;-1.326432824E0;1.465099305E-1
4.984732778E0;6.719517708E-2;-1.181657791E0;1.666684747E-1
4.994736778E0;-1.466076523E-1;-1.094303966E0;1.758314520E-1
5.004994778E0;-3.378084600E-1;-1.024054527E0;1.959900111E-1
5.024826778E0;-5.864306092E-1;-1.006339431E0;2.454700917E-1
5.035399778E0;-6.725625992E-1;-1.105299592E0;2.509678602E-1
5.055004778E0;-8.576548100E-1;-1.306274295E0;1.996552050E-1
5.074719778E0;-1.177748203E0;-1.351478338E0;1.239079088E-1
5.094735778E0;-1.880243182E0;-1.719830036E0;-1.045556962E-1
5.104800778E0;-2.293798923E0;-2.052140713E0;-2.603263557E-1
5.124686778E0;-2.973691940E0;-2.760133505E0;-3.379062414E-1
5.134776778E0;-3.338378668E0;-3.254323483E0;2.277549952E-1
5.144868778E0;-3.328604698E0;-3.312966585E0;4.812640548E-1
5.164696778E0;-3.046385050E0;-2.421714306E0;4.910379052E-1
5.184920778E0;-2.730567694E0;3.152064607E-2;-9.871582501E-3
5.204711778E0;-2.344500780E0;5.513669848E-1;-4.875681996E-1
5.214807778E0;-2.105652571E0;-1.908342987E-1;-6.977058649E-1
5.225223778E0;-1.805717707E0;-1.362473845E0;-9.035674334E-1
5.235502778E0;-1.676214218E0;-2.727757692E0;-1.026351333E0
5.255127778E0;-2.409252405E0;-5.595769882E0;-1.266421318E0
5.274995778E0;-3.320052624E0;-6.071022987E0;-8.278201818E-1
5.285050778E0;-3.330437422E0;-5.449162483E0;-3.947167099E-1
5.304882778E0;-2.685974360E0;-4.279355526E0;9.458637983E-2
5.324785778E0;-2.429411173E0;-4.793093204E0;3.462628424E-1
5.335817778E0;-2.776382446E0;-4.884111881E0;4.580511749E-1
5.354905778E0;-2.931542397E0;-3.538986683E0;5.087530017E-1
5.374946778E0;-2.334727049E0;-2.247617483E0;3.603127301E-1
5.385090778E0;-2.170404196E0;-1.934854627E0;3.932994604E-1
5.395370778E0;-2.116037130E0;-1.600711346E0;4.531642497E-1
5.414787778E0;-1.870469332E0;-1.044213057E0;3.920777440E-1
5.434770778E0;-1.411098719E0;-1.127901554E0;1.422338635E-1
5.444951778E0;-1.182024240E0;-1.109575629E0;-2.453234792E-2
5.464988778E0;-8.234463334E-1;-7.442782521E-1;-4.509162903E-1
