"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
4.485297250E0;1.510873437E-1;-1.106317639E0;1.741556525E0
4.495303250E0;5.945755914E-2;-9.548231363E-1;1.015848637E0
4.505309250E0;-3.205006421E-1;-7.110878825E-1;1.612053037E0
4.525278250E0;-6.772459149E-1;-1.836668327E-2;2.301719904E0
4.535278250E0;-5.923356414E-1;1.117476150E-1;1.918096542E0
4.545384250E0;-4.909320474E-1;2.485814095E-1;1.372593880E0
4.565692250E0;-5.587380528E-1;7.201693654E-1;3.677205145E-1
4.585416250E0;-9.118181467E-1;1.040873647E0;-3.909741342E-1
4.595499250E0;-1.183042288E0;1.089742899E0;-1.924429089E-1
4.615447250E0;-1.657684684E0;1.236350536E0;1.230262280E0
4.635335250E0;-1.826283455E0;4.587190747E-1;2.885706902E0
4.645786250E0;-2.011375666E0;2.546900809E-1;2.984056234E0
4.665375250E0;-2.404162169E0;1.429017335E-1;2.404345274E0
4.675521250E0;-2.177531004E0;-1.900198162E-1;2.452603579E0
4.685864250E0;-1.252070069E0;-6.096842289E-1;2.633419752E0
4.705299250E0;-3.938044608E-1;-2.355537176E0;2.640139103E0
4.715516250E0;-2.850703895E-2;-2.813686132E0;2.640749931E0
4.735735250E0;5.530366898E-1;-3.443488121E0;2.636473894E0
4.755635250E0;1.192612648E0;-4.036638260E0;2.591269970E0
4.775305250E0;1.165734529E0;-6.650530338E0;2.582107067E0
4.785440250E0;1.095485091E-1;-9.532592773E0;3.872254372E0
4.805288250E0;5.505932570E-1;-8.961433411E0;1.051113796E1
4.815690250E0;1.382591724E0;-6.590054989E0;4.749456882E0
4.835343250E0;3.856595755E-1;-5.754758120E-1;-3.280366898E0
4.845414250E0;7.595092058E-2;1.229020119E0;-2.899186850E0
4.865344250E0;-4.976515472E-1;1.934569478E0;-2.248187661E-1
4.885546250E0;-8.165231347E-2;-5.711997151E-1;6.872030497E-1
4.912202250E0;-4.878777266E-1;-1.998791814E0;2.449366003E-1
4.925341250E0;-1.198313951E0;-1.416026354E0;-5.499823391E-2
4.939168250E0;-1.470149040E0;-1.162517309E0;-6.293947995E-2
4.952253750E0;-1.783522844E0;-4.795699418E-1;-6.129014306E-3
4.967080250E0;-1.829337716E0;4.394157231E-2;1.105462462E-1
4.986788250E0;-1.657684684E0;1.263839483E0;1.001615375E-1
5.005334250E0;-1.161662102E0;2.485569954E0;-2.071036845E-1
5.015370250E0;-8.348491192E-1;2.517334938E0;-1.478497535E-1
5.025831250E0;-4.872668386E-1;1.618141294E0;-1.350215822E-1
5.046047250E0;1.449786872E-1;-5.125566721E-1;-1.704517603E-1
5.065458250E0;1.523090750E-1;-5.211088061E-1;-1.649539769E-1
5.086438250E0;-2.447533309E-1;-7.507941127E-1;-1.808364689E-1
5.105691250E0;-4.762712717E-1;-6.109060049E-1;-1.686191708E-1
5.125360250E0;-6.888523698E-1;-3.207449913E-1;-1.264694631E-1
5.145327250E0;-7.114543915E-1;-3.567860425E-1;-9.165014327E-2
5.165566250E0;-5.947790742E-1;-5.711997151E-1;-8.554149419E-2
5.176626250E0;-5.110905766E-1;-7.343007326E-1;-8.187630028E-2
5.196053250E0;-2.123774737E-1;-9.432166815E-1;-1.276911944E-1
5.206481250E0;-6.149376184E-2;-9.096190929E-1;-1.215825379E-1
5.225316250E0;1.199332178E-1;-2.724866271E-1;1.368134469E-1
5.235715250E0;-1.751146466E-2;2.540792227E-1;2.247780561E-1
5.255508250E0;-5.929465294E-1;5.173621178E-1;3.799377978E-1
5.275346250E0;-6.601417065E-1;-5.376021266E-1;7.751676440E-1
5.285359250E0;1.846849322E-1;2.622648142E-2;5.772472620E-1
5.295694250E0;6.648250222E-1;1.095851541E0;1.759088337E-1
5.315316250E0;1.256753445E0;2.935166836E0;-4.325129688E-1
5.325468250E0;1.308066130E0;3.017022610E0;-2.773531973E-1
5.335608250E0;1.237205744E0;2.805052519E0;9.527461976E-2
5.355959250E0;1.446121693E0;2.527108669E0;2.333301604E-1
5.375369250E0;1.900605440E0;2.547267437E0;-7.135109901E-1
5.387037250E0;2.017280579E0;2.331021070E0;-1.077586651E0
5.406140250E0;1.881057739E0;1.392121196E0;-1.072088838E0
5.418037250E0;1.795536637E0;1.052480102E0;-8.973814249E-1
5.435344250E0;1.566462159E0;1.099516749E0;-8.876075745E-1
5.446314250E0;1.370985270E0;1.306599975E0;-8.876075745E-1
5.465334250E0;1.083267689E0;2.020090580E0;-4.740518034E-1
5.485415250E0;1.117476225E0;2.593082190E0;-6.965899467E-2
5.495518250E0;1.092430711E0;2.654168844E0;-1.407026220E-2
5.515642250E0;9.953031540E-1;1.993823528E0;-1.014239937E-1
5.525652250E0;1.044172406E0;1.106236219E0;-1.863342673E-1
5.546785250E0;1.077769995E0;-2.028479874E-1;-2.205427140E-1
5.567001250E0;1.143743396E0;1.563407779E-1;-1.954972446E-1
5.585803250E0;1.308066130E0;7.904189229E-1;-1.612887830E-1
5.605294250E0;1.387478590E0;7.757581472E-1;-1.979406923E-1
5.615722250E0;1.400306821E0;6.218200922E-1;-2.309274226E-1
5.635300250E0;1.407637119E0;3.432655334E-1;-2.064928114E-1
5.645410250E0;1.401528478E0;3.163874745E-1;-1.527366787E-1
5.665383250E0;1.374039531E0;2.082643211E-1;-3.178535402E-2
5.685308250E0;8.407542109E-1;-5.339369774E-1;-3.685551696E-3
5.695365250E0;5.292129517E-1;-3.677816093E-1;4.518366605E-2
5.715324250E0;2.433279902E-1;5.057556629E-1;9.832894802E-2
5.735294250E0;2.873102725E-1;8.667770624E-1;4.396193847E-2
5.745393250E0;1.999565661E-1;8.252382278E-1;6.778568029E-2
5.755709250E0;2.891429141E-2;7.329975367E-1;1.105462462E-1
5.767237250E0;-1.677843183E-1;6.181548834E-1;1.325373948E-1
5.785352250E0;-3.760893643E-1;4.080172479E-1;8.061385155E-2
5.795423250E0;-4.750495553E-1;4.080172479E-1;9.832894802E-2
5.815308250E0;-1.054149747E0;4.306192696E-1;2.217237204E-1
5.825352250E0;-1.393180013E0;3.530393839E-1;1.313156635E-1
5.835470250E0;-1.669291019E0;1.868840307E-1;-3.483967856E-2
5.855372250E0;-2.343686342E0;-6.164037585E-1;-3.317202032E-1
5.865386250E0;-2.680273056E0;-9.578774571E-1;-4.105218053E-1
5.885511250E0;-2.862921953E0;-4.740721583E-1;1.209309548E-1
5.905387250E0;-2.543439388E0;-3.152472079E-1;2.186693996E-1
5.916073250E0;-2.464026928E0;-3.421252668E-1;1.129897088E-1
5.935774250E0;-2.450587749E0;-2.278934717E-1;2.807943895E-2
5.955377250E0;-2.658892870E0;-4.184834361E-1;2.809776366E-1
5.966354250E0;-2.831156969E0;-7.263594866E-1;5.124955773E-1
5.985435250E0;-2.524502516E0;-2.573616028E0;6.242839098E-1
5.995518250E0;-2.322306156E0;-3.500298500E0;4.868392348E-1
6.005581250E0;-2.154929161E0;-4.230282307E0;4.092593491E-1
6.015909250E0;-2.011375666E0;-4.747684956E0;3.677205145E-1
6.031430250E0;-1.913026333E0;-4.882075310E0;4.141462743E-1
