"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
4.115629750E0;3.949854672E-1;2.079262972E0;1.116818786E0
4.127545375E0;5.781053901E-1;1.779031515E0;1.191344261E0
4.139453188E0;8.219104409E-1;1.425567508E0;7.803890705E-1
4.151364125E0;9.954485297E-1;7.867769599E-1;2.714859545E-1
4.163281313E0;9.667029381E-1;4.088259339E-1;2.267706245E-1
4.175187563E0;7.111867666E-1;5.621356368E-1;3.289771080E-1
4.187098500E0;4.854807854E-1;9.411513209E-1;2.374171317E-1
4.199011000E0;4.812221825E-1;1.285033584E0;4.471533373E-2
4.210921938E0;6.888290644E-1;1.190279603E0;-4.471533373E-2
4.222834438E0;1.160469413E0;6.068509817E-2;6.387905218E-3
4.234745375E0;1.522450686E0;-1.257352591E0;2.342231758E-2
4.246662563E0;1.257352591E0;-1.030582070E0;2.129301615E-2
4.258568813E0;8.155225515E-1;-5.962044597E-1;8.091346174E-2
4.270481313E0;3.034254909E-1;-6.100449562E-1;1.384046078E-1
4.282392250E0;-1.213701963E-1;-8.495913744E-1;1.831199378E-1
4.294303188E0;-4.854807854E-1;-1.008224368E0;1.767320335E-1
4.306217250E0;-5.972691178E-1;-9.379574060E-1;9.901253134E-2
4.318126625E0;-5.152910352E-1;-7.186393142E-1;1.809906401E-2
4.330042250E0;-2.991668880E-1;-6.015277505E-1;-2.022836544E-2
4.341950063E0;4.471533373E-2;-6.494370103E-1;-4.152138159E-2
4.353861000E0;4.013733566E-1;-7.995527983E-1;-5.323254317E-2
4.365773500E0;6.739239693E-1;-9.869313240E-1;-6.920230389E-2
4.377690688E0;8.740783334E-1;-1.181762457E0;-8.730136603E-2
4.389601625E0;9.400866628E-1;-1.304197311E0;-1.149822921E-1
4.401507875E0;8.921774030E-1;-1.354235888E0;-1.522450745E-1
4.413418813E0;7.218332887E-1;-1.271193147E0;-1.905725002E-1
4.425336000E0;4.908040464E-1;-1.026323438E0;-1.927018017E-1
4.437242250E0;2.768092155E-1;-7.814537287E-1;-1.394692659E-1
4.449154750E0;9.901253134E-2;-6.675360799E-1;-8.943066746E-2
4.461065688E0;-3.513347730E-2;-6.238853931E-1;-5.003859103E-2
4.472976625E0;-1.096590385E-1;-6.483723521E-1;-1.596976258E-2
4.484903188E0;-1.085943878E-1;-7.292858362E-1;-2.981022373E-2
4.496800063E0;-7.665485889E-2;-8.123285770E-1;-7.026695460E-2
4.508712563E0;-3.406882659E-2;-8.794015646E-1;-1.054004356E-1
4.520623500E0;8.517206647E-3;-9.113411307E-1;-1.522450745E-1
4.532534438E0;4.258603230E-2;-9.305048585E-1;-1.724734306E-1
4.544448500E0;5.962044746E-2;-9.315694571E-1;-1.788613349E-1
4.556357875E0;5.642649531E-2;-8.719490170E-1;-1.746027321E-1
4.568268813E0;3.087487444E-2;-8.538499475E-1;-1.522450745E-1
4.580181313E0;-5.323254038E-3;-8.953713775E-1;-1.171115935E-1
4.592092250E0;-6.920230389E-2;-9.688322544E-1;-1.181762442E-1
