"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.828869896E2;5.093417891E1;7.408645642E0;2.514930246E2;1.521848083E0;3.183080444E2;8.137272644E1;0.000000000E0
1.838849479E2;5.093417585E1;7.408640718E0;2.516015730E2;1.267533302E0;3.087864685E1;8.202073669E1;0.000000000E0
1.848867792E2;5.093417335E1;7.408634375E0;2.528353979E2;1.309612274E0;4.811533356E1;8.170003510E1;0.000000000E0
1.858987641E2;5.093416926E1;7.408615449E0;2.514273819E2;1.154147267E0;3.738979340E1;4.900000095E0;0.000000000E0
1.868827698E2;5.093416852E1;7.408601342E0;2.503443813E2;1.228054523E0;3.200040817E1;8.101689911E1;0.000000000E0
1.878847963E2;5.093416912E1;7.408596577E0;2.500100042E2;1.584037066E0;3.159255219E1;8.153620911E1;0.000000000E0
1.888898510E2;5.093416913E1;7.408601197E0;2.500794594E2;1.719585896E0;8.161646271E1;8.134909821E1;0.000000000E0
1.898965495E2;5.093416791E1;7.408608423E0;2.489429476E2;1.714444399E0;1.071564026E2;4.900000095E0;0.000000000E0
1.908824948E2;5.093416381E1;7.408618481E0;2.493674030E2;1.430321932E0;1.121326294E2;8.090662384E1;0.000000000E0
1.919217932E2;5.093416010E1;7.408627487E0;2.499423419E2;1.230192065E0;1.403545685E2;8.020556641E1;0.000000000E0
1.928813208E2;5.093415791E1;7.408638634E0;2.504217012E2;1.275777817E0;2.467023468E2;4.900000095E0;0.000000000E0
1.938825536E2;5.093415666E1;7.408645923E0;2.504303920E2;1.316251874E0;2.848734131E2;7.971669006E1;0.000000000E0
1.948836167E2;5.093415634E1;7.408654802E0;2.497311062E2;1.133046508E0;2.891998901E2;4.900000095E0;0.000000000E0
1.958838172E2;5.093415619E1;7.408665702E0;2.497231037E2;1.206433654E0;3.076964569E1;8.149237823E1;0.000000000E0
1.968896604E2;5.093415606E1;7.408673355E0;2.506622468E2;1.527017117E0;7.665415955E1;8.249848175E1;0.000000000E0
1.978845057E2;5.093415814E1;7.408681733E0;2.522488544E2;1.361527205E0;7.786035156E1;8.305390930E1;0.000000000E0
1.988920130E2;5.093416212E1;7.408690146E0;2.522352153E2;1.203901052E0;1.071837540E2;4.900000095E0;0.000000000E0
1.998899370E2;5.093416905E1;7.408701970E0;2.526131810E2;1.307603002E0;1.288428345E2;4.900000095E0;0.000000000E0
2.008979135E2;5.093417822E1;7.408719388E0;2.528518348E2;1.488324881E0;1.440015564E2;4.900000095E0;0.000000000E0
2.018858505E2;5.093418863E1;7.408738385E0;2.535287528E2;1.648239613E0;1.286723175E2;4.900000095E0;0.000000000E0
