"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.061281250E0;-1.728500009E0;-1.803799987E0;1.887299895E0
3.081129687E0;-7.024999857E-1;-6.401999593E-1;2.322000027E0
3.100982812E0;-1.077999949E0;1.564999968E-1;2.244199991E0
3.120835937E0;-1.999499917E0;3.920000046E-2;1.407599926E0
3.140689062E0;-3.145900011E0;2.180000022E-2;3.664999902E-1
3.160540625E0;-3.894299984E0;1.174999997E-1;1.853999943E-1
3.180393750E0;-4.090399742E0;7.418999672E-1;1.166599989E0
3.200246875E0;-3.847699881E0;1.172399998E0;2.236899853E0
3.220098437E0;-3.104300022E0;7.904999852E-1;2.588500023E0
3.239953125E0;-1.946799994E0;1.110999957E-1;2.148499966E0
3.259803125E0;-8.060999513E-1;-2.118999958E-1;1.787199974E0
3.279656250E0;-6.858999729E-1;-6.017999649E-1;1.733599901E0
3.299509375E0;-7.633000016E-1;-7.999999523E-1;1.537599921E0
3.319362500E0;-1.133499980E0;-1.838999987E-1;6.042999625E-1
3.339215625E0;-1.717299938E0;6.459000111E-1;8.423999548E-1
3.359067187E0;-2.236199856E0;7.931999564E-1;1.427199960E0
3.378926562E0;-2.080999851E0;9.393000007E-1;8.342999816E-1
3.398771875E0;-2.073099852E0;1.522699952E0;2.370999902E-1
3.418625000E0;-1.766399980E0;1.727699995E0;2.035999894E-1
3.438478125E0;-1.644500017E0;9.839999676E-2;-2.953000069E-1
3.458329687E0;-4.860999882E-1;1.026099920E0;-1.861400008E0
3.478182812E0;-4.047999978E-1;2.796700001E0;8.319999576E-1
3.498035937E0;-8.955999613E-1;1.283999920E0;2.153300047E0
3.517887500E0;-1.338899970E0;-3.476999998E-1;2.190399885E0
3.537740625E0;-9.075999856E-1;-9.963999987E-1;2.266000032E0
3.557593750E0;6.577999592E-1;4.844999909E-1;6.212999821E-1
3.577446875E0;2.097699881E0;1.864499927E0;-3.788599968E0
3.597298437E0;2.791999817E0;1.809700012E0;-3.674000025E0
3.617151562E0;1.714999914E0;-5.439999700E-2;-1.055999994E-1
3.637004687E0;1.203999996E0;-1.290099978E0;1.562799931E0
3.656856250E0;2.459399939E0;-1.873999983E-1;1.166299939E0
3.676709375E0;3.579299927E0;1.258799911E0;-2.192800045E0
3.696560937E0;3.296599865E0;2.207099915E0;-5.465799809E0
3.716414062E0;1.755899906E0;2.949999869E-1;-3.061599970E0
3.736267187E0;1.161199927E0;-2.696699858E0;8.157999516E-1
3.756120312E0;1.241500020E0;-1.345799923E0;8.788999915E-1
3.775971875E0;1.203699946E0;1.857800007E0;-1.623699903E0
3.795825000E0;-5.906000137E-1;2.414499998E0;-3.830199957E0
3.815678125E0;-4.649999738E-1;1.554499984E0;-9.968999624E-1
3.835529687E0;-1.717000008E-1;6.486999989E-1;3.406299829E0
3.855382812E0;7.307999730E-1;-2.131999880E-1;4.022599697E0
3.875235937E0;2.911900043E0;-1.820999980E-1;1.752399921E0
3.895089062E0;3.509500027E0;2.418999970E-1;-3.098399878E0
3.914940625E0;8.021000028E-1;-2.353999913E-1;-5.815899849E0
3.934793750E0;-9.389999509E-2;-1.674000025E-1;-2.016000003E-1
3.954646875E0;1.225399971E0;9.259999543E-2;1.316889954E1
3.974498437E0;5.546199799E0;4.768999815E-1;-2.128900051E0
3.994351562E0;1.783800006E0;-1.126299977E0;-9.104999900E-1
4.014204687E0;2.109599829E0;-3.028100014E0;-1.077399969E0
4.034057812E0;1.700599909E0;-6.741999984E-1;2.296799898E0
4.053909375E0;1.059000015E0;1.554799914E0;8.299999833E-1
4.073762500E0;2.257299900E0;-2.109999955E-1;9.119999409E-2
4.093614062E0;4.133500099E0;-8.590999842E-1;9.436999559E-1
4.113467187E0;1.067999959E0;-5.164999962E-1;1.286899924E0
4.133320312E0;-2.764600039E0;-1.000299931E0;-2.608599901E0
4.153173437E0;-1.495800018E0;-3.762699842E0;-2.369099855E0
4.173025000E0;8.255999684E-1;-7.105599880E0;1.437299967E0
4.192878125E0;4.205500126E0;-5.068999767E0;4.495599747E0
4.212731250E0;4.450900078E0;-5.476999879E-1;5.742999911E-1
4.232582812E0;2.067499876E0;2.064300060E0;-1.900900006E0
4.252435937E0;-1.436200023E0;1.590099931E0;-2.139999866E0
4.272289062E0;-1.107299924E0;1.773599982E0;-8.288999796E-1
4.292142187E0;-1.820699930E0;4.479999840E-1;-1.082599998E0
4.311993750E0;-2.565599918E0;-1.106999993E0;-4.811199665E0
4.331845312E0;-2.170799971E0;-6.839999557E-2;-1.550599933E0
4.351700000E0;-2.286299944E0;1.017799973E0;2.228399992E0
4.371551562E0;-1.909799933E0;1.779699922E0;3.819099903E0
4.391425000E0;-2.537699938E0;1.367799997E0;3.488099813E0
4.411257812E0;-3.080099821E0;1.462000012E-1;1.417099953E0
4.431109375E0;-4.256199837E0;-4.399999976E-1;-1.023000002E0
4.450962500E0;-5.570600033E0;-6.811000109E-1;-9.181699753E0
4.470815625E0;-4.019799709E0;2.642000020E-1;-3.681799889E0
4.490668750E0;-2.160899878E0;8.460999727E-1;1.961199999E0
4.510520312E0;-1.196399927E0;8.974999785E-1;2.376299858E0
4.530373437E0;-1.759299994E0;5.069000125E-1;4.909999967E-1
4.550226562E0;-2.530400038E0;1.393000036E-1;-3.038899899E0
4.570078125E0;-2.720199823E0;6.536999941E-1;-5.288499832E0
4.589931250E0;-1.247599959E0;9.802999496E-1;-2.887300014E0
4.609782812E0;3.617999852E-1;7.804999948E-1;1.661999971E-1
4.629637500E0;2.201599836E0;5.910999775E-1;3.371999860E-1
4.649487500E0;3.052899837E0;6.480999589E-1;6.025999784E-1
4.669342187E0;1.880599976E0;2.522000074E-1;1.793999910E0
4.689195312E0;1.807199955E0;-4.635999799E-1;1.804699898E0
4.709046875E0;2.297099829E0;8.394999504E-1;1.065999940E-1
4.728898437E0;-4.611999989E-1;2.668200016E0;-4.195099831E0
4.748753125E0;-3.444399834E0;3.307299852E0;-4.872699738E0
4.768604687E0;-4.776299953E0;4.282799721E0;-1.683799982E0
4.788457812E0;-2.738199949E0;6.545199871E0;8.751999736E-1
4.808310937E0;-1.768700004E0;3.507699966E0;2.098799944E0
4.828162500E0;-9.160999656E-1;-1.211399913E0;4.668999672E0
4.848015625E0;1.030999944E-1;-5.488299847E0;5.317800045E0
4.867867187E0;6.225999594E-1;-2.924000025E0;4.320799828E0
4.887720312E0;5.577999949E-1;-8.168999553E-1;3.190500021E0
4.907573437E0;5.626399994E0;-1.456399918E0;-3.842700005E0
4.927426562E0;6.074100018E0;-8.039999604E-1;-1.327439976E1
4.947278125E0;1.337499976E0;-3.269000053E-1;-1.457059956E1
4.967131250E0;8.749999851E-2;-4.899999797E-1;-2.036599874E0
4.986982812E0;2.026999950E0;-8.448999524E-1;3.356499910E0
5.006835937E0;4.149099827E0;-1.299700022E0;6.213399887E0
5.026689062E0;3.845899820E0;-1.462299943E0;5.201699734E0
5.046542187E0;1.379299998E0;-1.686199903E0;1.104599953E0
5.066393750E0;-2.387999892E-1;-2.752799988E0;-5.412999988E-1
5.086246875E0;-1.365299940E0;-2.604399920E0;-1.491199970E0
