"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.464467250E0;-1.113624811E0;2.193180770E-1;2.046258926E0
3.476375063E0;-1.240318179E0;-1.393628001E0;3.076840878E0
3.488286000E0;-6.302732825E-1;-3.324904680E0;3.806126833E0
3.500196938E0;1.032711342E-1;-4.562028885E0;3.677304029E0
3.512107875E0;9.006946087E-1;-5.290249825E0;2.985280991E0
3.524025063E0;1.554390192E0;-5.158233166E0;2.518963814E0
3.535931313E0;2.329456091E0;-4.425753593E0;2.109073400E0
3.547842250E0;3.246120453E0;-3.415399790E0;1.706635356E0
3.559754750E0;7.532404900E0;2.147400856E0;1.671501875E0
3.571665688E0;7.819860458E0;6.815894604E0;1.521386027E0
3.583576625E0;3.585744143E0;9.089988708E0;7.175746560E-1
3.595489125E0;-9.901253134E-2;7.400387764E0;-5.493598580E-1
3.607401625E0;-5.482951999E-1;4.013733864E0;-1.440472603E0
3.619312563E0;2.821324766E-1;1.267999172E0;-1.566101432E0
3.631223500E0;5.078384280E-1;-4.003087282E-1;-9.571211338E-1
3.643136000E0;5.770407319E-1;-5.131617188E-1;-3.598519862E-1
3.655046938E0;6.590188742E-1;2.342231870E-1;-1.160469428E-1
3.666957875E0;8.101992607E-1;1.099784374E0;-3.066194355E-1
3.678870375E0;1.027388096E0;2.152724028E0;-7.771950960E-1
3.690781313E0;1.215831280E0;3.809320688E0;-1.258417249E0
3.702693813E0;2.065422684E-1;5.762955189E0;-1.516062737E0
3.714615688E0;-1.625721812E0;3.823161125E0;-1.592717648E0
3.726517250E0;-1.905725002E0;-1.131723881E0;-1.581006527E0
3.738428188E0;-1.872720838E0;-2.677596807E0;-1.450054407E0
3.750340688E0;-2.319874287E0;-1.763061762E0;-1.440472603E0
3.762256313E0;-2.635010719E0;-1.324425697E0;-1.701312065E0
3.774164125E0;-2.704213142E0;-1.674695730E0;-2.172952414E0
3.786075063E0;-2.738281965E0;-1.923824072E0;-2.896914959E0
3.797986000E0;-2.714859724E0;-1.414920926E0;-3.644299746E0
3.809896938E0;-2.522157907E0;1.007159710E0;-4.588644981E0
3.821817250E0;-1.932341218E0;2.983151674E0;-5.596869469E0
3.833720375E0;-1.215831280E0;3.689015150E0;-5.891777515E0
3.845645375E0;-4.247956872E-1;3.806126833E0;-5.100742340E0
3.857543813E0;5.376486778E-1;3.533576250E0;-3.555933714E0
3.869456313E0;1.045487165E0;2.883074522E0;-1.874850154E0
3.881373500E0;1.011418328E-1;2.203827202E-1;-1.720475793E0
3.893278188E0;-1.330813617E-1;-3.232280016E0;-2.246413231E0
3.905200063E0;1.373399645E-1;-5.212530613E0;-2.490218401E0
3.917101625E0;-1.809906401E-2;-4.917622089E0;-2.319874287E0
3.929014125E0;-3.673045337E-1;-3.505895138E0;-1.622527838E0
3.940925063E0;-6.717946529E-1;-2.510446787E0;-7.984881401E-1
3.952837563E0;-9.507331848E-1;-2.132495642E0;-1.501157731E-1
3.964748500E0;-1.163663387E0;-2.180404902E0;2.629687488E-1
3.976659438E0;-1.138111711E0;-2.657368422E0;4.908040464E-1
3.988571938E0;-7.356737256E-1;-2.712730408E0;6.888290644E-1
4.000482875E0;-1.288227588E-1;-2.086715698E0;8.613025546E-1
4.012393813E0;4.652524292E-1;-1.325490236E0;9.571211338E-1
4.024306313E0;9.230522513E-1;-5.323254466E-1;1.095525742E0
4.036217250E0;1.231801033E0;1.149822921E-1;1.249900103E0
4.048128188E0;1.490511179E0;2.363524884E-1;1.397886515E0
4.060040688E0;1.750285983E0;-2.629687488E-1;1.571424603E0
4.071954750E0;2.050517559E0;-1.018870831E0;1.760932446E0
4.083864125E0;2.216603041E0;-1.096590400E0;1.763061762E0
4.095775063E0;1.991961718E0;-2.927789688E-1;1.610816717E0
4.107687563E0;1.269063830E0;1.371270299E0;1.463894963E0
4.119598500E0;3.673045337E-1;3.964759827E0;1.273322463E0
4.131511000E0;3.172659576E-1;3.682627201E0;1.091267109E0
4.143421938E0;7.878416032E-2;1.760932446E0;6.100449562E-1
4.155332875E0;1.660855263E-1;1.226477742E0;2.619041204E-1
4.167245375E0;1.573553920E0;8.518271446E0;-7.825183868E-1
4.179156313E0;9.017592669E-1;2.056905508E0;-1.391498685E0
4.191068813E0;-7.037342191E-1;-1.120012641E0;-1.208378673E0
4.202979750E0;-1.938729167E0;-2.032418489E0;1.043357849E-1
4.214892250E0;-1.739639521E0;-2.037741661E0;1.519256711E0
4.226804750E0;-6.047216654E-1;-2.734023333E0;2.478507042E0
4.238715688E0;3.279124498E-1;-3.272736788E0;2.625428915E0
4.250626625E0;1.104042888E0;-3.562321663E0;2.452955484E0
4.262539125E0;1.508610249E0;-3.624071360E0;2.302839756E0
4.274450063E0;1.836522698E0;-3.686885834E0;2.509382010E0
4.286362563E0;2.198503971E0;-3.280189276E0;2.929919004E0
4.298303188E0;2.650980473E0;-2.259189129E0;3.173724174E0
4.310184438E0;3.229085922E0;-9.943838716E-1;3.152431250E0
4.322096938E0;3.915785789E0;6.962816715E-1;2.902238131E0
4.334007875E0;4.663170815E0;2.973569870E0;2.622235060E0
4.345920375E0;5.547895432E0;6.177103996E0;2.599877357E0
4.357831313E0;5.410555363E0;8.044501305E0;2.659497738E0
4.369743813E0;6.494370103E-1;7.044794559E0;2.182534218E0
