"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.209775062E0;2.672273517E-1;4.173431396E-1;3.300417662E-1
2.221686000E0;2.001543641E-1;3.385589719E-1;3.279124498E-1
2.233598500E0;1.596976221E-1;2.363524884E-1;2.970375717E-1
2.245509437E0;1.692794859E-1;1.863138974E-1;2.565808594E-1
2.257420375E0;1.884431988E-1;1.596976221E-1;2.108008713E-1
2.269332875E0;1.809906363E-1;1.596976221E-1;2.352878302E-1
2.281243812E0;1.660855263E-1;1.873785406E-1;2.906496823E-1
2.293156312E0;1.618269235E-1;3.353650272E-1;3.087487519E-1
2.305067250E0;1.511804163E-1;4.418300986E-1;2.768092155E-1
2.316978187E0;9.368927032E-2;4.556705654E-1;2.139948159E-1
2.328890687E0;-4.258603230E-2;3.662398756E-1;1.245641485E-1
2.340803187E0;-2.225120217E-1;2.267706245E-1;7.239625603E-2
2.352714125E0;-3.651752472E-1;7.452555746E-2;1.149822921E-1
2.364625062E0;-4.460887015E-1;-3.939208016E-2;1.980250627E-1
2.376537562E0;-4.641877711E-1;-6.813765317E-2;2.959729433E-1
2.388448500E0;-4.301189482E-1;-1.628915817E-1;4.141491652E-1
2.400359437E0;-4.066966176E-1;-2.885203660E-1;4.993212521E-1
2.412278187E0;-3.864682615E-1;-2.235766798E-1;5.035798550E-1
2.424192250E0;-3.822096586E-1;-1.288227588E-1;5.120970607E-1
2.436104750E0;-4.514119625E-1;-1.330813617E-1;5.482951999E-1
2.448006312E0;-5.887519121E-1;-2.214473784E-1;6.654067636E-1
2.459918812E0;-6.707300544E-1;-4.705756605E-1;7.899709344E-1
2.471829750E0;-7.069281340E-1;-7.505788207E-1;8.932420611E-1
2.483742250E0;-6.345319152E-1;-9.294402003E-1;9.890606403E-1
2.495653187E0;-4.993212521E-1;-8.581085801E-1;1.072103381E0
2.507564125E0;-3.704984784E-1;-6.270793676E-1;1.190279603E0
2.519504750E0;-3.534640670E-1;-4.577998519E-1;1.264805198E0
2.531392250E0;-4.066966176E-1;-2.054776102E-1;1.276516318E0
2.543300062E0;-5.365840197E-1;8.410741389E-2;1.244576812E0
2.555211000E0;-7.069281340E-1;1.884431988E-1;1.217960596E0
2.567123500E0;-8.825955391E-1;2.448697016E-2;1.187085629E0
2.579034437E0;-9.635090232E-1;-1.607622802E-1;1.159404755E0
2.590945375E0;-9.688322544E-1;-2.001543641E-1;1.147693634E0
2.602857875E0;-9.411513209E-1;-1.586329788E-1;1.124271274E0
2.614768812E0;-9.134704471E-1;-1.192408949E-1;1.061456919E0
2.626681312E0;-8.591732383E-1;1.596976258E-2;1.001836419E0
2.638595375E0;-7.803890705E-1;2.022836655E-1;9.400866628E-1
2.650509437E0;-7.026695609E-1;3.800803423E-1;8.368155360E-1
2.662415687E0;-6.643421054E-1;3.928561509E-1;7.303504944E-1
2.674326625E0;-6.856351495E-1;3.162012994E-1;5.983337760E-1
2.686237562E0;-7.228979468E-1;1.543743759E-1;4.908040464E-1
2.698150062E0;-7.197039723E-1;-5.003859103E-2;4.450240433E-1
2.710062562E0;-6.760532856E-1;-1.405339092E-1;4.695110321E-1
2.721973500E0;-5.919458866E-1;-5.323254038E-3;5.919458866E-1
2.733886000E0;-5.025151968E-1;2.512575984E-1;8.027467132E-1
2.745796937E0;-4.343775511E-1;4.141491652E-1;9.869313240E-1
2.757707875E0;-3.928561509E-1;5.770407319E-1;1.044422507E0
2.769618812E0;-3.768863976E-1;7.644193172E-1;1.041228533E0
2.781531312E0;-4.194724262E-1;9.581857324E-1;1.026323438E0
2.793442250E0;-5.003858805E-1;1.059327602E0;9.336987734E-1
2.805353187E0;-5.727821589E-1;8.730136752E-1;7.644193172E-1
2.817265687E0;-6.121742129E-1;5.834286809E-1;6.036570072E-1
2.829176625E0;-5.993984342E-1;4.269249737E-1;5.355193615E-1
2.841089125E0;-5.823640227E-1;3.513347805E-1;5.770407319E-1
2.853000062E0;-5.930105448E-1;3.513347805E-1;6.654067636E-1
2.864912562E0;-5.844933391E-1;3.928561509E-1;7.378030419E-1
2.876823500E0;-5.419072509E-1;4.503473043E-1;7.644193172E-1
2.888740687E0;-5.663942695E-1;2.448696941E-1;8.006174564E-1
2.900646937E0;-6.547602415E-1;-1.990897059E-1;7.793244123E-1
2.912559437E0;-5.940751433E-1;-2.150594741E-1;5.440365672E-1
2.924470375E0;-5.057091713E-1;-6.387905031E-2;2.310292274E-1
2.936381312E0;-5.067738295E-1;-2.597748041E-1;9.688322991E-2
2.948293812E0;-5.727821589E-1;-3.353650272E-1;4.258603323E-3
2.960204750E0;-5.674588680E-1;-1.937664598E-1;-1.064650808E-2
2.972117250E0;-4.801575243E-1;7.133160532E-2;3.726277873E-2
2.984028187E0;-3.555933833E-1;5.184849501E-1;1.213701963E-1
2.995940687E0;-1.458571702E-1;7.175746560E-1;1.841845959E-1
3.007851625E0;5.003859103E-2;5.600063205E-1;1.426632106E-1
3.019762562E0;8.730136603E-2;1.990897059E-1;-5.323254317E-2
3.031675062E0;1.809906401E-2;-1.064650808E-2;-2.693566680E-1
3.043586000E0;1.596976258E-2;-1.054004356E-1;-3.417529166E-1
3.055496937E0;-1.288227588E-1;7.452555746E-2;-2.118655145E-1
3.067409437E0;-3.193952441E-1;4.290542901E-1;9.581857361E-3
3.079320375E0;-4.939979911E-1;6.994755864E-1;2.885203660E-1
3.091232875E0;-6.249500513E-1;8.325569630E-1;5.621356368E-1
3.103143812E0;-6.792472601E-1;8.815308809E-1;6.632774472E-1
3.115059437E0;-6.579542160E-1;8.453327417E-1;5.919458866E-1
3.126967250E0;-5.834286809E-1;5.589416623E-1;4.056319594E-1
3.138878187E0;-5.323254466E-1;2.352878302E-1;1.469218135E-1
3.150790687E0;-5.301961303E-1;1.117883399E-1;-1.288227588E-1
3.162701625E0;-4.727049768E-1;1.586329788E-1;-2.438050359E-1
3.174612562E0;-4.024380147E-1;2.768092155E-1;-1.533097178E-1
3.186525062E0;-3.204599023E-1;3.374943137E-1;-2.129301662E-3
3.198439125E0;-1.916371584E-1;5.451012254E-1;5.323254317E-2
3.210348500E0;-2.022836544E-2;6.707300544E-1;-2.235766686E-2
3.222259437E0;1.575683206E-1;7.005402446E-1;-1.905725002E-1
3.234171937E0;2.480636388E-1;6.536956429E-1;-4.801575243E-1
3.246082875E0;2.193180770E-1;3.992440701E-1;-7.335444093E-1
3.258000062E0;1.905725002E-1;2.672273517E-1;-8.070053458E-1
3.269906312E0;2.097362131E-1;3.076840937E-1;-7.260918617E-1
3.281817250E0;2.288999259E-1;4.024380147E-1;-3.800803423E-1
3.293729750E0;1.980250627E-1;4.386361539E-1;6.387905031E-2
3.305640687E0;1.724734306E-1;5.525537729E-1;5.866225958E-1
3.317551625E0;1.405339092E-1;4.162784815E-1;7.420616150E-1
3.329464125E0;4.897394031E-2;3.406882584E-1;4.524766207E-1
3.341376625E0;2.768092230E-2;1.756673902E-1;-2.768092230E-2
3.353293812E0;5.323254038E-3;-1.032711342E-1;-1.692794859E-1
3.365198500E0;-2.661627159E-2;-4.173431396E-1;-4.258603230E-2
3.377111000E0;-2.342231758E-2;-3.843389452E-1;2.012190074E-1
3.389021937E0;-5.962044746E-2;-1.543743759E-1;5.067738295E-1
3.400932875E0;-1.117883399E-1;5.323254038E-3;7.207686305E-1
3.412845375E0;-1.692794859E-1;-5.323254038E-3;8.219104409E-1
3.424757875E0;-3.438822329E-1;-5.855579674E-2;8.996299505E-1
3.436670375E0;-5.951398015E-1;-2.810678184E-1;9.475392699E-1
3.448579750E0;-8.655611277E-1;-7.399323583E-1;8.953713775E-1
3.460492250E0;-1.122141957E0;-1.227542400E0;8.038113713E-1
3.472403187E0;-1.414920926E0;-1.617204666E0;7.910355926E-1
3.484314125E0;-1.599105597E0;-1.658725977E0;8.740783334E-1
3.496226625E0;-1.550131679E0;-1.508610249E0;9.560564756E-1
3.508137562E0;-1.272257805E0;-1.008224368E0;1.042293191E0
3.520051625E0;-7.974234819E-1;-5.812993646E-1;1.192408919E0
3.531962562E0;-2.267706245E-1;-2.917143404E-1;1.400015831E0
3.543875062E0;2.257059813E-1;-1.405339092E-1;1.610816717E0
3.555784437E0;5.887519121E-1;-2.203827202E-1;1.842910647E0
3.567695375E0;9.805434346E-1;-3.492054641E-1;2.075004578E0
3.579607875E0;1.471347451E0;-3.704984784E-1;2.097362041E0
3.591518812E0;1.941923141E0;-3.513347805E-1;1.917436123E0
3.603431312E0;2.229378939E0;-2.352878302E-1;1.656596661E0
3.615342250E0;2.382688522E0;-1.309520602E-1;1.376593590E0
3.627253187E0;2.373106718E0;3.832742944E-2;1.172180533E0
3.639165687E0;2.226184845E0;3.726277873E-2;1.143435001E0
3.651076625E0;2.056905508E0;-5.802347064E-1;1.472412109E0
3.662989125E0;1.897207856E0;-1.308455825E0;1.882302642E0
3.674900062E0;1.692794800E0;-1.554390192E0;2.132495642E0
3.686811000E0;1.361688375E0;-1.349977255E0;2.176146269E0
3.698723500E0;4.748342633E-1;-1.559713483E0;1.916371465E0
3.710640687E0;-7.388677001E-1;-2.104814768E0;1.067844748E0
3.722545375E0;-2.116525888E0;-2.869234085E0;8.517206647E-3
3.734457875E0;-2.789385319E0;-2.696760654E0;-9.730908871E-1
3.746368812E0;-2.577519655E0;-1.930212021E0;-1.506480932E0
3.758281312E0;-2.137818813E0;-1.280774951E0;-1.470282793E0
3.770192250E0;-1.934470534E0;-1.092331767E0;-7.420616150E-1
3.782106312E0;-2.188922167E0;-7.303504944E-1;5.642649531E-1
3.794015687E0;-2.300710440E0;-1.927018017E-1;2.042000294E0
3.805926625E0;-1.356365204E0;3.470761776E-1;3.219504118E0
3.817839125E0;-6.888290644E-1;1.595911622E0;3.767799377E0
3.829756312E0;-4.705756605E-1;1.460700989E0;3.868941069E0
3.841662562E0;-5.419072509E-1;4.727049768E-1;3.306805611E0
