"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
5.680288000E0;-3.629609823E0;-8.410830498E0;7.326257229E-1
5.700318000E0;-3.550601006E0;-8.372523308E0;5.003881454E-1
5.720272000E0;-3.309983969E0;-8.407238960E0;4.369418025E-1
5.730312000E0;-3.554192305E0;-8.687360764E0;2.023100406E-1
5.740484000E0;-4.005499363E0;-9.157821655E0;-5.746084079E-2
5.760564000E0;-4.465186119E0;-9.563638687E0;-3.938461840E-1
5.780459000E0;-4.534617901E0;-9.463082314E0;-5.351040959E-1
5.790944000E0;-4.582501888E0;-9.308655739E0;-2.765302956E-1
5.810302000E0;-4.248510838E0;-8.832210541E0;7.960720658E-1
5.820326000E0;-3.934870481E0;-8.773551941E0;1.176750183E0
5.830872000E0;-3.529053211E0;-8.704120636E0;1.550245643E0
5.850193000E0;-2.756923199E0;-8.507795334E0;2.148796082E0
5.860384000E0;-2.557007313E0;-8.552088737E0;2.254140854E0
5.880303000E0;-2.673126221E0;-8.476671219E0;2.618059635E0
5.890489000E0;-2.795230389E0;-8.647856712E0;2.647987127E0
5.910497000E0;-3.217807055E0;-8.844181061E0;2.565387011E0
5.930195000E0;-3.730166197E0;-8.693346024E0;2.226607561E0
5.940229000E0;-3.848679304E0;-8.522160530E0;2.047042370E0
5.950509000E0;-3.894169092E0;-8.340201378E0;1.817199111E0
5.970207000E0;-3.806780815E0;-7.983465672E0;1.501164436E0
5.980209000E0;-3.691859007E0;-7.764396191E0;1.290474772E0
5.990293000E0;-3.598485231E0;-7.558494568E0;1.148019671E0
6.010614000E0;-3.165134668E0;-6.858190536E0;7.912836671E-1
6.030124000E0;-2.782062292E0;-6.485892296E0;9.660604000E-1
6.040240000E0;-2.683900118E0;-6.271611214E0;1.019929886E0
6.050304000E0;-2.603694439E0;-6.042964935E0;1.041477680E0
6.060752000E0;-2.598906040E0;-5.855020046E0;9.050082564E-1
6.080188000E0;-2.637213230E0;-5.544970989E0;6.584054828E-1
6.090226000E0;-2.703053713E0;-5.410895824E0;4.967968464E-1
6.110268000E0;-2.804807186E0;-5.386953831E0;-1.795651205E-2
6.120379000E0;-2.944868088E0;-5.576095581E0;-2.298433632E-1
6.130566000E0;-3.075352192E0;-5.875370979E0;-3.962403834E-1
6.150221000E0;-3.823540211E0;-6.957550049E0;-5.626374111E-2
6.160276000E0;-4.358644009E0;-7.645883083E0;2.753331959E-1
6.180366000E0;-5.469553947E0;-9.001001358E0;1.106121182E0
6.200161000E0;-6.054935932E0;-9.764751434E0;1.650802016E0
6.210248000E0;-6.019022942E0;-9.819818497E0;9.097966552E-1
6.230362000E0;-5.741295815E0;-1.006043530E1;-1.083376288E0
6.240419000E0;-5.452794552E0;-1.051413631E1;-1.628057122E0
6.250712000E0;-4.789600372E0;-1.122880554E1;-1.686715126E0
6.270209000E0;-3.487154722E0;-1.282214737E1;-6.033388376E-1
6.290490000E0;-2.869450808E0;-1.440950298E1;-5.363011956E-1
6.310474000E0;-3.070563793E0;-1.557188797E1;-1.037886381E0
