Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (m)
1,20E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,21E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;6,40E+10;6,40E+10
1,22E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;6,40E+10;6,40E+10
1,23E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,24E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,25E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,26E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,27E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,28E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,29E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,30E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,31E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;9,60E+10;9,60E+10
1,32E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;9,60E+10;9,60E+10
1,33E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,34E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,28E+11;1,28E+11
1,35E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;4,80E+10;4,80E+10
1,36E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;6,40E+10;6,40E+10
1,37E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;4,80E+10;4,80E+10
1,38E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;4,80E+10;4,80E+10
1,39E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;4,80E+10;4,80E+10
1,40E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,41E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,42E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,43E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,44E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;2,40E+10;2,40E+10
1,45E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;2,40E+10;2,40E+10
1,46E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,47E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,48E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,49E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,50E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,51E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,52E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,53E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,54E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,55E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,56E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,57E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,58E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,59E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,60E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,61E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,62E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,63E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,64E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,65E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,66E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,67E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,68E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,69E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,70E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,71E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,72E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,73E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,74E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,75E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,76E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,77E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,78E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,79E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,80E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,81E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,82E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,83E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,84E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,85E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;1,60E+10;1,60E+10
1,86E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,87E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,88E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,89E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,90E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,91E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,92E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,93E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,94E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,95E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,96E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,97E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,98E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
1,99E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,00E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,01E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,02E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,03E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,04E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,05E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,06E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,07E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,08E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,09E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,10E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,11E+11;5,11E+10;7,40E+09;2,53E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
