"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
4.145232812E0;6.711905003E-1;-3.560130119E0;-1.215325594E0
4.157148437E0;8.251855373E-1;-5.213987350E0;5.458396673E-1
4.169054687E0;3.759222269E0;-1.436818886E1;2.233895540E0
4.180967187E0;1.870541811E0;-2.288023567E1;3.239278316E0
4.192878125E0;-3.683306932E0;-3.460410690E1;3.637117863E0
4.204821875E0;-7.482742310E0;-3.146535492E1;4.461872578E0
4.216706250E0;-5.058709145E0;-1.620418739E1;3.649146557E-1
4.228612500E0;-1.747930050E0;-8.354422569E0;1.623824239E0
4.240525000E0;-1.256026983E0;-6.323699474E0;2.930991173E0
4.252435937E0;3.238205612E-1;-4.960124969E0;2.375316143E0
4.264348437E0;3.626305580E0;-4.628681660E0;1.456871748E0
4.276259375E0;3.483803034E0;-6.682982922E0;7.901248932E-1
4.288170312E0;-7.777037621E-1;-1.041316891E1;7.483029962E-1
4.300082812E0;-1.106916070E0;-1.258224773E1;-1.174930573E0
4.311993750E0;-3.387316689E-2;-1.311592579E1;-3.200453758E0
4.323910937E0;7.265827656E-1;-1.253334904E1;-2.305798054E0
4.335823437E0;8.672851920E-1;-1.141344738E1;1.884313345E0
4.347731250E0;1.191335559E0;-1.024527740E1;1.417539835E0
4.359640625E0;1.236844659E0;-9.714473724E0;7.540203333E-1
4.371551562E0;8.944737315E-1;-1.002145767E1;9.654857516E-1
4.383464062E0;8.999325633E-1;-1.059669781E1;8.009083271E-1
4.395375000E0;8.127165437E-1;-1.067620468E1;6.489052773E-1
4.407285937E0;4.158345461E-1;-9.995141029E0;9.665200710E-1
4.419204687E0;3.544663489E-1;-9.112619400E0;7.926339507E-1
4.431109375E0;9.054008722E-1;-8.726022720E0;7.468568683E-1
4.443020312E0;8.314583898E-1;-9.223518372E0;8.287577033E-1
4.454932812E0;9.810577035E-1;-9.838005066E0;1.122535944E0
4.466843750E0;1.873434067E0;-9.750204086E0;1.128262758E0
4.478756250E0;1.870743036E0;-9.419498444E0;1.674188614E0
4.490667187E0;2.089170933E0;-8.845905304E0;1.614400625E0
4.502582812E0;2.135043621E0;-8.461797714E0;1.854969978E0
4.514490625E0;2.167240858E0;-8.964973450E0;2.152301073E0
4.526403125E0;2.822313786E0;-8.944172859E0;2.820762157E0
4.538314062E0;3.258364677E0;-8.719357491E0;2.816701651E0
4.550225000E0;3.366056204E0;-8.810068130E0;2.840547800E0
4.562137500E0;3.194956779E0;-8.894995689E0;2.914844751E0
4.574050000E0;3.125965595E0;-8.897706032E0;3.074624300E0
4.585960937E0;3.436206102E0;-8.451197624E0;3.558099747E0
4.597871875E0;3.165718794E0;-8.214390755E0;3.867603064E0
4.609784375E0;3.294670582E0;-7.815191269E0;4.344106674E0
4.621703125E0;2.892942667E0;-7.984509468E0;4.102982044E0
4.633610937E0;3.154264927E0;-7.972883224E0;4.125458717E0
4.645518750E0;3.247140884E0;-7.990571976E0;4.519495964E0
4.657432812E0;3.349852085E0;-7.917902946E0;4.456768036E0
4.669342187E0;3.586427927E0;-7.804255009E0;4.463155746E0
4.681253125E0;3.735251427E0;-7.599282265E0;4.919059753E0
4.693165625E0;3.832551956E0;-7.352870941E0;4.900653362E0
4.705076562E0;3.804625988E0;-7.242239952E0;5.139690399E0
4.716989062E0;3.974010944E0;-6.942821026E0;5.570723057E0
4.728900000E0;3.651588678E0;-7.080880165E0;5.202724457E0
4.740810937E0;3.713129044E0;-7.064570904E0;5.237220287E0
4.752723437E0;3.898794651E0;-7.083580971E0;5.848641872E0
4.764634375E0;4.049274921E0;-6.973122120E0;5.693258286E0
4.776545312E0;4.072920322E0;-6.839209557E0;6.037343025E0
4.788457812E0;4.179366112E0;-6.497489929E0;6.346214771E0
4.800368750E0;4.297486782E0;-5.990828991E0;6.365042686E0
4.812287500E0;3.860343695E0;-5.869912148E0;6.631153107E0
4.824192187E0;3.765495062E0;-5.771337986E0;6.632666588E0
4.836104687E0;3.983070612E0;-5.388294220E0;7.159630299E0
4.848015625E0;4.272807121E0;-5.229415417E0;7.153970242E0
4.859926562E0;4.254515648E0;-5.175861835E0;7.623243809E0
4.871845312E0;4.201125145E0;-5.000883579E0;7.445632458E0
4.883750000E0;4.138607502E0;-4.741285801E0;7.697272301E0
4.895660937E0;3.899158716E0;-4.514037609E0;8.491581917E0
4.907573437E0;3.795020342E0;-4.368124962E0;8.035496712E0
4.919517187E0;3.808092833E0;-4.101286411E0;7.035620213E0
4.931396875E0;3.381417274E0;-4.043260574E0;7.167339802E0
4.943307812E0;2.171828032E0;-4.150022984E0;8.090313911E0
4.955218750E0;1.271024227E0;-3.928386927E0;8.471873283E0
4.967131250E0;7.556483746E-1;-3.427730799E0;8.700529099E0
4.979062500E0;-2.826220989E0;-9.061095715E-1;1.282118988E1
