"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
5.531065266E2;9.987268448E0;-2.057481259E-1;-1.331319809E0
5.531184375E2;9.981302261E0;-2.201803625E-1;-1.330074787E0
5.531303500E2;9.968670845E0;-1.715972275E-1;-1.351795077E0
5.531422672E2;9.967770576E0;-1.799865067E-1;-1.350118995E0
5.531541719E2;9.970394135E0;-2.087935507E-1;-1.320430875E0
5.531660844E2;9.939145088E0;-2.096554637E-1;-1.326837897E0
5.531779953E2;9.966592789E0;-1.685613692E-1;-1.353269935E0
5.531899078E2;9.999661446E0;-1.919000596E-1;-1.317069411E0
5.532018188E2;9.987699509E0;-2.078358680E-1;-1.323897839E0
5.532137312E2;1.000211239E1;-1.695190519E-1;-1.334671617E0
5.532256422E2;1.000118351E1;-2.159282714E-1;-1.337295771E0
5.532375531E2;9.963795662E0;-2.197972834E-1;-1.338272572E0
5.532494656E2;9.972568512E0;-1.781190336E-1;-1.327345490E0
5.532613828E2;9.995734215E0;-2.049819827E-1;-1.332670212E0
5.532732875E2;9.973018646E0;-1.799769253E-1;-1.354294538E0
5.532852000E2;9.972338676E0;-1.904826760E-1;-1.299649239E0
5.532971109E2;9.947745323E0;-1.942846775E-1;-1.338981152E0
5.533090219E2;9.968125343E0;-1.961138397E-1;-1.350818157E0
5.533209344E2;9.971946716E0;-1.840853691E-1;-1.357502818E0
5.533328469E2;1.002441692E1;-2.012470216E-1;-1.318132520E0
5.533447578E2;9.995696068E0;-2.034784108E-1;-1.318027258E0
5.533566688E2;9.985611916E0;-2.137255967E-1;-1.325679064E0
