,member,label,position,sample_nr,Mean Gyroscope x (rad/s),Mean Gyroscope y (rad/s),Mean Gyroscope z (rad/s),Mean Acceleration x (m/s^2),Mean Acceleration y (m/s^2),Mean Acceleration z (m/s^2),Mean Linear Acceleration x (m/s^2),Mean Linear Acceleration y (m/s^2),Mean Linear Acceleration z (m/s^2),Mean Velocity (m/s),Mean Absolute Gyroscope x (rad/s),Mean Absolute Gyroscope y (rad/s),Mean Absolute Gyroscope z (rad/s),Mean Absolute Acceleration x (m/s^2),Mean Absolute Acceleration y (m/s^2),Mean Absolute Acceleration z (m/s^2),Mean Absolute Linear Acceleration x (m/s^2),Mean Absolute Linear Acceleration y (m/s^2),Mean Absolute Linear Acceleration z (m/s^2),Mean Absolute Velocity (m/s),Mean Square Gyroscope x (rad/s),Mean Square Gyroscope y (rad/s),Mean Square Gyroscope z (rad/s),Mean Square Acceleration x (m/s^2),Mean Square Acceleration y (m/s^2),Mean Square Acceleration z (m/s^2),Mean Square Linear Acceleration x (m/s^2),Mean Square Linear Acceleration y (m/s^2),Mean Square Linear Acceleration z (m/s^2),Mean Square Velocity (m/s),Variance Gyroscope x (rad/s),Variance Gyroscope y (rad/s),Variance Gyroscope z (rad/s),Variance Acceleration x (m/s^2),Variance Acceleration y (m/s^2),Variance Acceleration z (m/s^2),Variance Linear Acceleration x (m/s^2),Variance Linear Acceleration y (m/s^2),Variance Linear Acceleration z (m/s^2),Variance Velocity (m/s),Minimum Gyroscope x (rad/s),Minimum Gyroscope y (rad/s),Minimum Gyroscope z (rad/s),Minimum Acceleration x (m/s^2),Minimum Acceleration y (m/s^2),Minimum Acceleration z (m/s^2),Minimum Linear Acceleration x (m/s^2),Minimum Linear Acceleration y (m/s^2),Minimum Linear Acceleration z (m/s^2),Minimum Velocity (m/s),Maximum Gyroscope x (rad/s),Maximum Gyroscope y (rad/s),Maximum Gyroscope z (rad/s),Maximum Acceleration x (m/s^2),Maximum Acceleration y (m/s^2),Maximum Acceleration z (m/s^2),Maximum Linear Acceleration x (m/s^2),Maximum Linear Acceleration y (m/s^2),Maximum Linear Acceleration z (m/s^2),Maximum Velocity (m/s)
818,ber,laufen,s,37.0,-0.11781735000000011,0.029101599999999974,0.028083349999999983,-0.7889470000000023,-10.052349600000005,-1.7230365699999948,0.6410926500000005,-1.2275110400000004,0.8487466800000003,1.7279999999999998,2.9176289700000013,1.9542308000000004,0.9675642699999996,4.157917079999999,11.332963999999995,4.473077829999997,4.163925370000004,8.568013959999998,5.179247520000007,1.7279999999999998,10.917191024617694,5.938485019459191,1.2839284946250993,29.318451953026223,238.0000320506002,40.071883250683754,31.14040453350169,133.40451606280152,46.52344206616175,3.0975,10.903310096656657,5.937638116336632,1.2831398200778792,28.696014584217203,136.95029956998002,37.10302822912635,30.729404747617636,131.8977327094798,45.80307113935064,0.11151599999999998,-6.3,-5.87,-2.43,-19.5,-61.6,-35.0,-20.6,-54.1,-30.3,1.29,5.73,8.49,3.09,15.6,10.3,33.7,17.5,19.7,37.5,2.13
819,ber,laufen,s,38.0,-0.05108475475475479,0.08120918918918908,0.03109548848848843,-0.3312985799999995,-9.915617230000004,-1.7208479999999993,0.7139917217217223,-1.0728754709709702,0.8536084684684689,1.98,3.0162288988989037,1.9996063863863882,1.0023218568568566,4.064299780000002,11.563867829999992,4.532416160000006,4.115660330330329,9.036876592092092,5.2042956356356385,1.98,11.491563842833736,6.28298645767007,1.3336732066744512,26.791896014000397,247.91270330334703,38.91085390376357,29.309387960004877,145.0723402220727,46.79901487905063,3.9445799999999998,11.488954190665371,6.276391525261304,1.332706277270115,26.6821372648904,149.593238251474,35.94953606465953,28.799603781317686,143.92127844586165,46.070367461609614,0.02418,-5.87,-6.05,-2.62,-15.5,-56.9,-32.5,-15.1,-46.3,-29.0,1.7,5.32,6.89,2.7,14.9,9.99,30.0,17.5,18.2,33.8,2.17
820,ber,laufen,s,39.0,-0.048555959999999954,0.09519427999999998,0.05526541000000002,0.1632495495495496,-10.042052252252255,-1.6587693593593593,0.6957632599999988,-1.0446179000000013,0.7214828000000003,2.1439999999999997,2.8246005200000024,2.0039142599999997,0.9924495100000003,3.9041268268268285,11.442514314314323,4.125150940940938,4.003000659999998,8.80549289999999,4.822878599999998,2.1439999999999997,10.162468900088014,6.487057886901187,1.3372100025701,24.977872921091098,239.2060368911513,31.36929922403611,27.49787278514762,134.35187444793,38.50566077031996,4.6198,10.160111218836485,6.477995935956479,1.3341557370276333,24.951222505662933,138.36322345418668,28.617783436486683,27.01378627118177,133.26064789092948,37.98512333962418,0.023064,-5.47,-5.94,-2.61,-15.0,-55.4,-23.6,-15.6,-46.9,-19.4,1.96,5.04,8.02,2.92,14.9,8.59,33.7,17.0,16.7,37.8,2.4
821,ber,laufen,s,40.0,0.0019468200000000086,0.05621226599999999,0.05463275040000005,0.5935980400000003,-10.016074000000012,-1.7246268309999992,0.8381396309999989,-0.9926301999999989,0.42520099999999966,2.0909999999999997,2.909259020000001,2.0215721460000022,0.9750093704000006,3.889045839999997,11.456199399999987,4.2694336289999955,3.922131831000004,8.953741599999995,4.962307399999991,2.0909999999999997,10.651875020708406,6.63876637794646,1.325127135505133,23.847008543225602,244.22544064073992,32.960621666052994,25.668104650625168,139.75928856810026,39.99027388998,4.416029999999999,10.65187123060029,6.635606559097601,1.322142398088863,23.494649910133766,143.90370226726398,29.98628395984791,24.965626609572308,138.77397385414787,39.80947799957903,0.043749,-5.59,-6.67,-3.28,-13.9,-62.5,-26.2,-13.4,-53.6,-22.4,1.74,5.75,8.18,3.29,14.4,8.96,21.3,16.0,17.0,24.7,2.27
822,ber,laufen,s,41.0,-0.04223723723723729,0.0387379539539539,0.05094552552552552,0.8689399399399402,-9.874605905905907,-1.8857169989989981,0.7766157257257243,-0.8176088088088092,0.08825805805805803,2.021,2.8517243243243264,1.9664882322322326,0.9642678478478484,3.7971715715715786,11.224461961961966,4.038097575575578,3.849689099099097,8.669927727727734,4.7324920920920945,2.021,10.247386343203207,6.23851381974673,1.2783579435719707,22.948553682742762,235.80433095124116,28.92235878284569,24.40002209354805,134.1236967021626,35.56639025585588,4.109969999999999,10.245602358993754,6.237013190670189,1.2757624970008992,22.193497063519917,138.29648915428947,25.366430182531815,23.796890108103543,133.4552125379205,35.558600771043686,0.025529000000000017,-5.49,-6.38,-2.99,-15.2,-58.9,-25.1,-16.7,-49.4,-21.5,1.89,5.22,7.58,3.3,14.7,8.98,24.0,16.1,17.5,26.9,2.33
823,ber,laufen,s,42.0,-0.13207829999999993,0.000658950000000015,0.03766438600000009,0.8846117900000016,-10.059203400000012,-1.7844564100000007,0.6648268799999995,-0.9568511,0.06358315999999992,1.9520000000000004,2.8448659000000056,2.001353630000001,0.9088463939999992,3.984978690000001,11.380897000000008,4.089465590000003,4.016673139999999,8.818646699999993,4.749137639999997,1.9520000000000004,10.249348843470003,6.354809771549701,1.190191210253595,25.073285270040113,240.0571576585998,29.007129329556122,26.350031520198613,135.25057101371002,35.80104559220562,3.8557399999999995,10.231904166139119,6.354809337334593,1.1887726042808417,24.290747251033135,138.86958461602853,25.822844650366005,25.908036739828074,134.33500698613872,35.797002773970014,0.04543600000000001,-5.65,-6.55,-2.46,-16.3,-54.6,-25.1,-17.0,-45.2,-20.5,1.71,5.51,7.37,4.03,15.4,9.27,26.9,15.2,18.6,30.6,2.35
824,ber,laufen,s,43.0,-0.025354101101101097,0.1009731831831831,0.04164414414414418,0.8179457057057046,-9.81271088088088,-1.6271755955955964,0.49115745745745754,-0.6857055755755761,-0.005348864864864759,1.936,2.793349262262259,2.096054324324325,0.8835582582582584,4.158948268268267,11.420856286286298,4.245816036036046,4.1494126326326315,9.342064794794792,5.101117001001001,1.936,10.07000256244459,6.998231593935236,1.174721715485484,27.274360917893873,253.42072965166278,32.03991472546748,28.374320931328334,152.51509090668978,40.775480173878506,3.7693799999999995,10.069359732001912,6.988036010213106,1.1729874807439897,26.60532574041147,157.13143481990454,29.392214306565627,28.133085283312298,152.04489877031412,40.77545156352325,0.021284000000000004,-5.59,-6.11,-2.66,-12.9,-65.7,-26.3,-13.7,-55.2,-22.6,1.65,5.57,7.28,3.04,16.4,11.3,28.0,16.9,19.9,30.2,2.08
825,ber,laufen,s,44.0,0.019298929999999957,0.066606378,0.06944678799999993,0.8419509600000005,-10.077251448999988,-1.7448490399999992,0.3775882900000002,-0.9186193000000005,-0.32932214000000004,1.706,2.847875329999998,1.9726713380000018,0.8526443119999991,4.1220049199999975,11.431824648999996,4.260449619999996,4.15316391,9.082067300000002,4.827063540000005,1.706,10.294895354862904,6.169469827437443,1.1352876742456253,26.662414574616022,254.1804072443816,31.77864667670301,27.624476215397276,148.87142084085,39.876619440403665,2.97052,10.294522906163762,6.165033417847165,1.130464817882108,25.9535331555711,152.62941047800885,28.73414850431408,27.481903298652163,148.02755942251758,39.768166368509426,0.060084000000000005,-5.54,-5.79,-2.92,-13.2,-58.8,-24.0,-14.4,-49.9,-20.6,1.34,5.34,6.83,3.79,14.9,7.8,20.9,15.2,16.4,24.5,2.1
826,ber,laufen,s,45.0,-0.1319394094094092,0.020660190190190265,0.02802095395395389,0.8727227617617616,-9.9906006006006,-1.8242927927927957,0.32157824824824854,-0.8708210210210202,-0.4457855915915913,1.5130000000000001,2.933280950950951,2.0852207707707717,0.8821912642642645,4.133200239239243,11.41575415415416,4.191804704704706,4.178026756756755,8.9856914914915,4.840576182182182,1.5130000000000001,10.876198615061568,6.804515209604311,1.1289080299746828,24.82892124378418,249.1439229654455,31.99899023506506,26.12051928651938,145.19364452674682,40.073483168774764,2.32625,10.85879060730625,6.804088366145598,1.1281228561141945,24.067276224887113,149.33182260472438,28.670946041229346,26.017106716772993,144.43531527609468,39.87475837510415,0.037081,-5.74,-5.6,-2.42,-12.9,-60.7,-31.0,-14.0,-51.3,-27.1,1.24,5.5,6.47,3.33,13.3,9.6,28.0,14.3,17.8,29.9,1.82
827,ber,laufen,s,46.0,-0.03669074199999997,0.014744051999999997,0.02496815000000003,0.8588227999999996,-9.755452900000018,-1.8118246100000002,0.11749659999999984,-0.6435467200000005,-0.4774007099999998,1.794,2.8365446419999962,2.0660510119999995,0.846906030000001,4.182625600000005,11.298641900000005,4.089032790000003,4.251367999999996,8.901950119999999,4.721549909999999,1.794,10.320691715872949,6.633094879576016,1.0689448516197013,27.401293875939984,242.3654098327102,29.044235218708163,28.344454432140004,142.81881837697838,36.4433304901181,3.24726,10.319345505324463,6.632877492506651,1.0683214431052768,26.66371727414019,147.1965485485914,25.761526801306474,28.330648981128395,142.40466599615567,36.215419052209555,0.028823999999999995,-5.75,-5.8,-2.7,-16.2,-58.3,-24.2,-18.6,-47.8,-21.4,1.59,5.63,7.39,3.48,20.2,11.2,23.7,18.4,20.5,28.1,2.02
828,ber,laufen,s,47.0,-0.04362991991991995,0.08720631631631627,0.045237047047047015,0.8059043123123123,-9.828327127127134,-1.8612458758758774,-0.03471321321321325,-0.6889611611611608,-0.7226813813813803,1.702,2.801135445445449,2.0697263763763765,0.8194169669669663,4.056687055055053,11.118361361361366,4.188232042042041,4.095107807807809,8.426029429429432,4.7421340340340254,1.702,10.020207599799905,6.647273086718019,0.9846625657608614,25.61879542882369,228.52458246234283,29.848879074521623,26.963326589899683,128.13007047853858,37.051444107637636,2.9134200000000003,10.018304029887679,6.639668145112553,0.9826161753353251,24.969313668220142,131.9285683445192,26.38464286405667,26.96212158272811,127.65540299695012,36.52917572864236,0.016616,-5.57,-6.23,-2.66,-22.1,-54.6,-24.1,-23.1,-45.1,-20.5,1.51,5.43,8.02,2.69,22.8,8.88,22.1,20.2,17.8,24.3,2.0
829,ber,laufen,s,48.0,-0.009957509999999975,0.05263947000000004,0.058843139999999954,0.8700663699999982,-9.970718799999998,-1.7002404190000018,-0.04987202999999997,-0.8506060000000006,-0.6860842799999995,1.8060000000000003,2.839706870000002,2.106970269999999,0.8037914800000002,3.9991230300000042,11.489753799999995,4.308657878999996,4.07470143,8.867348599999996,5.0533477200000005,1.8060000000000003,10.361411948934892,6.980940266480902,0.9501630602940001,25.75532719245889,239.00820978919984,32.948498719826475,27.051681589947666,135.45018221740006,42.16456528135846,3.29258,10.361312796929504,6.978169352679017,0.9467005451689413,24.998311704253933,139.59297640052677,30.057681237425186,27.049194370571357,134.726651650164,41.69385364209525,0.030944000000000006,-5.62,-6.98,-2.21,-13.6,-56.8,-24.0,-14.2,-46.5,-21.4,1.42,5.5,7.02,2.85,22.0,10.2,25.9,19.7,18.8,27.8,2.12
830,ber,laufen,s,49.0,-0.012523673673673593,0.06401142142142142,0.047005995995995954,0.8560964344344341,-9.883675905905891,-1.9084254554554552,-0.1477804804804805,-0.7711682682682687,-1.0562737597597596,1.6509999999999998,2.896425755755756,2.061894644644641,0.7866479179179175,4.11220982782783,11.363822052052058,4.401594324324318,4.210990890890892,8.652751851851853,4.950912198198196,1.6509999999999998,10.661374563850545,6.494921870785881,0.9227791646061059,26.34102755426228,235.61257516263183,33.62932641024113,27.811582041351343,133.93279636101096,42.11189295428517,2.73473,10.661217721448272,6.490824408713494,0.9205696009465307,25.608126449210925,137.92552574964662,29.987238691210795,27.7897429709403,133.33809586302738,40.996178698728066,0.008928999999999996,-5.87,-6.3,-2.23,-12.5,-60.7,-31.6,-15.2,-50.0,-27.1,1.55,5.94,7.12,3.06,17.2,8.92,30.7,15.5,17.4,31.7,1.86
831,ber,laufen,s,50.0,-0.12679708999999997,-0.015606887999999989,-0.012716910000000012,0.8454473899999999,-9.920719109999999,-2.027945299999999,-0.2805172699999999,-0.7863684499999997,-1.1862763500000004,1.81,2.8837101100000027,2.039291841999999,0.736559770000001,3.9169437900000066,11.42000169,4.417771900000006,3.970624530000003,8.540283549999998,5.011488850000003,1.81,10.4873709832561,6.324858801524188,0.8247879875962998,22.76834091834009,232.29393496930447,35.488937063469976,23.853409237852883,130.15347025629242,43.533099495542466,3.28994,10.471293481223638,6.32461522657116,0.824626267796352,22.05355962908232,133.87326730978498,31.37637492367794,23.774719299084634,129.53509491713714,42.12584791697318,0.013839999999999996,-5.7,-6.78,-2.6,-11.3,-56.9,-28.7,-13.1,-47.3,-26.6,1.62,5.27,6.55,2.85,13.2,9.67,23.7,13.3,18.2,26.6,1.96
832,ber,laufen,s,51.0,-0.016194094094094027,0.07367201401401402,0.04483320020020021,0.764534634634634,-9.70110061061061,-1.9920924624624639,-0.4961526326326325,-0.601814055055055,-1.2410786586586593,1.61,2.8864721721721747,2.0429284504504506,0.6970469339339336,3.9447258258258264,11.132055545545557,4.407834264264262,4.091560640640641,8.33418576476477,4.9992710310310216,1.61,10.607239775725734,6.312587571475632,0.7354910896375624,23.928976851901904,221.27002718392188,34.420735330285176,25.446715492764984,123.17534509045994,42.806485999666656,2.6494600000000004,10.606977527042211,6.307160005826757,0.7334810737973715,23.34446364434602,127.15867412673255,30.45230295128541,25.200548057896693,122.81316493359805,41.26620976268872,0.05735999999999998,-5.99,-5.8,-2.16,-12.8,-56.9,-31.2,-14.9,-48.9,-27.8,1.37,5.34,6.7,2.58,17.0,9.01,26.3,14.7,17.4,27.2,1.98
833,ber,laufen,s,52.0,0.033804572999999984,0.046299000000000035,0.05095809,0.8877122410000016,-9.887547969999998,-1.9748212899999982,-0.51014476,-0.7982965869999994,-1.4264301999999993,1.65,2.8956797730000017,2.0449209799999992,0.7056045299999996,3.7721040989999945,11.289180429999998,4.053437369999998,3.8845288400000038,8.416051187000008,4.861324799999998,1.65,10.656928518807858,6.349465561570194,0.7648674794554996,21.80954961948683,226.28907894058514,27.308022397825297,22.888305254525584,124.76218441898642,37.64906111703995,2.74304,10.655785769652148,6.3473219641692165,0.7622707525190525,21.021516596665563,128.52547408153399,23.408103270388008,22.62805757837015,124.1249069781705,35.614358001567936,0.02054000000000001,-5.68,-6.15,-2.23,-11.2,-53.4,-21.3,-13.2,-43.9,-18.1,1.42,5.36,6.29,2.58,15.5,8.87,20.0,14.6,17.8,22.0,1.82
834,ber,laufen,s,53.0,-0.11653987987987983,-0.0004543243243243581,0.03333878878878874,0.8102993893893887,-9.879813113113103,-1.995609639639641,-0.6779199199199198,-0.8087400500500488,-1.5367747947947947,1.4920000000000002,2.8711943743743724,2.102348878878878,0.7003543243243233,4.01660069069069,11.209782282282271,4.245409439439433,4.1147531331331315,8.517479369369376,4.914788008008012,1.4920000000000002,10.388785776226225,6.57555303744835,0.746594578751651,24.56660227733341,227.38046939254275,31.507149973098024,26.64590282507969,126.10484375677882,41.57953309123166,2.2777000000000003,10.37520423262382,6.575552831037753,0.7454831039137483,23.91001717688859,129.7697622425008,27.524692139275327,26.18632740725546,125.45078328822392,39.217856321315104,0.051636000000000015,-5.67,-6.8,-2.13,-17.4,-54.9,-34.1,-18.5,-46.0,-32.2,1.14,5.5,7.35,2.6,18.2,8.47,26.5,16.7,16.9,28.1,1.76
835,ber,laufen,s,54.0,-0.05953001999999998,0.0035205699999999785,0.02964998000000009,0.8973214999999996,-9.779377000000016,-2.0665397999999993,-0.8916088399999996,-0.7892028869999993,-1.4355421889999993,1.6889999999999996,2.854157359999999,2.0932297700000007,0.6964373200000002,3.8049340999999974,11.082534400000005,4.223912999999995,3.9184912400000047,8.342342087000004,5.051785389000003,1.6889999999999996,10.38793762156658,6.658671150562294,0.7163043747354012,21.543859687190018,219.77464216257994,31.392319494079995,23.073826040892577,120.10530874139933,41.62709519200895,2.8705499999999997,10.384393798285416,6.658658756149169,0.7154252534213998,20.738673812827727,124.1384276544509,27.121732749095955,22.278859717326462,119.48246754455016,39.56631381560996,0.017829,-5.63,-6.28,-1.98,-9.39,-54.4,-26.1,-11.6,-44.7,-23.3,1.44,5.4,6.76,2.5,14.8,8.35,21.4,14.6,16.8,23.7,1.89
836,ber,laufen,s,55.0,-0.010248218218218287,0.03720381381381383,0.039241276976977005,0.8610373373373373,-9.738785985985988,-2.0781870970970946,-1.2361866566566586,-0.8452917917917925,-1.4133604104104118,1.411,2.924450280280285,2.0292786886886898,0.6754027670670664,3.8575278278278278,11.132760760760751,4.321037327327322,4.030737667667664,8.474751051051037,5.288525775775777,1.411,10.858889123702195,6.421102067492984,0.7093387849040969,22.701125103073053,227.15893731587573,34.56572174039247,24.558646652581515,128.26569687480477,45.287018346869466,2.03233,10.85878409772557,6.419717943730705,0.7077989070853122,21.9597398067841,132.31498483503873,30.2468601298516,23.030489202485537,127.5511786615342,43.28943069715385,0.041408999999999994,-6.27,-6.23,-2.6,-18.4,-62.6,-33.6,-20.0,-52.9,-31.0,1.05,5.34,6.45,2.79,14.4,10.2,30.3,12.9,18.9,32.3,1.68
837,ber,laufen,s,56.0,0.015150700000000116,0.03815679999999993,0.059750976999999955,0.9993986899999998,-9.824379200000005,-2.1056328,-1.3497590199999991,-1.0057338000000007,-1.3300914800000003,1.3980000000000001,2.8825118999999995,2.0826019999999965,0.6944913170000001,3.9512025499999988,11.093655200000017,4.161795200000007,4.007259160000003,8.393368600000011,4.873317500000006,1.3980000000000001,10.566096329590001,6.6254605467199905,0.7421192890009289,23.141492490515905,226.31684721043965,29.469587501699998,24.836336287460618,126.0449191823799,39.39556527202811,2.03248,10.565866785879507,6.624004605333757,0.7385491097484741,22.142694748942187,129.79842054504738,25.035898013264152,23.014486875389252,125.03341870591747,37.626421926859585,0.07807600000000002,-5.63,-6.04,-2.7,-10.8,-58.3,-27.2,-13.6,-49.2,-24.2,1.1,5.74,6.67,2.53,18.2,13.5,18.4,14.3,22.6,20.8,1.81
838,ber,laufen,s,57.0,-0.0848749649649649,0.014552882882882928,0.07447450350350346,1.068800090090091,-9.733273973973969,-1.9171348548548564,-1.4647623623623611,-1.00457970970971,-1.1609288288288275,1.828,2.879137247247248,2.2068514414414397,0.7116792102102109,4.267717787787791,11.033742222222209,4.237222702702708,4.466641421421425,8.491090360360362,5.025536896896899,1.828,10.561670633797887,7.525031378288388,0.7987741334560378,27.752038213393913,224.4851460119163,30.559823262493673,30.154687264473086,126.37711363345441,41.06527289207758,3.3900600000000005,10.554466874120097,7.524819591888182,0.7932276817839438,26.609704580817294,129.74852375947702,26.88441721079434,28.00915848627972,125.36793324029398,39.71751714647162,0.048475999999999984,-6.25,-6.57,-2.17,-13.7,-55.5,-24.4,-16.5,-46.8,-21.0,1.54,5.43,7.65,3.48,19.9,7.94,21.4,17.1,16.2,24.6,2.28
839,ber,laufen,w,0.0,-0.05519281194,0.030722679999999912,0.009754559999999995,-0.029354694694694608,10.069492792792788,1.151702632632632,0.08666954199999993,0.4187754000000004,-0.21552203,1.5019999999999998,1.5725120119400022,1.7387086800000027,0.8203888399999993,2.815843663663665,11.621776076076058,3.5948673973973966,2.6799984420000005,10.379599799999994,4.0256991499999994,1.5019999999999998,3.750209918638104,4.428183331162996,0.9499228165234004,14.157754667405205,264.8270387481383,23.808027645814704,13.398937042379352,163.2727960744199,30.120455582604084,2.27358,3.7471636721482633,4.4272394480966275,0.9498276650826053,14.156892969304604,163.4323536440322,22.481608691801775,13.391425432868862,163.09742323877484,30.074005837188746,0.017575999999999998,-6.55,-6.08,-2.52,-13.6,-5.68,-17.8,-13.5,-15.4,-21.2,1.32,3.66,5.49,3.63,12.6,54.7,28.2,13.4,45.0,26.7,1.7
840,ber,laufen,w,1.0,-0.03269720999999998,-0.028457000000000017,0.00041597000000002525,0.15665368999999973,9.97056315999999,1.1456548289999986,0.21163504999999996,0.3150196599999998,-0.20571419999999985,1.44,1.6056915099999989,1.7217814799999998,0.8607497299999991,2.6090926700000012,11.629899040000009,3.729270228999996,2.4456512500000014,10.32361814,4.052447800000002,1.44,3.967195089352898,4.258394270127195,0.9930975717946983,11.88910031860651,267.32892681000163,23.53064877549171,10.969077074342515,167.74921227690788,29.863235714420018,2.0803400000000005,3.9661259818111154,4.257584469278202,0.993097398763658,11.864559940015862,167.91679708245215,22.218123788280682,10.924287679953988,167.6499748907207,29.82091738233836,0.006739999999999996,-6.49,-6.0,-2.44,-12.3,-5.82,-26.8,-12.0,-15.6,-29.3,1.32,3.59,5.18,3.35,10.1,51.2,14.7,10.9,41.4,14.5,1.54
841,ber,laufen,w,2.0,-0.06214244244244239,0.043903063063063026,0.019668288288288312,0.053631470000000035,9.908264399999993,1.3019099900000004,0.20859140140140164,0.2732593593593595,-0.20810356856856846,1.636,1.554133433433435,1.7487780780780793,0.8851019219219216,2.6100886699999974,11.46525760000001,3.574994190000004,2.4077281181181154,10.398094794794796,3.9010690840840776,1.636,3.768112618288289,4.458001976457853,1.067167460663663,12.899361769774513,275.24734991234004,21.497439605128108,11.741825166374484,176.80743806623613,27.017104861854293,2.7523400000000002,3.7642509351355726,4.456074497511546,1.0667806190994717,12.896485435200141,177.07364649203265,19.802469983066274,11.698314793635872,176.73276738875887,26.973797766603287,0.07584399999999994,-5.42,-7.18,-2.29,-14.3,-7.22,-16.6,-14.1,-17.0,-19.8,1.28,3.22,5.31,3.92,11.0,59.6,15.6,11.4,49.8,15.6,2.03
842,ber,laufen,w,3.0,-0.05601226000000013,0.004819669999999976,-0.023943205999999984,-0.21812503999999988,10.206686699999983,1.1048539000000006,0.23551526000000014,0.5765161999999997,-0.2776720400000002,1.42,1.6795261399999988,1.7079951299999971,0.8631682260000015,2.7826949200000004,11.319421100000014,3.6808574999999957,2.629162339999998,10.0763922,4.025222840000006,1.42,4.313486592051597,4.082146942186901,1.0576079029414365,13.54375009543602,271.2159499804498,21.09579185283001,12.33290617939159,166.68063631322,27.583141083469606,2.0330399999999997,4.310349218781289,4.082123712967986,1.0570346258278764,13.496171562360985,167.03949658849322,19.875089712484765,12.277438741698742,166.34826538435786,27.506039321671857,0.01664000000000001,-6.35,-6.96,-2.64,-12.4,-3.9,-22.9,-11.8,-13.7,-26.3,1.25,3.57,5.3,4.05,14.3,69.3,12.6,13.8,59.5,12.5,1.61
843,ber,laufen,w,4.0,-0.05028180000000003,-0.038381040000000026,-0.027556799999999958,-0.24111673673673675,10.13450710710709,0.7407048048048054,0.20985501999999975,0.5041156800000003,-0.5384542999999996,1.6720000000000002,2.0257973999999996,1.7924278399999982,0.9178856799999996,2.9096790990991,11.142459459459449,3.902182482482488,2.738118520000002,9.990026720000007,4.450307099999997,1.6720000000000002,6.214052199459995,4.634108091799996,1.1210026987367985,17.81451275028929,268.95289691707694,27.111048403473475,16.30681014684021,165.63992487993033,37.43059305116999,2.80534,6.211523940048757,4.63263498756852,1.1202433215105594,17.75637546955472,166.24466261307245,26.56240479561253,16.262771017421,165.38579226110838,37.14066001798147,0.009756,-6.61,-6.27,-1.97,-18.1,-3.86,-21.3,-17.2,-13.6,-23.7,1.54,5.43,5.14,3.5,19.3,62.2,12.4,18.3,52.5,13.4,1.81
844,ber,laufen,w,5.0,-0.06365192000000008,0.04974849110000002,-0.0016249439999999932,-0.23734246999999983,10.026351799999988,0.9732662900000006,0.19028370999999974,0.39500239999999964,-0.3473426700000003,1.491,1.8438525199999996,1.6209876111000008,0.8761013959999999,2.6448255700000014,11.21075620000001,3.832426889999997,2.4032569100000014,10.194659599999992,4.231709330000006,1.491,5.479458214181001,3.907386778296417,1.0373522825560557,13.646081974165494,272.9610754258,24.26081478199407,11.982511019996327,171.89442912845996,32.667416612568914,2.28057,5.475406647261315,3.904911865929682,1.0373496421130521,13.589750526099778,172.43334500843662,23.313567510743766,11.946303129704933,171.7384022324544,32.5467696821662,0.05748900000000001,-7.33,-5.61,-2.07,-14.9,-4.63,-21.9,-14.4,-14.3,-24.9,1.28,5.25,8.36,3.36,11.3,53.3,13.6,11.7,43.5,14.2,1.84
845,ber,laufen,w,6.0,-0.05273583583583582,-0.01590985045045048,-0.011070250250250257,-0.12250317000000015,10.078714200000016,0.9713835999999998,0.09612024024024024,0.43070310310310295,-0.2875262212212213,1.0348000000000002,1.8313640640640623,1.8908527121121126,0.9698915115115113,2.762827389999999,11.427171400000002,4.110753599999998,2.4715391591591565,10.514216016016022,4.433080185185186,1.0348000000000002,5.445950897667664,5.303474017657137,1.217983807716114,15.035584675287684,282.5972808226602,31.256088236820034,13.294412990575974,180.82694452402416,40.09054648448769,1.1286521999999999,5.443169829286361,5.3032208943157855,1.2178612572755143,15.020577648627674,181.01680089737852,30.31250213847108,13.285173889992146,180.64143936100146,40.00787515659788,0.05784115999999999,-8.12,-6.64,-1.99,-15.7,-6.03,-21.5,-14.9,-15.8,-24.3,0.771,4.58,12.1,3.55,22.7,54.1,16.5,22.0,44.3,16.5,1.51
846,ber,laufen,w,7.0,-0.08078296335078539,-0.014308272251308938,0.028230638743455494,-0.0951595183246074,10.207071120418867,1.0527897382198954,0.03812137801047114,0.579915947643978,-0.26721243979057596,0.9032,1.854223654450261,1.8426296125654456,0.9227494659685856,2.7921859057591587,11.732640502617812,4.142808167539265,2.5858183685863887,10.344617664921463,4.447882848167535,0.9032,5.516339166083665,4.867236499005439,1.1192742405231426,13.19918632807916,277.75837929823933,30.301117369277524,12.058671573371907,173.30919749649104,39.317359807751224,0.8246126,5.509813278915923,4.867031772350631,1.1184772715592783,13.1901309941514,173.57407844095064,29.19275113637637,12.057218333910498,172.9728949901591,39.24595731977235,0.008842359999999999,-7.71,-6.48,-2.13,-14.3,-5.37,-28.6,-13.6,-15.1,-32.4,0.776,4.26,6.13,3.8,11.5,52.7,15.5,11.2,42.9,15.0,1.01
