"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
3.728323437E0;-4.374015033E-1;-9.966583252E0;-1.057930708E0
3.740232812E0;-5.208154917E-1;-1.042197990E1;-1.194812059E0
3.752143750E0;-2.359629422E-1;-1.033383369E1;-1.299323678E0
3.764056250E0;7.964072376E-2;-9.852121353E0;-2.531188250E0
3.775967187E0;2.757641673E-1;-8.871245384E0;-3.816750288E0
3.787885937E0;2.969863713E-1;-8.527016640E0;-4.646762371E0
3.799801562E0;6.903920323E-2;-8.961047173E0;-4.273668766E0
3.811701562E0;-1.179862581E-2;-9.338918686E0;-3.366391420E0
3.823614062E0;-3.292506188E-2;-9.292164803E0;-2.187955618E0
3.835525000E0;1.647498012E-1;-8.509232521E0;-1.719582677E0
3.847435937E0;4.648581892E-2;-8.445162773E0;-1.614534616E0
3.859351562E0;7.812758535E-2;-8.167771339E0;-1.570213199E0
3.871265625E0;4.729985073E-2;-7.886280060E0;-1.618307948E0
3.883171875E0;3.765695989E-1;-7.587837696E0;-2.219568491E0
3.895082812E0;6.981779337E-1;-7.513177395E0;-2.380880356E0
3.906993750E0;1.046754479E0;-7.615266323E0;-2.698916435E0
3.918912500E0;1.428706288E0;-7.713074207E0;-2.663769722E0
3.930817187E0;1.479300618E0;-8.673254013E0;-2.975829840E0
3.942729687E0;1.005286932E0;-9.933696747E0;-2.520107985E0
3.954640625E0;5.823655725E-1;-1.014548683E1;-1.862861276E0
3.966559375E0;7.043741643E-2;-9.883284569E0;-1.388646603E0
3.978464062E0;1.638591588E-1;-8.316383362E0;-1.227574229E0
3.990375000E0;-5.871253014E-1;-9.208003998E0;-2.273064613E0
4.002287500E0;-7.538288236E-1;-9.193676949E0;-1.872495651E0
4.014200000E0;-1.328848958E0;-9.946959496E0;-4.988845885E-1
4.026110937E0;-2.160556316E0;-1.029269218E1;1.213055730E0
4.038021875E0;-2.314091682E0;-9.373156548E0;1.953601599E0
4.049937500E0;-2.669420004E0;-9.322053909E0;2.028664589E0
4.061845312E0;-3.323534966E0;-1.050572872E1;2.444460630E0
4.073757812E0;-3.686792850E0;-1.178915405E1;3.286942244E0
4.085668750E0;-3.348616600E0;-1.248430634E1;3.170641422E0
4.097581250E0;-1.584674239E0;-1.166460800E1;1.862918854E0
4.109492187E0;1.549527347E-1;-1.146795845E1;3.095032275E-1
4.121403125E0;1.096889138E0;-1.183387756E1;-1.130044103E0
4.133315625E0;2.576046228E0;-1.055681038E1;-2.264589071E0
