"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
4.250094000E0;3.342819452E0;2.027162075E0;9.868746400E-1
4.269975000E0;3.319900036E0;2.101391315E0;7.761355042E-1
4.280018000E0;3.263348818E0;2.096787930E0;4.958926141E-1
4.300138000E0;2.832219839E0;2.209497452E0;3.414843976E-1
4.319962000E0;2.635650635E0;2.030354977E0;4.433513880E-1
4.341406000E0;2.448153019E0;1.614245892E0;8.569236994E-1
4.360058000E0;1.246944904E0;6.755194664E-1;1.538425684E0
4.379975000E0;5.371417999E-1;-2.662730217E-1;1.660534382E0
4.389979000E0;2.485666275E-1;-8.895506859E-1;1.245990872E0
4.399979000E0;-4.315423965E-2;-1.392402649E0;5.342354774E-1
4.409982000E0;-2.535176277E-1;-1.852195263E0;-2.380561829E-1
4.429971000E0;5.257844925E-2;-2.638123035E0;-1.493548989E0
4.440106000E0;6.401896477E-1;-3.613611221E0;-1.664028406E0
4.460093000E0;9.886393547E-1;-4.989803314E0;-1.804834008E0
4.480220000E0;1.092058182E0;-6.153691292E0;-1.991678476E0
4.491321000E0;7.092638016E-1;-6.651218891E0;-1.835784674E0
4.510056000E0;7.253074646E-2;-7.055205345E0;-9.669108987E-1
4.529971000E0;-1.486635208E-1;-6.562817097E0;-2.053451836E-1
4.540008000E0;-1.617431641E-1;-6.224867344E0;-2.746391296E-2
4.560180000E0;1.178002357E-1;-5.716632843E0;5.672901869E-2
4.580007000E0;8.945865631E-1;-5.343461990E0;2.492150068E-1
4.590182000E0;1.283315659E0;-5.130983353E0;7.760962248E-1
4.609981000E0;9.925596714E-1;-4.586109161E0;3.045865297E0
4.620038000E0;1.356267929E-1;-4.208049774E0;3.882306337E0
4.630451000E0;-2.384387970E0;-3.387689590E0;3.031392574E0
4.649952000E0;-3.714668751E0;-2.129063606E0;-9.272230268E-1
4.659971000E0;-3.589366913E0;-1.500964165E0;-3.186291695E0
4.669980000E0;-3.123307467E0;-1.098296165E0;-5.008535385E0
4.680125000E0;-2.171120167E0;-7.875003815E-1;-6.192126751E0
4.699975000E0;-1.632692814E-1;-6.253871918E-1;-5.518973827E0
4.710458000E0;7.685968876E-1;-6.156682968E-1;-4.168560505E0
4.730070000E0;1.549324989E0;-5.870504379E-1;-8.984320760E-1
4.740252000E0;1.691492200E0;-5.419502258E-1;3.988292217E-1
4.760022000E0;1.765079260E0;-4.136991501E-1;1.577281475E0
4.770613000E0;1.847097516E0;-2.990226746E-1;1.423481464E0
4.790570000E0;1.727003455E0;1.260957718E-1;6.019660830E-1
4.810246000E0;1.652874827E0;7.208786011E-1;1.364902556E-1
4.830210000E0;1.261338592E0;1.417853355E0;9.517738223E-2
4.840282000E0;1.057723522E0;1.549051285E0;-6.591625512E-2
4.860510000E0;7.953848839E-1;1.815262318E0;-3.023796082E-1
4.880697000E0;7.266306877E-1;2.197088242E0;-4.525809884E-1
4.900185000E0;6.066257954E-1;2.775241852E0;-5.748127103E-1
4.910258000E0;5.862760544E-1;3.069643497E0;-6.239411831E-1
4.930458000E0;4.991784096E-1;3.637633801E0;-9.502668977E-1
4.950221000E0;9.992647171E-2;3.923086643E0;-1.022875071E0
4.960442000E0;1.072478294E-2;3.902338982E0;-1.085081577E0
4.970535000E0;8.737564087E-2;3.729300022E0;-1.178463936E0
4.990462000E0;4.151978493E-1;3.416356564E0;-1.079130888E0
5.010491000E0;5.068018436E-1;3.097653389E0;-6.035270691E-1
5.030515000E0;-4.613304138E-2;3.092169762E0;-6.195820570E-1
5.050225000E0;-3.672292233E-1;3.164469242E0;-6.885778904E-1
5.060238000E0;-4.023268223E-1;3.013666153E0;-6.966942549E-1
5.070326000E0;-3.862743378E-1;2.780390739E0;-7.726245522E-1
5.090237000E0;4.546976089E-2;2.331980228E0;-8.894369006E-1
5.110479000E0;8.606219292E-2;2.097607613E0;-4.960471988E-1
5.120575000E0;1.083109379E-1;1.997330189E0;-3.994306922E-1
5.140309000E0;2.085452080E-1;1.958477974E0;-4.353083670E-1
5.160292000E0;1.385493279E-1;2.039203644E0;-4.639353156E-1
5.180167000E0;2.080972195E-1;2.363244534E0;-1.857683659E-1
5.199961000E0;2.417888641E-1;2.760729313E0;2.509057224E-1
5.211324000E0;4.799306393E-1;3.209834576E0;2.264104784E-1
5.230719000E0;7.683296204E-1;3.473904610E0;-1.745560765E-1
5.250257000E0;7.726449966E-1;3.541467667E0;-5.961296558E-1
5.270312000E0;7.219841480E-1;2.842164993E0;-7.589955330E-1
5.290187000E0;7.616932392E-1;1.769636154E0;-2.516039312E-1
5.310533000E0;3.414807320E-1;4.212369919E-1;-4.929775596E-1
5.330180000E0;-2.248783112E-1;-1.131610870E0;-1.028243303E0
5.340502000E0;-4.642872810E-1;-2.062760353E0;-1.785917521E0
5.360343000E0;-7.664749622E-1;-4.057858467E0;-2.477742434E0
5.380460000E0;-1.114830256E0;-5.653901100E0;-1.755317211E0
5.400202000E0;-1.576015234E0;-7.504890442E0;-1.494895458E0
5.420139000E0;-1.212692022E0;-1.077938747E1;-9.563739300E-1
5.430217000E0;-1.112579823E0;-1.134643555E1;-4.223586023E-1
5.450231000E0;-1.077709675E0;-1.047182941E1;6.596133709E-1
5.470152000E0;-6.036911011E-1;-7.532982826E0;1.389472604E0
5.480275000E0;-6.229021549E-1;-5.932115555E0;1.425257206E0
5.490555000E0;-7.737283707E-1;-4.411158562E0;1.508193016E0
5.511600000E0;-7.873344421E-1;-1.542788506E0;1.117980599E0
5.530259000E0;-1.128989816E0;4.011201859E-1;1.363961399E-1
5.550160000E0;-1.467270374E0;2.198058605E0;-1.404153466E0
5.560421000E0;-1.744449496E0;2.655094147E0;-2.561245203E0
5.570599000E0;-1.882271528E0;3.053710461E0;-3.647076130E0
5.590520000E0;-1.746591806E0;3.305855274E0;-4.153815269E0
5.610996000E0;-1.590875387E0;1.545054436E0;-1.570757627E0
5.630296000E0;-1.688259959E0;1.066886902E0;7.164160609E-1
5.650219000E0;-1.985838413E0;1.086439133E0;1.217618108E0
5.661400000E0;-2.071754217E0;1.260378838E0;1.295421481E0
5.680288000E0;-2.045014381E0;1.266746521E0;7.958552241E-1
5.700318000E0;-1.782258272E0;1.272979736E0;5.879243612E-1
5.720272000E0;-1.347947121E0;1.200469971E0;5.497340560E-1
5.730312000E0;-1.489722729E0;8.986806870E-1;3.295171857E-1
5.740484000E0;-1.828492880E0;4.030313492E-1;8.783580363E-2
5.760564000E0;-2.066453218E0;-5.687999725E-2;-1.988420784E-1
5.780459000E0;-1.902586699E0;-2.026653290E-2;-2.593395114E-1
5.790944000E0;-1.834907532E0;9.949016571E-2;5.200901628E-2
5.810302000E0;-1.263551474E0;4.984445572E-1;1.242525339E0
5.820326000E0;-8.241937160E-1;5.129957199E-1;1.680868626E0
5.830872000E0;-2.857077122E-1;5.337953568E-1;2.108822823E0
5.850193000E0;7.459759712E-1;6.296195984E-1;2.787343979E0
5.860384000E0;1.072807550E0;5.336637497E-1;2.920442343E0
5.880303000E0;1.213782787E0;4.982309341E-1;3.334639072E0
5.890489000E0;1.082833052E0;3.346986771E-1;3.314847469E0
5.910497000E0;9.354732037E-1;9.492874146E-3;3.295539856E0
5.930195000E0;6.025292873E-1;7.229804993E-2;2.976038694E0
5.940229000E0;5.627558231E-1;2.035961151E-1;2.802561998E0
5.950509000E0;6.040027142E-1;3.401556015E-1;2.584183693E0
5.970207000E0;8.677458763E-1;6.004443169E-1;2.298474073E0
5.980209000E0;1.066187143E0;7.719244957E-1;2.104493618E0
5.990293000E0;1.246828794E0;9.263343811E-1;1.985275030E0
6.010614000E0;1.857506514E0;1.516781807E0;1.687557220E0
6.030124000E0;2.400916815E0;1.784553528E0;1.918346405E0
6.040240000E0;2.576161146E0;1.946897507E0;1.998842716E0
6.050304000E0;2.741603851E0;2.116471291E0;2.052316189E0
6.060752000E0;2.801587582E0;2.267015934E0;1.923627853E0
6.080188000E0;2.883317947E0;2.493339062E0;1.697487116E0
6.090226000E0;2.873087645E0;2.587758541E0;1.544923425E0
6.110268000E0;2.870619297E0;2.538844585E0;1.050523400E0
6.120379000E0;2.777678967E0;2.313463688E0;8.553793430E-1
6.130566000E0;2.695815086E0;1.974346638E0;7.199877501E-1
6.150221000E0;2.023275852E0;8.270101547E-1;1.120930433E0
6.160276000E0;1.521982193E0;1.086330414E-1;1.482029319E0
6.180366000E0;4.763770103E-1;-1.304011822E0;2.360178471E0
