"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.260249417E0;1.329414765E0;-1.994645473E0;-4.496041059E-1
3.270258417E0;4.652483314E-1;-3.566520882E0;5.138696837E-1
3.280268417E0;-4.096664536E-1;-3.333717499E0;5.092445362E-1
3.290248417E0;-8.184166485E-1;-2.797792118E0;3.717542768E-1
3.300257417E0;-1.229244359E0;-2.504328550E0;4.883331388E-1
3.310267417E0;-9.708629161E-1;-2.313240373E0;3.212255627E-1
3.320277417E0;-5.350424516E-1;-1.960884234E0;2.459011459E-1
3.330256417E0;-5.375871599E-2;-1.339896483E0;2.374139124E-1
3.340266417E0;9.737537795E-1;7.051899952E-1;7.938320303E-1
3.350276417E0;1.650107061E0;3.227769459E0;9.071867377E-1
3.360255417E0;2.238279068E0;3.335552355E0;2.138291681E-1
3.370265417E0;2.688389543E0;2.553424112E0;1.307390642E-1
3.380274417E0;2.810702770E0;2.570082244E0;5.883211112E-1
3.390284417E0;3.123869115E0;2.910047548E0;1.164175959E0
3.400263417E0;3.838419333E0;3.203930361E0;1.706586487E0
3.410273417E0;3.459810365E0;3.322142351E0;1.342979136E0
3.420283417E0;2.056540297E0;3.292806870E0;-4.576428580E-1
3.430262417E0;1.369339553E0;2.911739148E0;-2.733087999E0
3.440272417E0;-1.906987524E-1;1.728645108E0;-3.412150880E0
3.450282417E0;-4.262494203E0;-6.646611893E-1;-9.479365683E-1
3.460261417E0;-1.008144763E0;3.908390039E-1;-1.593255168E0
3.470271417E0;3.686277705E-1;3.109455729E-1;3.371984017E-1
3.480280417E0;-1.630370370E-1;2.128725636E-1;7.194601250E-1
3.490290417E0;-7.752291137E-1;4.165690917E-1;3.734406137E-1
3.500269417E0;-1.266336756E0;5.872458082E-1;-1.086857057E-1
3.510279417E0;-1.592208224E0;3.610398388E-1;-3.737119246E-1
3.520289417E0;-4.020287036E0;-1.000865564E0;-4.855060101E-1
3.530268417E0;-5.050657066E0;-2.534604848E0;3.426842594E-1
3.540278417E0;-3.883283849E0;-2.919530563E0;6.514955986E-1
3.550288417E0;-2.063657528E0;-2.349863824E0;3.076009655E-1
3.560267417E0;-7.592656302E-1;-1.304815528E0;-3.059391868E-1
3.570277417E0;-2.497550458E-1;-1.916074097E-2;-8.173156178E-1
3.580287417E0;-5.304225665E-1;1.251066753E0;-6.566996205E-1
3.590296417E0;-2.095481876E0;3.026873163E0;9.197214139E-1
3.600276417E0;-2.661494690E0;4.887222126E0;1.704500785E0
3.610285417E0;-1.055910668E0;5.879765933E0;1.597028961E0
3.620295417E0;8.148302588E-1;5.674689462E0;1.223595364E0
3.630274417E0;1.041095577E0;3.512786139E0;-2.855312347E-2
3.640284417E0;1.168403788E0;1.104926707E0;-1.400960126E0
3.650294417E0;2.403651191E0;-1.522778678E-1;-2.527405171E0
3.660304417E0;2.452325461E0;-9.362713730E-1;-2.537502143E0
3.670283417E0;1.886242772E0;-1.438841897E0;-1.405841382E0
3.680293417E0;-5.331915155E-1;-2.434009350E0;-4.186922157E-1
3.690302417E0;-1.490344173E0;-2.329334249E0;1.969681370E-1
3.700282417E0;1.288667858E-2;-6.384796965E-1;2.143226731E-1
3.710291417E0;-1.267974561E-1;-1.091464663E-1;-2.456345129E-1
3.720301417E0;-1.819673976E-1;2.078778720E-1;-3.631167698E-1
3.730280417E0;2.797325510E-1;6.194920331E-1;-1.611609578E-2
3.740290417E0;2.082006383E-1;6.223027897E-1;2.344733477E-1
3.750300417E0;-8.479982972E-2;3.851245201E-1;2.148477530E-1
3.760310417E0;-2.130067572E-1;3.839398742E-2;-7.793519855E-2
3.770289417E0;-1.673113516E-1;-4.264848000E-1;-5.588324332E-1
3.780299417E0;1.443274087E-1;-5.913815439E-1;-4.969221139E-1
3.790309417E0;5.132627428E-2;-1.030113922E0;-1.768665791E-1
3.800288417E0;-1.290065342E-1;-1.430486226E0;-6.670737505E-2
