"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
4.445709778E0;4.191529751E-1;5.539875031E-1;-1.005944610E-1
4.465003778E0;-2.358365059E-2;-5.223245621E-1;-1.582610607E-1
4.475345778E0;5.374052525E-1;4.499788284E-1;-7.446107268E-1
4.485450778E0;-9.097433090E-2;-2.738475800E-2;8.688271046E-2
4.505310778E0;-3.321113586E-1;5.452280045E-1;-2.712535858E-2
4.525800778E0;3.125410080E-1;1.079079628E0;-2.608382106E-1
4.545606778E0;-4.965665340E-1;-1.225852966E-1;-2.441261411E-1
4.556401778E0;-2.816598415E-1;-6.692771912E-1;8.784368634E-2
4.575058778E0;8.394494057E-1;-4.263000488E-1;1.673078537E-2
4.585276778E0;9.625802040E-1;-4.847116470E-1;-1.779938936E-1
4.605112778E0;2.262544394E0;1.932249069E-1;-1.790890455E0
4.625682778E0;-4.622268677E-2;2.176941872E0;1.929721832E0
4.645885778E0;-5.641020536E-1;1.153239250E0;1.658695936E0
4.656488778E0;3.216013908E-1;1.832090378E0;6.039654016E-1
4.675018778E0;7.487981319E-1;1.585034847E0;2.894599140E-1
4.685744778E0;5.413053036E-1;1.280313492E0;5.465396643E-1
4.705015778E0;2.790091038E-1;1.681985855E0;3.920365274E-1
4.715348778E0;-2.213077545E-1;2.207741737E0;-1.907324195E-1
4.735159778E0;-4.575136900E-1;1.762223721E0;-6.078402996E-1
4.755388778E0;-4.308044910E-1;1.030399323E0;-6.552181244E-1
4.775172778E0;3.185460567E-1;1.274399757E0;-1.909647107E0
4.785614778E0;1.601420403E0;1.674789906E0;-1.642852545E0
4.805158778E0;3.617974997E0;1.360930443E0;-1.888514996E0
4.815701778E0;2.652821302E0;-1.631460190E0;-7.957891226E-1
4.835413778E0;6.343765259E-1;-5.241433144E0;1.049826980E0
4.855202778E0;1.554264307E0;7.681188583E-1;1.149928808E0
4.875074778E0;3.572700024E-1;1.712854385E0;-9.511288404E-1
4.885430778E0;5.433347225E-1;1.735308170E0;-1.505161405E0
4.899830778E0;-6.262755394E-2;4.299764633E-1;-8.458493948E-1
4.915152778E0;-1.491601467E-1;1.081676483E-1;-4.274047315E-1
4.925221778E0;6.918292046E-1;2.631893158E-1;-7.249889374E-1
4.936147778E0;1.020617008E0;3.490056992E-1;-1.537885904E0
4.955730778E0;1.267292976E0;4.555358887E-1;-3.318592787E0
4.969405778E0;1.352751970E0;5.590009689E-1;-3.879584312E0
4.985194778E0;1.461344481E0;6.166524887E-1;-4.292947769E0
4.997962778E0;1.399523735E0;4.930191040E-1;-4.188076019E0
5.015103778E0;1.674667120E0;1.444206238E-1;-3.486357927E0
5.025189778E0;2.109395027E0;-5.964279175E-2;-3.385425091E0
5.035642778E0;2.632467270E0;-1.590681076E-1;-3.312489033E0
5.055400778E0;3.260477304E0;-2.577142715E-1;-2.804681540E0
5.065651778E0;3.552905083E0;-4.079647064E-1;-3.207824707E0
5.085522778E0;4.233695507E0;-1.415813446E0;-4.898676395E0
5.105132778E0;3.916958809E0;-3.658486366E0;-5.678819656E0
5.125181778E0;4.268002510E-2;-5.159858704E0;-6.876646996E0
5.145168778E0;3.043606281E-1;-4.198560715E0;-3.084105968E0
5.165015778E0;1.655421495E0;-3.741662979E0;5.430763245E0
5.185539778E0;2.078437328E0;-4.527793884E0;9.357036591E0
5.205059778E0;1.897411585E0;-3.242409706E0;6.364293098E0
5.215106778E0;2.314945936E0;-3.427099228E0;5.446018696E0
5.225518778E0;2.125628710E0;-4.490688324E0;2.667464972E0
