"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.325966351E2;5.093434977E1;7.408772213E0;2.537124392E2;1.184725046E0;2.933746948E2;7.575473022E1;0.000000000E0
1.336249591E2;5.093435516E1;7.408776141E0;2.541201006E2;1.361737370E0;3.356430359E2;7.919158173E1;0.000000000E0
1.346238716E2;5.093436069E1;7.408781901E0;2.544730430E2;1.496534824E0;1.249031830E1;7.696579742E1;0.000000000E0
1.356271044E2;5.093436491E1;7.408787439E0;2.547073919E2;1.523460388E0;5.008476639E1;7.797390747E1;0.000000000E0
1.365977450E2;5.093436821E1;7.408794440E0;2.549056359E2;1.566961169E0;5.445933533E1;7.450305176E1;0.000000000E0
1.375939997E2;5.093437045E1;7.408804442E0;2.547342167E2;1.610476971E0;6.007407379E1;7.727977753E1;0.000000000E0
1.386091596E2;5.093437506E1;7.408810123E0;2.534492181E2;1.585673690E0;6.091469574E1;6.112580109E1;0.000000000E0
1.396009456E2;5.093438201E1;7.408807929E0;2.514676648E2;1.331679702E0;5.826290131E1;6.110347748E1;0.000000000E0
1.406312263E2;5.093439427E1;7.408799722E0;2.528923750E2;1.160407066E0;1.501825867E2;4.295323944E1;0.000000000E0
1.415975450E2;5.093440869E1;7.408791694E0;2.554974784E2;1.218926191E0;2.010092926E2;3.910536575E1;0.000000000E0
1.425978331E2;5.093442369E1;7.408786564E0;2.588433953E2;1.268219590E0;1.920109253E2;3.823926926E1;0.000000000E0
1.436239325E2;5.093444454E1;7.408782174E0;2.609698096E2;1.363201618E0;1.823558350E2;3.730997849E1;0.000000000E0
1.446040174E2;5.093446799E1;7.408776625E0;2.623159865E2;1.451742530E0;1.757692871E2;3.504523087E1;0.000000000E0
1.455983294E2;5.093448810E1;7.408769398E0;2.636481812E2;1.459496498E0;2.380904083E2;3.616820145E1;0.000000000E0
1.465961325E2;5.093450298E1;7.408761832E0;2.640184219E2;1.426239610E0;2.656435547E2;3.646110535E1;0.000000000E0
1.476073758E2;5.093451520E1;7.408754335E0;2.647824259E2;1.486331820E0;2.983294067E2;3.813872528E1;0.000000000E0
1.486123539E2;5.093452671E1;7.408747355E0;2.659324147E2;1.749055624E0;4.405464172E1;3.822405243E1;0.000000000E0
1.495945086E2;5.093453522E1;7.408741520E0;2.674068907E2;1.662823200E0;5.086464310E1;3.650567627E1;0.000000000E0
1.505979273E2;5.093454190E1;7.408733383E0;2.682586230E2;1.389090061E0;1.474292908E2;3.846318054E1;0.000000000E0
1.516098435E2;5.093454749E1;7.408724538E0;2.693398459E2;1.373527527E0;1.330433350E2;3.904120636E1;0.000000000E0
1.525944331E2;5.093455228E1;7.408715578E0;2.702849591E2;1.125853539E0;1.331195984E2;3.888798523E1;0.000000000E0
1.536137065E2;5.093455539E1;7.408705812E0;2.708237891E2;9.621485472E-1;7.592843628E1;3.891751099E1;0.000000000E0
1.546243476E2;5.093455728E1;7.408696768E0;2.713705205E2;1.045184493E0;2.554848480E1;3.950223160E1;0.000000000E0
1.555981304E2;5.093455834E1;7.408688515E0;2.722853223E2;9.058286548E-1;2.691958237E1;3.917306900E1;0.000000000E0
1.565944247E2;5.093455884E1;7.408673395E0;2.723067253E2;8.079369664E-1;3.547471008E2;4.900000095E0;0.000000000E0
1.575973101E2;5.093455641E1;7.408659650E0;2.730234955E2;9.393651485E-1;3.464570923E2;3.711759567E1;0.000000000E0
1.585970867E2;5.093455298E1;7.408645555E0;2.725454704E2;1.049216986E0;2.780247192E2;3.617564392E1;0.000000000E0
1.596150935E2;5.093454793E1;7.408633843E0;2.720231904E2;9.364486933E-1;2.705780029E2;3.630807495E1;0.000000000E0
1.605984039E2;5.093454447E1;7.408627869E0;2.721737309E2;8.319938183E-1;1.973916931E2;3.696725845E1;0.000000000E0
1.616053086E2;5.093454181E1;7.408624320E0;2.717267982E2;9.436600208E-1;1.453723755E2;3.813728333E1;0.000000000E0
1.626005669E2;5.093453931E1;7.408621223E0;2.715968211E2;8.457692862E-1;1.462408447E2;4.672623825E1;0.000000000E0
1.636178768E2;5.093453720E1;7.408618955E0;2.716486680E2;6.916317940E-1;8.925070953E1;4.792431641E1;0.000000000E0
1.645994716E2;5.093453533E1;7.408617256E0;2.712780601E2;7.682153583E-1;4.408704758E1;4.950361252E1;0.000000000E0
1.655991914E2;5.093453297E1;7.408615852E0;2.712456470E2;7.174660563E-1;4.784784698E1;5.093793869E1;0.000000000E0
1.665973867E2;5.093452998E1;7.408615012E0;2.711941588E2;6.829828620E-1;6.661064148E0;5.244863510E1;0.000000000E0
1.675925075E2;5.093452879E1;7.408611343E0;2.711563170E2;8.501484990E-1;3.453157043E2;6.113229752E1;0.000000000E0
1.686065804E2;5.093452687E1;7.408606738E0;2.710397392E2;9.558025599E-1;3.106979370E2;5.615375137E1;0.000000000E0
1.695960445E2;5.093452416E1;7.408601952E0;2.709571565E2;8.371528983E-1;3.060441895E2;5.279196930E1;0.000000000E0
1.705978346E2;5.093452170E1;7.408599384E0;2.709196475E2;7.697970867E-1;2.104078979E2;6.259235001E1;0.000000000E0
1.715990294E2;5.093451975E1;7.408598243E0;2.708625156E2;9.313449264E-1;1.602746735E2;6.430768585E1;0.000000000E0
1.726160403E2;5.093451799E1;7.408596852E0;2.708525645E2;1.052420855E0;1.633821411E2;6.708919525E1;0.000000000E0
1.735974815E2;5.093451632E1;7.408594922E0;2.708252799E2;9.359083772E-1;1.667089233E2;6.977928925E1;0.000000000E0
