"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
4.373494000E0;5.009095073E-1;9.154426455E-1;3.493171632E-1
4.393440000E0;9.126327038E-1;1.007683277E0;3.096109331E-1
4.413398000E0;1.151481032E0;1.046778679E0;2.570765316E-1
4.433556000E0;1.129489899E0;9.765291810E-1;1.862161607E-1
4.453320000E0;9.761626720E-1;8.103738427E-1;-2.147802338E-2
4.463327000E0;9.138544202E-1;7.114136815E-1;-1.662530750E-1
4.473801000E0;8.576548100E-1;5.910732150E-1;-3.269106448E-1
4.493324000E0;7.324274182E-1;2.587625086E-1;-6.922080517E-1
4.513510000E0;5.363397002E-1;-9.407324716E-3;-1.075831413E0
4.533282000E0;4.838052988E-1;-2.036624700E-1;-1.402033448E0
4.543363000E0;4.789183736E-1;-2.262644768E-1;-1.539478064E0
4.553649000E0;4.673119187E-1;-2.262644768E-1;-1.644546986E0
4.573745000E0;3.384193480E-1;-3.411071599E-1;-1.843078136E0
4.593363000E0;2.443460971E-1;-2.238210291E-1;-2.131406546E0
4.613403000E0;5.161811709E-1;5.397605300E-1;-2.513808250E0
4.623579000E0;8.912523985E-1;1.024176717E0;-2.602383852E0
4.643341000E0;1.739744186E0;1.848233819E0;-2.336046457E0
4.663996000E0;2.006692410E0;2.087082148E0;-1.609727621E0
4.683443000E0;1.339016676E0;1.452393174E0;-8.889066577E-1
4.693689000E0;7.391469479E-1;9.111666083E-1;-6.439497471E-1
4.713473000E0;-4.386012256E-1;-2.842966914E-1;-4.423641860E-1
4.723595000E0;-8.161159754E-1;-7.968126535E-1;-4.466402531E-1
4.743313000E0;-1.078177094E0;-1.265346289E0;-4.637444615E-1
4.753317000E0;-1.009149432E0;-1.269011497E0;-4.435859323E-1
4.763399000E0;-6.530149579E-1;-1.047267437E0;-4.020470679E-1
4.773471000E0;-4.783074856E-1;-8.585100174E-1;-3.922732472E-1
4.793442000E0;-2.761110961E-1;-4.412890673E-1;-3.708929420E-1
4.803799000E0;-2.272418737E-1;-2.629164159E-1;-3.568430543E-1
4.823395000E0;-2.009746730E-1;2.785545588E-2;-3.183585405E-1
4.844513000E0;-1.569923759E-1;1.555262953E-1;-2.664349973E-1
4.863365000E0;-1.417207420E-1;7.611380517E-2;-2.297830731E-1
4.873409000E0;-1.313360333E-1;-1.001819037E-2;-2.255070060E-1
4.893772000E0;-8.368854225E-2;-1.822821796E-1;-2.365025878E-1
4.913313000E0;-1.771509275E-2;-2.568077445E-1;-2.432221025E-1
4.923367000E0;1.710422710E-2;-2.519208193E-1;-2.383351773E-1
4.933387000E0;3.237586096E-2;-2.207666934E-1;-2.212309539E-1
4.953384000E0;-1.954768784E-2;-1.382998824E-1;-1.216599196E-1
4.963676000E0;-8.307766914E-2;-8.698721230E-2;3.105638921E-2
4.974175000E0;-1.258382350E-1;-1.022588462E-1;8.053647727E-2
4.993412000E0;-1.875356287E-1;-1.810604483E-1;7.992561162E-2
5.005514000E0;-1.734857410E-1;-2.158797681E-1;4.571715370E-2
5.018813500E0;-7.330383360E-2;-2.238210291E-1;-5.751907453E-2
5.033330000E0;-2.504547499E-2;-1.944994926E-1;-8.195368201E-2
5.043437000E0;2.443458885E-3;-1.621236354E-1;-6.912551075E-2
5.053470000E0;2.443460748E-2;-1.248608530E-1;-3.125186637E-2
5.063479000E0;4.337143525E-2;-7.293730974E-2;2.678033337E-2
5.077231000E0;5.131268129E-2;1.136209257E-2;8.908858895E-2
5.093563000E0;2.932153270E-2;1.646892726E-1;1.477316469E-1
5.113374000E0;-1.404990070E-2;2.098933011E-1;1.153557971E-1
5.123412000E0;-5.497787148E-3;2.098933011E-1;9.397551417E-2
5.143761000E0;2.687807009E-2;1.665218621E-1;4.327369481E-2
5.163404000E0;1.099557430E-2;1.353677362E-1;-2.575407922E-2
5.173451000E0;1.099557430E-2;1.646892726E-1;-3.552792221E-2
5.183804000E0;3.054326400E-2;2.050063759E-1;-3.308446333E-2
5.203314000E0;1.374446750E-1;3.595552742E-1;-7.086033002E-4
5.213316000E0;2.241875380E-1;4.298047721E-1;2.006081492E-2
5.223690000E0;2.944370508E-1;5.024977326E-1;2.494773641E-2
5.243442000E0;3.433062732E-1;6.252816319E-1;-1.319468953E-3
5.263403000E0;3.286455274E-1;6.827029586E-1;-1.109331194E-2
5.273744000E0;2.993239760E-1;6.710965633E-1;-1.536936965E-2
5.293384000E0;3.145956099E-1;6.594901085E-1;-6.607118249E-2
5.313423000E0;4.721988440E-1;7.663915157E-1;-1.387641430E-1
5.323448000E0;5.522221923E-1;8.128172755E-1;-1.705291420E-1
5.343538000E0;6.566801667E-1;8.311432600E-1;-2.279504687E-1
5.363376000E0;3.915646374E-1;5.293757915E-1;-3.867754638E-1
5.373393000E0;3.029891849E-1;4.408003390E-1;-4.655770659E-1
5.383412000E0;2.596177459E-1;3.381749988E-1;-5.132245421E-1
5.393711000E0;2.266310006E-1;2.361605018E-1;-5.394917727E-1
5.413359000E0;1.007927656E-1;7.977899909E-2;-5.706458688E-1
5.433442000E0;-3.665190190E-3;-2.223549411E-2;-7.429099083E-1
5.453276000E0;-3.420845419E-2;1.319468953E-2;-1.133863568E0
5.463389000E0;3.054326400E-2;8.307768032E-3;-1.353775024E0
5.483510000E0;2.150245756E-1;-1.718974710E-1;-1.760000467E0
5.503282000E0;4.031710625E-1;-3.808134198E-1;-1.907829881E0
5.513414000E0;5.363397002E-1;-3.398854434E-1;-1.880340934E0
5.533348000E0;7.617489696E-1;1.258382387E-2;-1.664705515E0
5.543844000E0;8.674286604E-1;3.112969100E-1;-1.306738496E0
5.563616000E0;9.224065542E-1;9.612575173E-1;-8.424808979E-1
5.583376000E0;4.361577928E-1;8.256454468E-1;-3.873863220E-1
5.603355000E0;-1.411098689E-1;4.462981224E-1;-4.652349651E-2
5.613531000E0;-3.323106766E-1;3.235142231E-1;6.221051514E-2
5.623909000E0;-4.324925840E-1;2.929709554E-1;1.220753118E-1
5.643432000E0;-3.408628106E-1;4.951673746E-1;1.947682798E-1
5.663731000E0;-1.734857410E-1;6.900333762E-1;3.316020668E-1
5.683441000E0;-5.436700583E-2;7.676132321E-1;4.989791512E-1
5.694148000E0;-5.009094998E-2;7.841066122E-1;5.826677084E-1
5.713382000E0;-6.719517708E-2;8.720712066E-1;6.999537945E-1
5.723416000E0;-4.581489414E-2;9.459859133E-1;7.390491962E-1
5.734030000E0;-2.687807009E-2;1.035172224E0;8.251811862E-1
5.753398000E0;-6.658431143E-2;1.170173407E0;9.449107647E-1
5.763595000E0;-1.215621829E-1;1.140241027E0;9.895039201E-1
5.783398000E0;-3.255911767E-1;9.557597637E-1;1.031042814E0
5.793736000E0;-4.190535545E-1;8.409171104E-1;1.065251350E0
5.813465000E0;-5.320636034E-1;6.203947067E-1;1.206972003E0
5.823739000E0;-5.436700583E-1;5.648059845E-1;1.290660620E0
5.843412000E0;-4.978551567E-1;5.990144610E-1;1.409168482E0
5.853439000E0;-4.386012256E-1;6.778160930E-1;1.426272631E0
5.875839000E0;-2.883283794E-1;9.398772717E-1;1.385955572E0
5.893360000E0;-1.087340117E-1;1.322889805E0;1.351136208E0
5.903416000E0;-9.773844853E-3;1.524475336E0;1.335253716E0
5.913847000E0;8.185593784E-2;1.713843465E0;1.321203828E0
5.923997000E0;1.649336070E-1;1.882442355E0;1.310819149E0
5.943559000E0;3.017674387E-1;2.130453587E0;1.350525379E0
5.963757000E0;3.182607889E-1;2.145725250E0;1.394507647E0
5.983329000E0;2.907718718E-1;2.118236303E0;1.430548668E0
5.993687000E0;2.645046711E-1;2.066923618E0;1.445820332E0
6.003800000E0;2.339613885E-1;1.998506784E0;1.455594182E0
6.023374000E0;1.490511149E-1;1.786536455E0;1.443987727E0
6.033376000E0;1.240056455E-1;1.672915578E0;1.417720556E0
6.044767000E0;1.166752577E-1;1.555629373E0;1.374349117E0
6.063395000E0;1.392772645E-1;1.353433013E0;1.273556352E0
