"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.055496937E0;9.155997038E-1;1.457507014E0;8.623671532E-2
3.067414125E0;5.642649531E-1;1.624657154E0;6.281439960E-2
3.079320375E0;1.149822921E-1;1.534161806E0;1.384046078E-1
3.091231312E0;-2.288999259E-1;1.182827115E0;2.012190074E-1
3.103143812E0;-4.162784815E-1;7.505788207E-1;2.118655145E-1
3.115054750E0;-3.683691919E-1;4.503473043E-1;1.714087874E-1
3.126967250E0;-1.107236892E-1;2.225120217E-1;1.309520602E-1
3.138878187E0;1.288227588E-1;1.980250627E-1;1.490511149E-1
3.150790687E0;2.640334070E-1;2.927789688E-1;1.863138974E-1
3.162709437E0;2.523222566E-1;4.162784815E-1;2.438050359E-1
3.174612562E0;1.032711342E-1;4.311835766E-1;2.406110913E-1
3.186526625E0;-1.490511186E-2;3.470761776E-1;6.707300246E-2
3.198436000E0;-9.262461960E-2;3.236538470E-1;-1.245641485E-1
3.210365687E0;-2.257059813E-1;2.863910794E-1;-2.342231870E-1
3.222265687E0;-3.800803423E-1;2.438050359E-1;-2.949082851E-1
3.234170375E0;-5.206142664E-1;2.608394623E-1;-2.938436270E-1
3.246082875E0;-5.184849501E-1;2.331585288E-1;-3.183306158E-1
3.257993812E0;-2.619041204E-1;2.608394623E-1;-4.375714958E-1
3.269906312E0;6.920230389E-2;2.533869147E-1;-5.397779942E-1
3.281817250E0;3.353650272E-1;2.704213262E-1;-6.909583807E-1
3.293728187E0;4.120198786E-1;3.917915225E-1;-8.730136752E-1
3.305642250E0;3.119426966E-1;6.025923491E-1;-9.933192134E-1
3.317551625E0;4.790928960E-2;8.176518679E-1;-1.064650893E0
3.329468812E0;-1.554390192E-1;9.060178399E-1;-1.171115875E0
3.341375062E0;-2.129301727E-1;8.932420611E-1;-1.236059666E0
3.353286000E0;-1.565036774E-1;8.208457828E-1;-1.272257805E0
3.365198500E0;3.193952609E-3;6.824411750E-1;-1.296744704E0
3.377109437E0;2.406110913E-1;5.589416623E-1;-1.271193147E0
3.389021937E0;4.482180178E-1;4.152138233E-1;-1.178568482E0
3.400932875E0;6.057863235E-1;2.523222566E-1;-1.106172204E0
3.412843812E0;6.505016685E-1;1.277581006E-1;-1.054004312E0
3.424756312E0;5.653296113E-1;2.768092230E-2;-9.975778461E-1
3.436668812E0;4.492826462E-1;0.000000000E0;-9.603150487E-1
3.448579750E0;3.311064243E-1;3.087487444E-2;-9.698969126E-1
3.460490687E0;2.736152709E-1;1.064650863E-1;-1.013547659E0
3.472403187E0;1.927018017E-1;2.757445574E-1;-1.007159710E0
3.484314125E0;8.091346174E-2;4.386361539E-1;-1.008224368E0
3.496226625E0;-5.110324174E-2;5.578770638E-1;-9.997071624E-1
3.508139125E0;-1.905725002E-1;6.568895578E-1;-9.986425042E-1
3.520051625E0;-2.853264213E-1;7.505788207E-1;-9.549918175E-1
3.531961000E0;-2.778738737E-1;7.867769599E-1;-9.113411307E-1
3.543871937E0;-1.469218135E-1;8.591732383E-1;-8.272337317E-1
3.555784437E0;1.064650863E-1;8.964360356E-1;-5.876872540E-1
3.567695375E0;2.555162013E-1;7.750658393E-1;-3.023608327E-1
3.579609437E0;3.247185051E-1;5.216789246E-1;-6.387905218E-3
3.591518812E0;3.012961745E-1;6.707300246E-2;2.821324766E-1
3.603429750E0;2.352878302E-1;-4.386361539E-1;4.524766207E-1
3.615342250E0;1.724734306E-1;-9.070824981E-1;5.525537729E-1
3.627259437E0;1.426632106E-1;-1.014612198E0;5.078384280E-1
3.639165687E0;1.809906363E-1;-8.229750991E-1;3.481408358E-1
3.651076625E0;2.714859545E-1;-4.322482347E-1;1.469218135E-1
