"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.433218351E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;3.173543091E2;0.000000000E0
2.443164544E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;3.441830444E2;0.000000000E0
2.453134534E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;3.736394653E2;0.000000000E0
2.463152929E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;4.058638611E2;0.000000000E0
2.473164455E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;4.410001526E2;0.000000000E0
2.483096247E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;4.791974487E2;0.000000000E0
2.493207440E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;5.206108398E2;0.000000000E0
2.503218971E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;5.654019165E2;0.000000000E0
2.513116872E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;6.137401123E2;0.000000000E0
2.523411096E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;6.658028564E2;0.000000000E0
2.533111164E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;7.217761230E2;0.000000000E0
2.543454679E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;7.818551025E2;0.000000000E0
2.552932044E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;8.462447510E2;0.000000000E0
2.563167174E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;9.151601562E2;0.000000000E0
2.573017409E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;9.888272705E2;0.000000000E0
