"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.360841625E0;5.959107971E-1;6.170318756E0;2.694396973E-3
3.370851625E0;1.510359192E0;7.433691559E0;7.334747314E-3
3.380860625E0;2.746788025E0;1.072878937E1;-7.270381165E-1
3.390870625E0;3.823948059E0;1.338995544E1;-1.126856689E0
3.400849625E0;4.124223633E0;1.466290833E1;-6.152206421E-2
3.410859625E0;3.764521637E0;1.447370178E1;1.195114746E0
3.420869625E0;2.916385345E0;1.279164963E1;1.411714325E0
3.430879625E0;2.256407776E0;1.089898544E1;8.478369141E-1
3.440858625E0;2.155218201E0;9.924811249E0;-2.772235107E-1
3.450868625E0;2.180216217E0;9.055119781E0;-1.076860657E0
3.460877625E0;2.271526337E0;7.911947021E0;-1.585053864E0
3.470887625E0;2.494712219E0;7.079677734E0;-1.722318420E0
3.480866625E0;2.514471130E0;6.673721924E0;-1.504671021E0
3.490896000E0;3.038082275E0;7.815996552E0;-1.091829529E0
3.500906000E0;3.436104584E0;9.015452271E0;-8.538244629E-1
3.510916000E0;3.442092133E0;9.683662720E0;-4.430786133E-1
3.520926000E0;3.475921783E0;1.070888077E1;-7.858657837E-2
3.530905000E0;3.443139954E0;1.151854706E1;2.875520325E-1
3.540915000E0;3.286565552E0;1.187271057E1;6.478527832E-1
3.550924000E0;3.066223755E0;1.147872986E1;6.866221619E-1
3.560934000E0;2.329605560E0;9.976004791E0;5.791456604E-1
3.570913000E0;1.255888367E0;7.263495483E0;3.501219177E-1
3.580923000E0;1.044827271E0;6.715485077E0;3.109034729E-1
3.590933000E0;6.647676086E-1;5.580395508E0;5.536985779E-1
3.600943000E0;3.164419556E-1;4.889881439E0;-8.093669128E-1
3.610922000E0;5.481600952E-1;5.379064178E0;-1.644180908E0
3.620932000E0;1.787133636E0;7.541617126E0;-1.837878113E0
3.630941000E0;3.181334381E0;9.865085449E0;-1.574276276E0
3.640951000E0;4.037553864E0;1.081111816E1;-7.801776123E-1
3.650930000E0;4.771627350E0;1.185265228E1;-7.918533325E-1
3.660940000E0;5.124443665E0;1.300884796E1;-1.709145813E0
3.670950000E0;5.048850861E0;1.324026672E1;-2.199675751E0
