"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
5.757642400E1;1.394142583E-2;1.352634907E0;-2.537231147E-1
5.758643400E1;3.939025849E-2;2.662905216E0;2.187945247E-1
5.759641300E1;6.441944838E-2;3.007442713E0;3.667312562E-1
5.760642300E1;-1.631025970E-1;2.365043640E0;4.930850267E-1
5.761643200E1;-6.846435666E-1;1.321764588E0;7.083669305E-1
5.762641200E1;-1.201450706E0;-1.943280399E-1;8.095502257E-1
5.763642100E1;-1.631627679E0;-1.999231577E0;9.803728461E-1
5.764643100E1;-1.839186430E0;-2.902085066E0;1.215500474E0
5.765644100E1;-1.604361892E0;-1.009959579E0;1.178579926E0
5.766642000E1;-1.043754339E0;2.284397602E0;7.081358433E-1
5.767643000E1;-6.250959039E-1;3.629020929E0;1.948123872E-1
5.768644000E1;-1.377889812E-1;2.604615927E0;-3.094176054E-1
5.769645000E1;3.948264718E-1;5.737044811E-1;-5.688235760E-1
5.770642900E1;6.739237905E-1;-6.701524854E-1;-5.006089807E-1
5.771643900E1;7.665962577E-1;-7.059171200E-1;-3.747780323E-1
5.772644800E1;8.738082647E-1;-3.262307644E-1;-4.402176142E-1
5.773642800E1;1.000664592E0;1.932028681E-6;-5.382062197E-1
5.774643700E1;9.538697004E-1;1.772457808E-1;-5.209852457E-1
5.775644700E1;7.390636802E-1;2.586540878E-1;-3.396306336E-1
5.776645700E1;5.097662807E-1;2.746784687E-1;-1.373544335E-1
5.777643600E1;3.436880708E-1;2.159632146E-1;2.804274671E-3
5.778644600E1;2.571893334E-1;2.172829658E-1;3.093746491E-2
5.779645600E1;2.974398136E-1;1.890555918E-1;1.706958562E-2
5.780643500E1;3.342869580E-1;1.889794916E-1;-5.809471011E-3
5.781644500E1;2.654761970E-1;1.664696485E-1;7.813131437E-3
5.782645400E1;9.645207971E-2;7.120899856E-2;7.708837837E-2
5.783646400E1;1.215603650E-1;-1.230293699E-2;5.255826935E-2
5.784644300E1;2.820346653E-1;1.059084944E-2;-1.250937581E-3
5.785645300E1;3.816661835E-1;2.121473998E-1;-2.750038356E-2
5.786646300E1;3.984911144E-1;4.165319800E-1;-3.174717724E-2
5.787644200E1;3.947203457E-1;4.868301153E-1;-3.934384510E-2
5.788645200E1;3.728501499E-1;3.280949295E-1;-1.251017582E-2
5.789646200E1;2.866574526E-1;2.960649878E-2;2.074897662E-2
5.790647200E1;1.044924408E-1;-1.195123047E-1;4.689048231E-2
5.791645100E1;-5.798302218E-2;3.440854698E-2;5.576466769E-2
5.792646100E1;-4.304208606E-2;2.990447581E-1;3.709979728E-2
5.793647000E1;-6.955465674E-2;4.856940210E-1;8.888665587E-3
5.794645000E1;-2.422201484E-1;3.919944167E-1;5.798364058E-2
5.795645900E1;-3.316565454E-1;1.651724726E-1;1.154458672E-1
5.796646900E1;-1.746226996E-1;1.262500510E-2;7.896069437E-2
5.797647900E1;4.656774551E-2;8.553809673E-2;3.738288954E-2
5.798645800E1;2.005088329E-1;3.484824598E-1;6.656904519E-2
5.799646800E1;2.589476705E-1;6.937493086E-1;1.072632074E-1
5.800647800E1;2.548397481E-1;1.040874600E0;1.477448940E-1
5.801645700E1;1.498225182E-1;1.121232748E0;2.337471545E-1
5.802646700E1;-1.344198287E-1;8.054068089E-1;3.600567281E-1
5.803647600E1;-4.466664195E-1;3.874782622E-1;5.115993619E-1
5.804648600E1;-6.941027045E-1;1.615040749E-1;6.827514172E-1
5.805646500E1;-8.730301261E-1;2.081946135E-1;8.229628205E-1
5.806647500E1;-1.010693431E0;1.800541431E-1;8.658137321E-1
5.807648500E1;-1.273410201E0;-7.129739970E-4;8.560519218E-1
5.808646400E1;-1.717417717E0;-3.837115169E-1;8.334034085E-1
5.809647400E1;-2.279910803E0;-9.665674567E-1;7.600988150E-1
5.810648400E1;-2.800470591E0;-1.496978402E0;7.075164914E-1
5.811649300E1;-3.115596294E0;-1.846564651E0;6.855131388E-1
5.812647300E1;-3.264703512E0;-2.039345264E0;7.033783793E-1
5.813648200E1;-3.336167574E0;-2.076364517E0;7.134360671E-1
5.814649200E1;-3.304794788E0;-2.127010584E0;6.672127843E-1
5.815650200E1;-3.155900717E0;-2.339094400E0;5.868537426E-1
5.816649642E1;-3.014359951E0;-2.585995197E0;5.380647779E-1
5.817650642E1;-2.933417082E0;-2.389961243E0;5.121322274E-1
5.818651642E1;-2.763233662E0;-2.076403379E0;4.778904319E-1
5.819649542E1;-2.468701363E0;-1.749425888E0;4.515602887E-1
5.820650542E1;-2.179543734E0;-1.203136086E0;4.018436074E-1
5.821651542E1;-1.840316534E0;-6.154963374E-1;3.140354455E-1
5.822652442E1;-1.491780877E0;-3.065943420E-1;1.991451234E-1
5.823650442E1;-1.215108871E0;-2.870318294E-1;1.092823446E-1
5.824651342E1;-1.037434578E0;-4.107625484E-1;4.239188507E-2
5.825652342E1;-9.415895343E-1;-5.552321076E-1;-8.091153577E-4
5.826650242E1;-8.427989483E-1;-5.917285681E-1;-6.825777888E-2
5.827651242E1;-6.894251108E-1;-4.833613336E-1;-1.802128106E-1
5.828652242E1;-4.869895577E-1;-3.230257928E-1;-3.021839857E-1
5.829653242E1;-2.849003673E-1;-2.284071445E-1;-4.294716418E-1
5.830651142E1;-1.022698805E-1;-2.246446311E-1;-5.506024957E-1
5.831652142E1;8.353593946E-2;-1.854213178E-1;-6.663218737E-1
5.832653042E1;3.027073443E-1;-4.876933992E-2;-7.611981630E-1
5.833651042E1;5.266531110E-1;1.447135806E-1;-8.273351192E-1
5.834651942E1;7.339162230E-1;3.398590386E-1;-8.718237281E-1
5.835652942E1;9.195848703E-1;4.827099442E-1;-9.026468992E-1
5.836653942E1;1.103873253E0;5.398455262E-1;-9.319601655E-1
5.837651842E1;1.307768226E0;5.445185900E-1;-9.682739377E-1
5.838652842E1;1.529345512E0;5.625649095E-1;-1.000880003E0
5.839653842E1;1.768913031E0;6.144393086E-1;-1.034876585E0
5.840651742E1;2.013557434E0;6.819230318E-1;-1.054160476E0
5.841652742E1;2.250999689E0;7.334637642E-1;-1.063683391E0
5.842653742E1;2.461796522E0;7.583565116E-1;-1.059650779E0
5.843654642E1;2.640343189E0;7.939770818E-1;-1.035174012E0
5.844652642E1;2.807734251E0;8.564884067E-1;-1.019796133E0
5.845653542E1;2.951140165E0;9.696498513E-1;-1.007362843E0
5.846654542E1;3.064010382E0;1.043359041E0;-9.746645689E-1
5.847652442E1;3.155231237E0;9.991772175E-1;-9.108088613E-1
5.848653442E1;3.197541714E0;8.641492128E-1;-8.296720386E-1
5.849654442E1;3.140023470E0;6.707004309E-1;-7.723698616E-1
5.850655442E1;2.933093309E0;4.535321593E-1;-7.536216974E-1
5.851653342E1;2.570795774E0;3.326843083E-1;-7.266659737E-1
5.852654342E1;2.077258348E0;3.567894995E-1;-7.493519187E-1
5.853655242E1;1.555932999E0;4.873685241E-1;-7.948754430E-1
5.854653242E1;1.069729686E0;6.030771732E-1;-8.310008049E-1
5.855654142E1;6.336854696E-1;5.427060127E-1;-8.141171336E-1
5.856655142E1;2.218308598E-1;2.478045076E-1;-6.398195624E-1
5.857656142E1;-1.260115355E-1;-2.442376763E-1;-2.625012994E-1
5.858654042E1;-4.056548178E-1;-4.270246625E-1;2.564399540E-1
5.859655042E1;-5.658924580E-1;-2.541651204E-2;6.371390820E-1
5.860656042E1;-6.112617254E-1;5.116795301E-1;7.115861773E-1
5.861653942E1;-5.935264230E-1;7.298240662E-1;7.207330465E-1
5.862654942E1;-7.354610562E-1;2.541406751E-1;7.593762279E-1
5.863655942E1;-9.768528938E-1;-4.506047070E-1;7.765824199E-1
5.864656842E1;-1.275038600E0;-9.940069914E-1;9.383612871E-1
5.865654842E1;-1.315874696E0;-8.140153885E-1;1.158003688E0
5.866655742E1;-1.046352863E0;9.592436552E-1;1.006590486E0
5.867656742E1;-8.171609640E-1;2.944347382E0;4.515037835E-1
5.868657742E1;-5.830616355E-1;2.788419247E0;-6.982448697E-2
5.869655642E1;-1.591159105E-1;8.615449667E-1;-4.331944287E-1
5.870656642E1;1.914740056E-1;-8.932783008E-1;-4.856704473E-1
5.871657642E1;3.212623596E-1;-1.459931612E0;-3.389867544E-1
5.872655542E1;3.628042936E-1;-1.196340561E0;-2.812549770E-1
5.873656542E1;5.299029350E-1;-7.879133821E-1;-3.106261790E-1
5.874657442E1;7.690151930E-1;-2.645571828E-1;-3.512827754E-1
5.875658442E1;9.884660244E-1;2.397437841E-1;-3.654201627E-1
5.876656342E1;1.114129066E0;5.982543230E-1;-3.283757865E-1
5.877657342E1;1.142927170E0;7.256463766E-1;-2.506218553E-1
5.878658342E1;1.040503502E0;6.183003783E-1;-1.235829070E-1
5.879656242E1;8.255246878E-1;4.150508642E-1;1.879288629E-2
5.880657242E1;6.577333808E-1;2.963173091E-1;9.849026054E-2
5.881658242E1;5.829912424E-1;3.326915503E-1;9.307792038E-2
5.882659142E1;5.593981147E-1;3.553681970E-1;4.988095537E-2
5.883657142E1;5.334133506E-1;2.317669094E-1;-5.310127512E-3
5.884658142E1;5.022609830E-1;5.791183561E-2;-3.837771714E-2
5.885659042E1;4.310706854E-1;2.829375677E-2;-1.835820451E-2
5.886657042E1;2.938441932E-1;1.758264601E-1;4.199430346E-2
5.887657942E1;1.921910793E-1;3.876324594E-1;8.365732431E-2
5.888658942E1;2.423254848E-1;4.917801321E-1;1.432897151E-2
5.889659942E1;3.067673147E-1;4.624709785E-1;-5.659180507E-2
5.890657842E1;2.730134130E-1;4.256135523E-1;-4.971872270E-2
5.891658842E1;1.444493234E-1;3.892939091E-1;2.066409215E-2
5.892659842E1;-3.091203794E-2;2.993068397E-1;1.000754461E-1
5.893657742E1;-1.563663632E-1;3.254103661E-1;1.641116887E-1
5.894658742E1;-2.198517621E-1;3.715798855E-1;2.120887935E-1
5.895659642E1;-3.026731312E-1;3.129139245E-1;2.862021625E-1
5.896660642E1;-3.568956852E-1;2.883068621E-1;3.725878894E-1
5.897658542E1;-2.986808717E-1;3.966082931E-1;3.998037875E-1
5.898659542E1;-1.294646859E-1;6.167656779E-1;3.219521344E-1
5.899660542E1;5.733881146E-3;9.295219779E-1;2.345930189E-1
5.900658442E1;-2.665343508E-2;1.237640858E0;2.515628934E-1
5.901659442E1;-1.877941191E-1;1.431692123E0;3.501565754E-1
5.902660442E1;-3.564878404E-1;1.238657355E0;3.999935985E-1
5.903661342E1;-5.911869407E-1;6.506513953E-1;4.077298343E-1
5.904659342E1;-8.268319368E-1;-4.408643115E-3;4.863601029E-1
5.905660242E1;-9.710242748E-1;-3.889789581E-1;6.778352857E-1
5.906661242E1;-1.057841897E0;-4.246136546E-1;8.732680678E-1
5.907659142E1;-1.169592857E0;-2.149496377E-1;1.013965726E0
5.908660142E1;-1.335849166E0;-1.046966612E-1;1.086883426E0
5.909661142E1;-1.662429214E0;-2.422681004E-1;1.136694670E0
5.910662142E1;-2.166592598E0;-5.988309383E-1;1.155418158E0
5.911660042E1;-2.729185820E0;-1.086491227E0;1.122563362E0
5.912661042E1;-3.132622004E0;-1.390253186E0;1.119632125E0
5.913662042E1;-3.304508448E0;-1.495256066E0;1.090295315E0
5.914662942E1;-3.307346106E0;-1.639248967E0;1.058366537E0
5.915660942E1;-3.232672691E0;-1.734897375E0;1.022448778E0
5.916663775E1;-3.092504740E0;-1.758380532E0;8.638245463E-1
5.917664775E1;-2.912490368E0;-1.897779942E0;6.185234785E-1
5.918662675E1;-2.831870556E0;-1.873893976E0;4.321981668E-1
5.919663675E1;-2.696569443E0;-1.526567936E0;2.304296494E-1
5.920664675E1;-2.448539257E0;-1.238296032E0;1.220000908E-3
5.921665675E1;-2.139247656E0;-9.538733363E-1;-1.504709870E-1
5.922663575E1;-1.845704198E0;-6.010418534E-1;-2.347875834E-1
5.923664575E1;-1.541360736E0;-3.582941294E-1;-3.508153558E-1
5.924665475E1;-1.192234516E0;-2.625456154E-1;-4.919378459E-1
5.925663475E1;-9.032573700E-1;-2.340580523E-1;-5.773627162E-1
5.926664375E1;-7.136814594E-1;-2.144795209E-1;-5.939098597E-1
5.927665375E1;-5.838657022E-1;-2.043222189E-1;-5.544503331E-1
5.928666375E1;-4.531694055E-1;-1.914530993E-1;-4.917739630E-1
5.929664275E1;-2.956359684E-1;-1.217637658E-1;-4.690054655E-1
5.930665275E1;-1.167503372E-1;-1.736370474E-2;-5.013963580E-1
5.931666275E1;7.555385679E-2;6.114042550E-2;-5.923526287E-1
5.932664175E1;2.714914978E-1;1.312691420E-1;-7.186972499E-1
5.933665175E1;4.926441312E-1;2.115149796E-1;-8.595430255E-1
5.934666175E1;7.414825559E-1;3.279671669E-1;-9.993548989E-1
5.935667075E1;1.006572008E0;4.763773978E-1;-1.133339763E0
5.936665075E1;1.270635843E0;6.043540835E-1;-1.243037820E0
5.937665975E1;1.529326558E0;6.700627804E-1;-1.319075584E0
5.938666975E1;1.777015209E0;6.826697588E-1;-1.349311829E0
5.939664875E1;1.999629378E0;6.657903790E-1;-1.340668797E0
5.940665875E1;2.196405411E0;6.021472812E-1;-1.263048530E0
5.941666875E1;2.367488861E0;5.075267553E-1;-1.135161042E0
5.942667875E1;2.508463383E0;4.188272655E-1;-9.838153124E-1
5.943665775E1;2.640934467E0;3.941086233E-1;-8.281226754E-1
5.944666775E1;2.786879778E0;4.488753676E-1;-6.676645875E-1
5.945667675E1;2.907499552E0;5.554816723E-1;-5.147120953E-1
5.946665675E1;2.966739178E0;6.720655560E-1;-3.604223430E-1
5.947666575E1;2.972128391E0;7.205106020E-1;-2.324875444E-1
5.948667575E1;2.880110502E0;6.427040100E-1;-1.729536951E-1
5.949668575E1;2.594176054E0;4.419038296E-1;-1.492430568E-1
5.950666475E1;2.157221794E0;2.364601344E-1;-1.060346216E-1
5.951667475E1;1.728802443E0;1.451283693E-1;-7.316216081E-2
5.952668475E1;1.402084589E0;1.469504833E-1;-1.181697249E-1
5.953666375E1;1.203776836E0;2.493809909E-1;-3.247934580E-1
5.954667375E1;1.188509226E0;3.118456602E-1;-7.025366426E-1
5.955668375E1;9.490866661E-1;2.522843480E-1;-8.364105225E-1
5.956669275E1;3.534791470E-1;8.530037850E-2;-7.902509570E-1
5.957667275E1;-4.597016573E-1;4.571940601E-1;-6.023913026E-1
5.958668175E1;-9.249143004E-1;1.751086712E0;-1.680214703E-1
5.959669175E1;-5.901269913E-1;2.798216343E0;2.872168720E-1
5.960670175E1;-2.449171692E-1;2.724615335E0;6.264660358E-1
5.961668075E1;-5.276476741E-1;1.621753573E0;8.487339616E-1
5.962669075E1;-1.219573021E0;2.270549238E-1;1.182741165E0
5.963670075E1;-1.874190331E0;-1.326803088E0;1.377412677E0
5.964667975E1;-1.916912317E0;-2.167472124E0;1.433073401E0
5.965668975E1;-1.218180895E0;-1.601299167E0;1.227688313E0
5.966669875E1;-6.338841915E-1;4.294906855E-1;6.308118105E-1
5.967670875E1;-2.227975875E-1;2.225422621E0;-4.474378750E-2
5.968668775E1;5.373954028E-2;2.160768270E0;-5.381577015E-1
5.969669775E1;1.822690070E-1;5.342190862E-1;-8.540410995E-1
5.970670775E1;2.720383704E-1;-1.517910004E0;-8.235766292E-1
5.971668675E1;3.141584098E-1;-2.265786886E0;-4.320983291E-1
5.972669675E1;2.959140837E-1;-1.081761599E0;-3.373948634E-1
5.973670675E1;2.423802912E-1;6.945242733E-2;-4.732650816E-1
5.974671575E1;1.142361164E-1;2.435822189E-1;-3.901684284E-1
5.975669575E1;2.013998292E-2;1.209090352E-1;-2.485287637E-1
5.976670475E1;9.175257385E-2;-9.575846605E-3;-1.054173559E-1
5.977671475E1;2.533190846E-1;-2.889228612E-2;-2.184096724E-2
5.978669375E1;4.604432583E-1;1.135648116E-1;1.318787970E-2
5.979670375E1;5.281586051E-1;2.768525183E-1;7.785049826E-2
5.980671375E1;3.816874623E-1;3.563836217E-1;2.101228088E-1
5.981672375E1;1.686457694E-1;4.291619658E-1;3.165033162E-1
5.982670275E1;5.778748915E-2;7.071154118E-1;3.526751399E-1
5.983671275E1;4.565838724E-2;1.078653812E0;3.434022665E-1
5.984672275E1;7.267428935E-2;1.299002647E0;3.700080514E-1
5.985670175E1;1.033049077E-1;1.364163876E0;3.934313655E-1
5.986671175E1;2.255597115E-1;1.312305212E0;3.645538986E-1
5.987672075E1;4.407601655E-1;1.165980220E0;2.422926873E-1
5.988673075E1;6.327562332E-1;9.645418525E-1;8.144655079E-2
5.989670975E1;7.146625519E-1;7.217468023E-1;-5.984693021E-2
5.990671975E1;6.719441414E-1;4.097380638E-1;-1.637458950E-1
5.991672975E1;5.217715502E-1;1.811838001E-1;-2.358624190E-1
5.992670875E1;3.420242071E-1;1.707735062E-1;-2.613781691E-1
5.993671875E1;1.984813958E-1;3.099417686E-1;-2.728694677E-1
5.994672875E1;8.550549299E-2;5.221973658E-1;-2.804341018E-1
5.995673775E1;-8.664896339E-2;5.814042091E-1;-2.454553246E-1
5.996671775E1;-2.374260873E-1;4.165399373E-1;-6.554070860E-2
5.997672675E1;-2.480265349E-1;2.066274583E-1;1.561767757E-1
5.998673675E1;-2.360547632E-1;8.502581716E-2;2.495355606E-1
5.999671575E1;-2.288019061E-1;2.121251673E-1;3.066353202E-1
6.000672575E1;-2.149037272E-1;6.116196513E-1;4.001438618E-1
6.001673575E1;-1.924804449E-1;1.171865106E0;5.150606036E-1
6.002674575E1;-2.964344025E-1;1.457844496E0;6.264946461E-1
6.003672475E1;-4.972961247E-1;1.095737100E0;7.058936357E-1
6.004673475E1;-7.068515420E-1;3.792015612E-1;7.679832578E-1
6.005674475E1;-8.332456946E-1;-2.292297222E-2;8.851519823E-1
6.006675375E1;-9.434850812E-1;-9.833141416E-2;9.841907024E-1
6.007673375E1;-1.112436295E0;-1.237989664E-1;1.034606218E0
6.008674275E1;-1.396334767E0;-1.889930218E-1;1.041289568E0
6.009675275E1;-1.765396118E0;-1.623265147E-1;9.585523605E-1
6.010673175E1;-2.184781313E0;1.642180607E-3;7.907426357E-1
6.011674175E1;-2.661652327E0;-1.384358257E-1;6.752258539E-1
6.012675175E1;-3.104300737E0;-7.649102807E-1;6.702941656E-1
6.013676175E1;-3.514614344E0;-1.384166360E0;7.036739588E-1
6.014674075E1;-3.712068081E0;-1.816674471E0;6.590068936E-1
6.015675075E1;-3.640616417E0;-2.136090040E0;4.754391611E-1
6.016677563E1;-3.418457508E0;-2.271465063E0;2.900434434E-1
6.017675562E1;-3.158334255E0;-2.357354403E0;2.294781059E-1
6.018676463E1;-2.879472733E0;-2.418580055E0;3.284457028E-1
6.019677463E1;-2.578704596E0;-2.242502689E0;4.857655466E-1
6.020678463E1;-2.209992647E0;-1.879646659E0;5.378448367E-1
6.021676363E1;-1.863978863E0;-1.245352030E0;4.762425125E-1
6.022677363E1;-1.532066584E0;-5.673351884E-1;3.617805839E-1
6.023678363E1;-1.245607138E0;-2.566128224E-2;2.592574060E-1
6.024676262E1;-9.935591817E-1;3.097631335E-1;1.764518023E-1
6.025677262E1;-7.489984035E-1;4.500733614E-1;1.186186001E-1
6.026678262E1;-5.269858241E-1;4.659408629E-1;8.310193568E-2
6.027679163E1;-3.447625041E-1;3.736114800E-1;3.366115317E-2
6.028677163E1;-1.971875876E-1;2.247417569E-1;-4.028808326E-2
6.029678063E1;-5.781611800E-2;1.172507182E-1;-1.332931221E-1
6.030679063E1;8.488454670E-2;7.490414381E-2;-2.259839773E-1
6.031676963E1;2.318201959E-1;4.509245977E-2;-3.067795038E-1
6.032677963E1;3.665270507E-1;1.478558406E-4;-3.581111133E-1
6.033678962E1;4.812392592E-1;-2.204532921E-2;-3.581292033E-1
6.034679962E1;5.833954215E-1;3.343670815E-2;-3.174782991E-1
6.035677863E1;6.942894459E-1;1.911781281E-1;-2.805841863E-1
6.036678863E1;8.375914693E-1;4.578295350E-1;-2.817016542E-1
6.037679763E1;1.030422091E0;7.724183798E-1;-3.224128485E-1
6.038677763E1;1.260175228E0;1.074611902E0;-3.733469546E-1
6.039678663E1;1.494452477E0;1.316510320E0;-4.226993024E-1
6.040679663E1;1.712873220E0;1.444416881E0;-4.351328313E-1
6.041680662E1;1.897862434E0;1.409892201E0;-3.946879208E-1
6.042678563E1;2.026080132E0;1.340692282E0;-3.385835886E-1
6.043679563E1;2.102504730E0;1.405186892E0;-2.885071039E-1
6.044680563E1;2.131075621E0;1.577385664E0;-2.481363416E-1
6.045681463E1;2.124821901E0;1.755076289E0;-2.153195441E-1
6.046679463E1;2.081364393E0;1.807915568E0;-1.969128251E-1
6.047680363E1;1.988959908E0;1.603667974E0;-2.212922126E-1
6.048681363E1;1.866288066E0;1.188742995E0;-2.789818048E-1
6.049679363E1;1.743001819E0;7.378781438E-1;-3.353470862E-1
6.050680263E1;1.662725449E0;5.146346092E-1;-3.723840714E-1
6.051681263E1;1.653541803E0;5.946772695E-1;-3.845826685E-1
6.052682263E1;1.668897152E0;8.734987974E-1;-3.879589140E-1
6.053680163E1;1.663015127E0;1.254519939E0;-3.979316652E-1
6.054681163E1;1.602354884E0;1.565119505E0;-4.105448127E-1
6.055682163E1;1.453828812E0;1.734424949E0;-4.404036403E-1
6.056680063E1;1.238285422E0;1.720073700E0;-4.607068598E-1
6.057681063E1;1.000344038E0;1.539544940E0;-4.508694112E-1
6.058681963E1;7.613751888E-1;1.385711193E0;-4.213023186E-1
6.059682963E1;5.748199821E-1;1.444356918E0;-3.965996504E-1
6.060680863E1;4.763966501E-1;1.734024763E0;-3.085318506E-1
6.061681863E1;3.918543160E-1;2.029668570E0;-1.051297337E-1
6.062682863E1;2.178677022E-1;2.123282433E0;1.469917297E-1
6.063680763E1;-8.118903637E-2;2.050755501E0;3.716965020E-1
6.064681763E1;-4.908323586E-1;1.929151297E0;5.141159296E-1
6.065682763E1;-7.960112095E-1;1.772210121E0;6.881308556E-1
6.066683663E1;-8.404430151E-1;1.552225947E0;8.042247295E-1
6.067681662E1;-7.646939158E-1;1.378904462E0;7.886111736E-1
6.068682563E1;-7.587721348E-1;1.150773883E0;7.459554076E-1
6.069683563E1;-8.538379669E-1;1.069284081E0;6.328006387E-1
6.070681463E1;-1.009503007E0;1.192297816E0;5.538853407E-1
6.071682463E1;-1.089652538E0;1.477744937E0;4.844550788E-1
6.072683463E1;-1.113337994E0;2.030156612E0;3.562957644E-1
6.073684463E1;-1.007040381E0;2.568623304E0;1.442753822E-1
6.074682362E1;-6.823704243E-1;2.549637794E0;-9.206036478E-2
6.075683362E1;-2.167356312E-1;2.082854033E0;-2.492854148E-1
6.076684363E1;2.389373928E-1;1.473926187E0;-3.422795236E-1
6.077682263E1;6.117842197E-1;8.063297868E-1;-3.503049612E-1
6.078683263E1;9.761436582E-1;3.235255480E-1;-3.332854509E-1
6.079684163E1;1.417071223E0;1.279741377E-1;-3.797914386E-1
6.080685163E1;1.883273482E0;2.678512335E-1;-4.480952024E-1
6.081683063E1;2.189957142E0;6.076607704E-1;-4.971359670E-1
6.082684062E1;2.228343725E0;1.243992686E0;-5.171970725E-1
6.083685062E1;1.867091298E0;2.242377520E0;-6.912253499E-1
6.084682963E1;1.619399786E0;3.046269894E0;-1.188148022E0
6.085683963E1;1.556415558E0;3.274174929E0;-1.465477347E0
6.086684963E1;1.357084155E0;3.141907454E0;-1.403457165E0
6.087685863E1;1.174784660E0;2.827615499E0;-1.294027090E0
6.088683863E1;1.078626752E0;2.291007757E0;-1.232411265E0
6.089684763E1;7.985612750E-1;1.970125437E0;-9.344639182E-1
6.090685762E1;3.499051034E-1;2.053449631E0;-5.189371109E-1
6.091686762E1;-1.723213866E-2;2.265504360E0;-1.812959909E-1
6.092684663E1;-2.348176688E-1;2.680393219E0;1.213879138E-1
6.093685663E1;-1.405316442E-1;3.467110395E0;3.462657630E-1
6.094686663E1;8.003441244E-2;4.340857983E0;4.978342354E-1
6.095684563E1;1.776360720E-1;5.070223808E0;5.642931461E-1
6.096685563E1;2.207652181E-1;5.300523281E0;6.443274617E-1
6.097686563E1;1.408804953E-1;4.852193832E0;6.754521132E-1
6.098687462E1;-7.315050811E-2;3.779382944E0;6.117329001E-1
6.099685463E1;-1.853643954E-1;2.588613033E0;5.075808764E-1
6.100686363E1;-1.974810287E-2;2.011152029E0;2.722048461E-1
6.101687363E1;3.265480697E-1;2.482649803E0;-1.360314041E-1
6.102685263E1;6.099811792E-1;3.432930946E0;-5.371454954E-1
6.103686263E1;6.359461546E-1;3.938503742E0;-7.367646098E-1
6.104687263E1;4.588248134E-1;3.740837336E0;-7.281020880E-1
6.105688263E1;1.957351565E-1;3.130122900E0;-6.326996684E-1
6.106686163E1;-4.699928686E-2;2.502535582E0;-4.607440233E-1
6.107687163E1;-2.395484895E-1;2.058628559E0;-2.346786559E-1
6.108688063E1;-3.559588790E-1;1.896781325E0;-1.427963674E-1
6.109686063E1;-3.530280590E-1;1.848200440E0;-1.221981496E-1
6.110686963E1;-4.079677761E-1;1.939761639E0;-5.475588888E-2
6.111687963E1;-3.881203234E-1;1.946570039E0;-7.757223211E-3
6.112688963E1;-4.071224034E-1;2.004685640E0;8.206599951E-2
6.113686863E1;-3.984378278E-1;2.106847048E0;1.686845124E-1
6.114687863E1;-3.450746536E-1;2.156893015E0;2.211071104E-1
6.115688863E1;-3.205956817E-1;2.154848814E0;2.671086788E-1
6.116688517E1;-3.035041690E-1;2.088710070E0;3.224352002E-1
6.117689517E1;-2.732493281E-1;1.995560884E0;3.882842660E-1
6.118690517E1;-2.246159762E-1;1.901570082E0;4.339497685E-1
6.119691417E1;-1.427285671E-1;1.822655201E0;4.534970820E-1
6.120689417E1;-2.396223135E-2;1.828791022E0;4.492431581E-1
6.121690317E1;1.134883091E-1;1.925022483E0;4.169243574E-1
6.122691317E1;2.418446839E-1;2.011089563E0;3.759216070E-1
6.123689217E1;3.444381654E-1;1.987008810E0;3.356362283E-1
6.124690217E1;4.124074578E-1;1.847298384E0;3.066993356E-1
6.125691217E1;4.373042881E-1;1.631151438E0;2.898790538E-1
6.126692217E1;4.191137254E-1;1.401160717E0;2.716830969E-1
6.127690117E1;3.769335151E-1;1.203536630E0;2.712388635E-1
6.128691117E1;3.292699456E-1;1.072986960E0;2.716780901E-1
6.129692017E1;2.707198262E-1;1.049210787E0;2.658050060E-1
6.130693017E1;2.158460319E-1;1.119258285E0;2.490353584E-1
6.131690917E1;1.603018045E-1;1.251201391E0;2.151996195E-1
6.132691917E1;1.066279262E-1;1.386371255E0;1.803616732E-1
6.133692917E1;8.375749737E-2;1.490745306E0;1.696118116E-1
6.134690817E1;4.604108259E-2;1.520389676E0;1.794697791E-1
6.135691817E1;-2.691701427E-2;1.515249968E0;1.743013859E-1
6.136692817E1;-1.092037186E-1;1.512543797E0;1.302336752E-1
6.137693717E1;-1.756450534E-1;1.494529366E0;6.824806333E-2
6.138691717E1;-2.133907229E-1;1.449174047E0;8.492028341E-3
6.139692617E1;-2.819412947E-1;1.391225100E0;-2.565289102E-2
6.140693617E1;-4.043711722E-1;1.313992023E0;3.347808495E-3
6.141691517E1;-5.909514427E-1;1.194913745E0;9.549477696E-2
6.142692517E1;-8.363294601E-1;1.003007412E0;2.164149582E-1
6.143693517E1;-1.145846844E0;7.870920897E-1;3.268152475E-1
6.144694517E1;-1.467541695E0;6.505823135E-1;4.049776793E-1
6.145692417E1;-1.785786271E0;6.382375360E-1;4.309565425E-1
6.146693417E1;-2.115695953E0;7.028748393E-1;4.184384346E-1
6.147694417E1;-2.466413021E0;7.447423935E-1;3.802825212E-1
6.148692317E1;-2.823261976E0;7.490294576E-1;3.372074068E-1
6.149693317E1;-3.165488720E0;7.555169463E-1;2.936902940E-1
6.150694217E1;-3.445168495E0;6.718105674E-1;2.730546594E-1
6.151695217E1;-3.649948835E0;6.710456610E-1;3.216650784E-1
