"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
4.409114183E2;5.093501461E1;7.406107851E0;2.577688997E2;1.493936062E0;1.421726990E2;4.699999809E0;0.000000000E0
4.419074287E2;5.093500570E1;7.406120400E0;2.575873876E2;1.495131612E0;1.391201477E2;4.699999809E0;0.000000000E0
4.429095600E2;5.093499702E1;7.406133315E0;2.574022442E2;1.493044138E0;1.377997894E2;4.699999809E0;0.000000000E0
4.439075532E2;5.093498911E1;7.406147313E0;2.572210382E2;1.490458131E0;1.329694366E2;4.699999809E0;0.000000000E0
4.449529928E2;5.093498121E1;7.406161593E0;2.571655341E2;1.489575386E0;1.333617554E2;4.699999809E0;0.000000000E0
4.459114069E2;5.093497341E1;7.406176251E0;2.570120074E2;1.488008976E0;1.335884247E2;4.699999809E0;0.000000000E0
4.469190548E2;5.093496707E1;7.406193175E0;2.572184369E2;1.485998631E0;1.235258789E2;4.699999809E0;0.000000000E0
4.479210386E2;5.093496104E1;7.406210576E0;2.574789132E2;1.483656764E0;1.199804001E2;4.699999809E0;0.000000000E0
4.489126339E2;5.093495256E1;7.406224839E0;2.575090098E2;1.482369184E0;1.346234283E2;4.699999809E0;0.000000000E0
4.499146761E2;5.093494418E1;7.406238856E0;2.577239212E2;1.481630802E0;1.352660828E2;4.699999809E0;0.000000000E0
4.509108767E2;5.093493612E1;7.406252691E0;2.577818508E2;1.480479836E0;1.356015778E2;4.699999809E0;0.000000000E0
4.519490069E2;5.093492717E1;7.406265170E0;2.580627411E2;1.481183648E0;1.424327545E2;4.699999809E0;0.000000000E0
4.529097027E2;5.093491796E1;7.406277806E0;2.583768644E2;1.482087135E0;1.437427673E2;4.699999809E0;0.000000000E0
4.539086402E2;5.093490980E1;7.406293098E0;2.586425567E2;1.486665368E0;1.336676788E2;4.699999809E0;0.000000000E0
4.549178397E2;5.093490105E1;7.406308813E0;2.590865923E2;1.496772528E0;1.328287354E2;4.699999809E0;0.000000000E0
4.559034412E2;5.093489200E1;7.406324565E0;2.592384826E2;1.498092294E0;1.323975677E2;4.699999809E0;0.000000000E0
4.569099037E2;5.093488282E1;7.406339657E0;2.593119734E2;1.491697073E0;1.320271454E2;4.699999809E0;0.000000000E0
4.579170938E2;5.093487360E1;7.406353622E0;2.592208834E2;1.486160398E0;1.328794250E2;4.699999809E0;0.000000000E0
4.589029261E2;5.093486398E1;7.406366028E0;2.589834925E2;1.484099507E0;1.363037262E2;4.699999809E0;0.000000000E0
4.599154897E2;5.093485572E1;7.406376195E0;2.588735163E2;1.258441210E0;1.364645691E2;4.699999809E0;0.000000000E0
4.609118157E2;5.093484871E1;7.406385740E0;2.587213980E2;1.103151083E0;1.337130737E2;4.699999809E0;0.000000000E0
