"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
1.774103958E0	-8.393502653E-1	8.257834093E-1	7.252523768E-1
1.784082958E0	-7.165008491E-1	7.010527977E-1	3.780511433E-1
1.794092958E0	-4.613774747E-1	-8.938887075E-2	1.314541787E-1
1.804102958E0	-2.275075597E-1	-6.887376845E-2	-1.507061362E-2
1.814081958E0	-4.135817492E-1	5.791234410E-1	1.074770862E-1
1.824091958E0	-6.360607034E-1	7.951027764E-1	1.286831832E-1
1.834101958E0	-5.975778383E-1	6.555810481E-1	-1.150077152E-1
1.844110958E0	-4.786671066E-1	6.821054801E-1	-2.625429064E-1
1.854090958E0	-3.198953211E-1	7.298516504E-1	-4.186068463E-1
1.864099958E0	-7.566004694E-2	6.099226262E-1	-6.059264928E-1
1.874109958E0	-5.049246132E-2	3.493965706E-1	-6.790231204E-1
1.884089958E0	-1.558803374E-1	4.842927128E-2	-7.179690850E-1
1.894098958E0	-1.051779610E-1	-9.196822375E-2	-4.940499616E-1
1.904108958E0	-2.259364128E-2	-2.225298250E-1	-2.436979151E-1
1.914087958E0	6.203778863E-2	-3.887261125E-1	-2.872924161E-1
1.924097958E0	-8.572778285E-2	-4.453103493E-1	-3.039505488E-1
1.934107958E0	-7.422338605E-1	-3.103184590E-1	3.091867304E-1
1.944086958E0	-1.273638759E0	-2.092734562E-1	8.380621237E-1
1.954096958E0	-1.187327424E0	-1.605294585E-2	8.946427059E-1
1.964106958E0	-8.836850238E-1	1.949469008E-1	7.830187744E-1
1.974115958E0	-6.209415579E-1	3.289449106E-1	4.966613281E-1
1.984095958E0	-4.641092938E-1	3.500502893E-1	1.448940039E-1
1.994104958E0	-2.266044572E-1	1.315557741E-1	-1.823495132E-1
2.004114958E0	4.109978646E-2	-3.534773424E-2	-4.087180352E-1
2.014093958E0	1.247871834E-1	-4.418316945E-2	-2.899926603E-1
2.024103958E0	1.646575928E-2	4.323299691E-2	-1.218700075E-1
2.034113958E0	-1.980393469E-2	4.773856893E-2	-1.109327906E-1
2.044092958E0	-4.175555170E-2	-3.950145006E-2	-8.884610295E-2
2.054102958E0	7.306592971E-2	-1.229745466E-1	-1.549301648E-1
2.064112958E0	2.079357594E-1	-6.617045447E-2	-1.251643288E-1
2.074091958E0	2.420536780E-1	5.067284793E-2	-4.652395606E-2
2.084101958E0	2.657992208E-1	1.394433756E-1	-3.676729202E-3
2.094110958E0	2.734222358E-1	1.945703401E-1	-1.687278396E-1
2.104120958E0	2.564062536E-1	2.157831614E-1	-3.547254306E-1
2.114099958E0	2.783917844E-1	1.861731537E-1	-4.483563101E-1
2.124109958E0	3.834288275E-1	6.361361325E-2	-5.307435787E-1
2.134119958E0	4.339639735E-1	-1.706710155E-1	-5.964148271E-1
2.144098958E0	4.512074125E-1	-3.332073846E-1	-6.068532765E-1
2.154108958E0	3.833288401E-1	-3.175523418E-1	-4.722749305E-1
2.164118958E0	2.760277551E-1	-2.103196692E-1	-3.172301602E-1
2.174097958E0	1.094540298E-1	-6.624763772E-2	-3.717969614E-1
2.184107958E0	1.229669452E-2	-8.545267135E-3	-4.529253244E-1
2.194117958E0	3.627671063E-2	-4.683619738E-2	-4.884991997E-1
2.204096958E0	7.894910574E-2	-7.279169530E-2	-4.703055882E-1
2.214106958E0	2.182999492E-1	-2.604611515E-1	-6.583461964E-1
2.224115958E0	2.856119263E-1	-3.432584560E-1	-9.880642551E-1
