"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.728326562E0;2.364999950E-1;2.099999934E-1;-4.019999877E-2
3.748179687E0;-9.559999406E-2;3.879999742E-2;7.989999652E-2
3.768031250E0;-1.301999986E-1;-7.349999994E-2;1.061999947E-1
3.787884375E0;1.624999940E-1;9.599999525E-3;5.669999868E-2
3.807737500E0;1.820999980E-1;1.686999947E-1;2.377000004E-1
3.827590625E0;-1.753000021E-1;1.713999957E-1;1.086999997E-1
3.847442187E0;8.309999853E-2;2.648999989E-1;-1.114000008E-1
3.867295312E0;4.306999743E-1;3.391999900E-1;1.099999994E-2
3.887148437E0;3.080999851E-1;1.002999991E-1;6.329999864E-2
3.907000000E0;1.350999922E-1;2.168999910E-1;-3.769999743E-2
3.926853125E0;2.387999892E-1;-2.799999900E-3;2.746999860E-1
3.946704687E0;-8.469999582E-2;-3.229999915E-2;2.223999947E-1
3.966557812E0;-1.722999960E-1;-3.319999948E-2;2.249999903E-2
3.986410937E0;2.509999871E-1;4.154999852E-1;-1.316999942E-1
4.006264062E0;-1.829999872E-2;1.243999973E-1;3.524000049E-1
4.026115625E0;-6.300000008E-3;1.513999999E-1;1.020999998E-1
4.045968750E0;1.603000015E-1;8.329999447E-2;-7.129999995E-2
4.065821875E0;1.818999946E-1;1.206999943E-1;1.393000036E-1
4.085673437E0;2.230999917E-1;2.075999975E-1;-1.306999922E-1
4.105526562E0;2.427999973E-1;2.284999937E-1;2.484999895E-1
4.125379687E0;3.869999945E-1;2.434999943E-1;1.459999979E-1
4.145231250E0;2.009999901E-1;2.243999988E-1;1.941999942E-1
4.165084375E0;7.849999517E-2;6.199999899E-2;2.690999806E-1
4.184937500E0;-2.699999837E-3;-3.299999982E-3;1.237999946E-1
4.204789062E0;-2.216999978E-1;-2.649999969E-2;3.189999983E-2
4.224642187E0;-1.217999980E-1;1.345999986E-1;-8.219999820E-2
4.244495312E0;1.489999890E-1;1.859000027E-1;-1.176999956E-1
4.264348437E0;2.439000010E-1;6.049999967E-2;2.654999793E-1
4.284200000E0;1.834999919E-1;8.259999752E-2;1.607999951E-1
4.304053125E0;4.756999910E-1;2.395999879E-1;6.679999828E-2
4.323906250E0;2.032999992E-1;3.810000047E-2;4.010000080E-2
4.343757812E0;1.277000010E-1;7.949999720E-2;1.386999935E-1
4.363610937E0;1.877999902E-1;1.406999975E-1;1.551000029E-1
4.383464062E0;1.815000027E-1;2.177999914E-1;6.870000064E-2
4.403317187E0;6.239999831E-2;1.631999910E-1;1.831000000E-1
4.423168750E0;-1.819999889E-2;8.049999923E-2;2.084999979E-1
4.443021875E0;-7.599999662E-3;1.002999991E-1;-4.859999940E-2
4.462875000E0;3.839999810E-2;1.632999927E-1;1.960999966E-1
4.482726562E0;2.040999979E-1;1.471000016E-1;1.986999959E-1
4.502579687E0;1.797999889E-1;1.766999960E-1;3.353999853E-1
4.522432812E0;9.999999404E-2;1.155999973E-1;1.595000029E-1
4.542284375E0;9.200000018E-2;1.173999980E-1;4.399999976E-3
4.562137500E0;5.790000036E-2;1.412999928E-1;4.279999807E-2
4.581990625E0;-1.134999990E-1;5.739999935E-2;9.009999782E-2
4.601843750E0;-2.337999940E-1;6.399999838E-3;1.796000004E-1
4.621695312E0;-1.688999981E-1;7.829999924E-2;8.169999719E-2
4.641548437E0;2.199999988E-1;2.610999942E-1;1.067999974E-1
4.661401562E0;3.791999817E-1;1.834999919E-1;7.129999995E-2
4.681253125E0;6.000999808E-1;-2.569999918E-2;5.099999905E-2
4.701106250E0;2.866999805E-1;1.861999929E-1;1.472000033E-1
4.720985937E0;1.635999978E-1;1.825999916E-1;1.706999987E-1
4.740810937E0;-1.389999986E-1;1.606999934E-1;2.117999941E-1
4.760664062E0;-1.568000019E-1;1.595000029E-1;1.425999999E-1
4.780517187E0;-8.419999480E-2;-1.359999925E-2;1.431999952E-1
4.800368750E0;1.284999996E-1;1.105000004E-1;2.900999784E-1
4.820221875E0;6.577000022E-1;2.338999957E-1;1.819999963E-1
4.840075000E0;5.159000158E-1;2.599999905E-1;1.455999911E-1
