"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.871312750E0;1.953587494E0;9.681118011E0;7.069798279E-1
3.881291750E0;1.779649200E0;9.845027161E0;7.783813477E-1
3.891301750E0;1.248104553E0;9.987381134E0;8.716374207E-1
3.901311750E0;1.219514008E0;1.004590942E1;8.099656677E-1
3.911321750E0;1.676064606E0;9.584568787E0;8.640032959E-1
3.921300750E0;1.553918610E0;9.458680573E0;8.843609619E-1
3.931310750E0;1.715582428E0;9.746831360E0;8.491841125E-1
3.941319750E0;1.510059814E0;9.791438599E0;7.363188171E-1
3.951329750E0;1.574425964E0;9.891280975E0;8.708889771E-1
3.961339750E0;1.609602814E0;9.871372375E0;9.529183960E-1
3.971318750E0;1.659748535E0;9.846374359E0;1.003513184E0
3.981328750E0;1.839824066E0;9.677675171E0;1.068478088E0
3.991338750E0;1.847009125E0;9.487271118E0;1.216370544E0
4.001348750E0;1.751507721E0;9.497749329E0;1.170715485E0
4.011327750E0;1.468296661E0;9.546098785E0;1.115630035E0
4.021337750E0;7.385641479E-1;9.326954498E0;1.150357819E0
4.031346750E0;2.594105530E-1;9.038204956E0;1.172062683E0
4.041356750E0;1.118025055E0;9.230704651E0;1.352886658E0
4.051366750E0;2.005828857E0;9.505233765E0;2.003433838E0
4.061345750E0;2.182760925E0;9.438023529E0;1.889371033E0
4.071355750E0;2.230661316E0;9.714348907E0;1.052760773E0
4.081365750E0;1.933529205E0;1.000354752E1;5.804928589E-1
4.091374750E0;1.579814758E0;1.003303619E1;6.436614990E-1
4.101384750E0;1.390009460E0;9.956096191E0;7.710466003E-1
4.111363750E0;1.327888641E0;9.936786346E0;7.750881958E-1
