"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
7.031806250E0;1.739999950E-1;7.140000165E-2;2.499999851E-2
7.051659375E0;1.465999931E-1;6.799999624E-2;-1.420000009E-2
7.071510937E0;1.278000027E-1;3.610000014E-2;-8.289999515E-2
7.091364062E0;1.383000016E-1;9.329999983E-2;-8.289999515E-2
7.111217187E0;1.647000015E-1;7.229999453E-2;-7.319999486E-2
7.131068750E0;1.548999995E-1;4.160000011E-2;-6.340000033E-2
7.150921875E0;1.727999896E-1;5.979999900E-2;-2.419999987E-2
7.170775000E0;1.627999991E-1;5.839999765E-2;-8.309999853E-2
7.190628125E0;1.718999892E-1;6.679999828E-2;-8.320000023E-2
7.210479687E0;1.422999948E-1;1.240999997E-1;-5.379999802E-2
7.230332812E0;1.709000021E-1;9.359999746E-2;-5.379999802E-2
7.250185937E0;1.981000006E-1;1.026000008E-1;-2.449999936E-2
7.270037500E0;1.762999892E-1;8.199999481E-2;-6.379999965E-2
7.289890625E0;1.547999978E-1;9.049999714E-2;-3.439999744E-2
7.309743750E0;1.550000012E-1;5.849999934E-2;-5.409999937E-2
7.329595312E0;1.372999996E-1;1.511999965E-1;-1.718000025E-1
7.349448437E0;1.351999938E-1;4.459999874E-2;-7.379999757E-2
7.369301562E0;1.810999960E-1;4.879999906E-2;3.379999846E-2
7.389153125E0;1.403999925E-1;6.009999663E-2;-1.131999940E-1
7.409006250E0;2.028999925E-1;9.200000018E-2;8.280000091E-2
7.428859375E0;1.133999974E-1;3.469999880E-2;-2.499999851E-2
7.448712500E0;1.675999910E-1;5.559999868E-2;-5.449999869E-2
7.468564062E0;1.574999988E-1;5.299999844E-3;-5.499999970E-3
7.488417187E0;1.376999915E-1;6.109999865E-2;-2.520000003E-2
7.508270312E0;1.378999949E-1;3.889999911E-2;-9.389999509E-2
7.528121875E0;1.468999982E-1;5.639999732E-2;-2.529999986E-2
7.547975000E0;1.437000036E-1;-3.399999812E-3;-2.539999969E-2
7.567828125E0;9.079999477E-2;7.479999959E-2;-1.039000005E-1
7.587679687E0;1.087999940E-1;6.719999760E-2;3.329999745E-2
7.607532812E0;2.034999877E-1;6.719999760E-2;-1.039999947E-1
7.627385937E0;1.339000016E-1;7.609999925E-2;-4.519999772E-2
7.647239062E0;1.396999955E-1;-4.199999850E-3;-3.549999744E-2
