"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.619939564E2;5.095437401E1;6.971953148E0;3.926482432E1;1.589999914E0;2.163000031E2;4.000000000E0;1.000000000E2
1.630059658E2;5.095436571E1;6.971938731E0;3.926481678E1;1.599999905E0;2.178999939E2;4.000000000E0;1.000000000E2
1.639965875E2;5.095435699E1;6.971920375E0;3.926481107E1;1.639999986E0;2.216999969E2;4.000000000E0;1.000000000E2
1.650021245E2;5.095434798E1;6.971904533E0;3.926480301E1;1.649999976E0;2.250000000E2;4.000000000E0;1.000000000E2
1.660158690E2;5.095433994E1;6.971887350E0;3.926479791E1;1.529999971E0;2.291999969E2;4.000000000E0;1.000000000E2
1.669986406E2;5.095433386E1;6.971869748E0;3.926479725E1;1.679999948E0;2.313000031E2;4.000000000E0;1.000000000E2
1.679974845E2;5.095432548E1;6.971854661E0;3.926478999E1;1.599999905E0;2.316999969E2;4.000000000E0;1.000000000E2
1.689907838E2;5.095431592E1;6.971842088E0;3.926477853E1;1.779999971E0;2.276999969E2;4.000000000E0;1.000000000E2
1.699919204E2;5.095430586E1;6.971828761E0;4.026476652E1;1.639999986E0;2.235000000E2;4.000000000E0;1.000000000E2
1.710027101E2;5.095429606E1;6.971811829E0;3.926475753E1;1.809999943E0;2.223000031E2;4.000000000E0;1.000000000E2
1.719981366E2;5.095428529E1;6.971794814E0;3.926474657E1;1.740000010E0;2.241000061E2;4.000000000E0;1.000000000E2
1.729910965E2;5.095427498E1;6.971769584E0;3.926474225E1;1.750000000E0;2.246999969E2;4.000000000E0;1.000000000E2
1.739937471E2;5.095426463E1;6.971756676E0;3.826472933E1;1.769999981E0;2.213999939E2;4.000000000E0;1.000000000E2
1.750007871E2;5.095425302E1;6.971742930E0;3.826471434E1;1.569999933E0;2.163000031E2;4.000000000E0;1.000000000E2
1.759909105E2;5.095424346E1;6.971732788E0;3.926470120E1;1.649999976E0;2.131999969E2;4.000000000E0;1.000000000E2
1.770002021E2;5.095423127E1;6.971719377E0;3.826468474E1;1.730000019E0;2.180000000E2;4.000000000E0;1.000000000E2
1.780029563E2;5.095422087E1;6.971700769E0;3.826467567E1;1.699999928E0;2.233000031E2;4.000000000E0;1.000000000E2
1.790082492E2;5.095420985E1;6.971675791E0;3.926466968E1;1.979999900E0;2.271000061E2;4.000000000E0;1.000000000E2
1.799985148E2;5.095419740E1;6.971657015E0;3.926465639E1;1.990000010E0;2.216000061E2;4.000000000E0;1.000000000E2
1.809943616E2;5.095418470E1;6.971642179E0;3.826463986E1;1.799999952E0;2.230000000E2;4.000000000E0;1.000000000E2
1.820044791E2;5.095417586E1;6.971625751E0;3.826463255E1;1.759999990E0;2.248999939E2;4.000000000E0;1.000000000E2
1.829979910E2;5.095416589E1;6.971608903E0;3.826462315E1;1.750000000E0;2.273999939E2;4.000000000E0;1.000000000E2
1.839860937E2;5.095415583E1;6.971593397E0;3.826461265E1;1.649999976E0;2.293000031E2;4.000000000E0;1.000000000E2
1.849904174E2;5.095414975E1;6.971572610E0;3.826461418E1;1.579999924E0;2.321000061E2;4.000000000E0;1.000000000E2
1.859876303E2;5.095414171E1;6.971550984E0;3.826461214E1;1.490000010E0;2.286000061E2;4.000000000E0;1.000000000E2
1.870068736E2;5.095413148E1;6.971537489E0;3.726459990E1;1.549999952E0;2.201000061E2;4.000000000E0;1.000000000E2
1.880927954E2;5.095412000E1;6.971527599E0;3.726458251E1;1.639999986E0;2.133000031E2;4.000000000E0;1.000000000E2
1.889779876E2;5.095410851E1;6.971518211E0;3.726456477E1;1.559999943E0;2.193000031E2;4.000000000E0;1.000000000E2
