"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.321987424E2;5.093606041E1;7.405046919E0;2.658238379E2;2.100507498E0;3.365960999E2;5.494300365E0;0.000000000E0
1.331884138E2;5.093607633E1;7.405030288E0;2.661639347E2;2.275924683E0;3.362354431E2;5.844606400E0;0.000000000E0
1.341939888E2;5.093609349E1;7.405013932E0;2.667238212E2;2.403528452E0;3.380140991E2;5.804962635E0;0.000000000E0
1.351926403E2;5.093610934E1;7.404996983E0;2.670791463E2;2.225139618E0;3.347420654E2;5.781451225E0;0.000000000E0
1.361921627E2;5.093612651E1;7.404981794E0;2.673526552E2;2.292985916E0;3.395974121E2;5.407149792E0;0.000000000E0
1.372238169E2;5.093614405E1;7.404964678E0;2.675715395E2;2.360490799E0;3.364332275E2;5.755924225E0;0.000000000E0
1.381923002E2;5.093616089E1;7.404949444E0;2.677215431E2;2.171188116E0;3.382221069E2;6.101541996E0;0.000000000E0
1.391990174E2;5.093617700E1;7.404934106E0;2.679478394E2;2.037925720E0;3.355489502E2;6.834460735E0;0.000000000E0
1.401910008E2;5.093619515E1;7.404918687E0;2.680570131E2;2.221691370E0;3.378227844E2;6.843505859E0;0.000000000E0
1.411938950E2;5.093621443E1;7.404902244E0;2.682107756E2;2.354405880E0;3.372941895E2;6.472054958E0;0.000000000E0
1.422273664E2;5.093623333E1;7.404888045E0;2.684960974E2;2.239289999E0;3.409759216E2;6.463797569E0;0.000000000E0
1.431948424E2;5.093625315E1;7.404872450E0;2.687969551E2;2.391078949E0;3.403410034E2;5.730195999E0;0.000000000E0
1.441902752E2;5.093627255E1;7.404854494E0;2.689064989E2;2.434760809E0;3.368318481E2;7.906792641E0;0.000000000E0
1.452014773E2;5.093629037E1;7.404838412E0;2.689922653E2;2.225368500E0;3.381837463E2;7.936255455E0;0.000000000E0
1.461902456E2;5.093630693E1;7.404822841E0;2.690779681E2;2.081312180E0;3.367532654E2;7.996180534E0;0.000000000E0
1.471962820E2;5.093632489E1;7.404806221E0;2.690257347E2;2.254587889E0;3.356477661E2;8.014733315E0;0.000000000E0
1.481980669E2;5.093634381E1;7.404788863E0;2.689956287E2;2.373645306E0;3.351755981E2;7.330025673E0;0.000000000E0
1.492223195E2;5.093636187E1;7.404774560E0;2.690305218E2;2.176883698E0;3.393611755E2;7.001618385E0;0.000000000E0
1.501938976E2;5.093638091E1;7.404760231E0;2.691499808E2;2.293473482E0;3.402877502E2;7.025528431E0;0.000000000E0
1.512046523E2;5.093639994E1;7.404742487E0;2.692898887E2;2.379746914E0;3.342270813E2;6.654101372E0;0.000000000E0
1.522213570E2;5.093641821E1;7.404726708E0;2.693731839E2;2.186633348E0;3.365993347E2;5.899824619E0;0.000000000E0
1.531975950E2;5.093643600E1;7.404710318E0;2.695603909E2;2.072489500E0;3.343745728E2;5.859112740E0;0.000000000E0
1.541974565E2;5.093645709E1;7.404695077E0;2.696487264E2;2.296103239E0;3.405218201E2;5.413201809E0;0.000000000E0
1.551998018E2;5.093647945E1;7.404677585E0;2.699475758E2;2.421285629E0;3.374260559E2;5.718335152E0;0.000000000E0
1.561977206E2;5.093650042E1;7.404660583E0;2.703181692E2;2.209214926E0;3.358877869E2;5.302606106E0;0.000000000E0
1.572171945E2;5.093652242E1;7.404642045E0;2.707191304E2;2.347928047E0;3.343433838E2;5.236690998E0;0.000000000E0
1.581970956E2;5.093654550E1;7.404623807E0;2.711012946E2;2.454162598E0;3.363951721E2;5.550640106E0;0.000000000E0
1.592026544E2;5.093656707E1;7.404606356E0;2.716499595E2;2.268101692E0;3.355111084E2;5.127407551E0;0.000000000E0
1.602029784E2;5.093658756E1;7.404589936E0;2.720341320E2;2.130211353E0;3.355726624E2;5.072034836E0;0.000000000E0
1.611934982E2;5.093660961E1;7.404574470E0;2.722551292E2;2.289584160E0;3.389244995E2;5.016744137E0;0.000000000E0
1.621994456E2;5.093663243E1;7.404558999E0;2.725378040E2;2.402673960E0;3.390620117E2;5.331738949E0;0.000000000E0
1.632039633E2;5.093665325E1;7.404543892E0;2.726083471E2;2.214886904E0;3.365810242E2;5.312638283E0;0.000000000E0
1.641873278E2;5.093667302E1;7.404530141E0;2.727360164E2;2.083465815E0;3.377779846E2;4.699999809E0;0.000000000E0
1.651867830E2;5.093669347E1;7.404514272E0;2.727582195E2;2.243147850E0;3.353368530E2;4.699999809E0;0.000000000E0
1.662322372E2;5.093671433E1;7.404497304E0;2.725104350E2;2.354427099E0;3.342199707E2;5.625699043E0;0.000000000E0
1.671884497E2;5.093673383E1;7.404482618E0;2.725003785E2;2.192715883E0;3.366557007E2;5.261157990E0;0.000000000E0
1.681952049E2;5.093675400E1;7.404467328E0;2.722664772E2;2.319485188E0;3.364936218E2;5.255120277E0;0.000000000E0
1.691999919E2;5.093677395E1;7.404449879E0;2.725501854E2;2.388467789E0;3.321057739E2;5.262253284E0;0.000000000E0
1.701998419E2;5.093679250E1;7.404433987E0;2.726043980E2;2.201316357E0;3.321089478E2;5.263278961E0;0.000000000E0
1.711930148E2;5.093680999E1;7.404419474E0;2.725561297E2;2.066138744E0;3.320530090E2;5.254337788E0;0.000000000E0
1.721958867E2;5.093682754E1;7.404402175E0;2.725053913E2;2.215717316E0;3.263327332E2;6.322712898E0;0.000000000E0
1.731923341E2;5.093684578E1;7.404384018E0;2.725538673E2;2.331259251E0;3.258694458E2;5.602302074E0;0.000000000E0
1.741974966E2;5.093686192E1;7.404365702E0;2.725903767E2;2.147928476E0;3.206610107E2;5.242581844E0;0.000000000E0
1.752215419E2;5.093687869E1;7.404351566E0;2.726276781E2;2.020797491E0;3.283702087E2;4.699999809E0;0.000000000E0
1.761941471E2;5.093689826E1;7.404340482E0;2.728427173E2;2.208663464E0;3.379531250E2;4.699999809E0;0.000000000E0
1.771947601E2;5.093691805E1;7.404325948E0;2.730205885E2;2.343421221E0;3.317332458E2;5.215759754E0;0.000000000E0
1.781934502E2;5.093693702E1;7.404313683E0;2.731374827E2;2.171793222E0;3.343784180E2;5.213585854E0;0.000000000E0
1.792015351E2;5.093695732E1;7.404301176E0;2.731279452E2;2.320678711E0;3.354497681E2;5.209159374E0;0.000000000E0
1.802014544E2;5.093697866E1;7.404288336E0;2.733871781E2;2.423518419E0;3.360562134E2;5.164935589E0;0.000000000E0
1.812046471E2;5.093699857E1;7.404277141E0;2.736315453E2;2.216643810E0;3.377203369E2;5.131919861E0;0.000000000E0
1.822005273E2;5.093701699E1;7.404265204E0;2.738263497E2;2.073058605E0;3.348024902E2;5.122264385E0;0.000000000E0
1.832213513E2;5.093703629E1;7.404251326E0;2.740797201E2;2.233259439E0;3.325537720E2;5.100789547E0;0.000000000E0
1.841884950E2;5.093705653E1;7.404237452E0;2.741469655E2;2.349744797E0;3.341322937E2;5.093370438E0;0.000000000E0
1.852002455E2;5.093707526E1;7.404224155E0;2.743274280E2;2.176064491E0;3.336371765E2;5.092226505E0;0.000000000E0
1.861876424E2;5.093709501E1;7.404210823E0;2.744204901E2;2.311789513E0;3.361049500E2;5.111672401E0;0.000000000E0
1.872245909E2;5.093711522E1;7.404196807E0;2.746195105E2;2.401648283E0;3.366570740E2;5.130339622E0;0.000000000E0
