"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.174614125E0;-7.878416032E-2;-4.120198786E-1;-4.684463516E-2
3.186534437E0;-7.665485889E-2;-5.546830893E-1;-4.365068302E-2
3.198440687E0;-6.920230389E-2;-6.590188742E-1;-3.193952516E-2
3.210348500E0;-6.174974889E-2;-7.314151525E-1;-2.235766686E-2
3.222261000E0;-2.981022373E-2;-7.346090674E-1;-1.596976258E-2
3.234171937E0;1.064650808E-2;-7.016049027E-1;7.452555932E-3
3.246117250E0;5.003859103E-2;-6.568895578E-1;2.129301615E-2
3.257996937E0;5.429719388E-2;-6.249500513E-1;2.235766686E-2
3.269906312E0;4.790928960E-2;-5.717175007E-1;-5.323254038E-3
3.281818812E0;3.406882659E-2;-5.301961303E-1;-3.193952516E-2
3.293729750E0;-3.193952609E-3;-4.375714958E-1;-3.726277873E-2
3.305657875E0;-4.152138159E-2;-3.353650272E-1;-3.406882659E-2
3.317553187E0;-3.832742944E-2;-2.214473784E-1;-8.517206647E-3
3.329464125E0;-7.452555932E-3;-1.863138974E-1;2.448697016E-2
3.341375062E0;3.939208016E-2;-1.809906363E-1;4.577998444E-2
3.353287562E0;8.197811246E-2;-2.012190074E-1;4.365068302E-2
3.365198500E0;1.011418328E-1;-2.076069117E-1;5.536184460E-2
3.377111000E0;1.224348471E-1;-1.916371584E-1;7.026695460E-2
3.389021937E0;1.394692659E-1;-1.980250627E-1;7.026695460E-2
3.400934437E0;1.330813617E-1;-2.650980651E-1;4.897394031E-2
3.412845375E0;1.139176413E-1;-3.385589719E-1;1.703441329E-2
3.424756312E0;1.075297371E-1;-3.577226698E-1;-1.064650831E-3
3.436668812E0;7.984881103E-2;-3.289771080E-1;-8.517206647E-3
3.448579750E0;2.874557301E-2;-2.725506127E-1;-9.581857361E-3
3.460490687E0;-2.661627159E-2;-2.118655145E-1;-8.517206647E-3
3.472403187E0;-5.003859103E-2;-1.927018017E-1;-1.277581044E-2
3.484314125E0;-2.874557301E-2;-2.501929402E-1;-1.809906401E-2
3.496229750E0;4.152138159E-2;-3.981794119E-1;-6.387905218E-3
3.508137562E0;1.373399645E-1;-5.312607884E-1;2.342231758E-2
3.520050062E0;2.459343374E-1;-5.759761333E-1;7.026695460E-2
3.531961000E0;2.831971347E-1;-5.248728395E-1;9.262461960E-2
